country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
RO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8,8.0,1,landing_region_85c5930cf70b::landing_region_bea624a510ae,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,1,1,0.0,1.0,transition_near_country
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,157,157.0,4,landing_region_1ce0b85cd8b9::landing_region_e1a72a298b9d,0.5159235668789809,0.8535031847133758,0.9872611464968153,1.0326972798703349,0.7449336222042271,2.808631291681151,moderate_corridor_observation_concentration,True,True,True,True,auditable,,92,21,1,0.37579617834394907,0.6242038216560509,transition_near_country
SG,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,1163,1163.0,2,landing_region_149ad599e1a3::landing_region_d0ecf913edd7,0.998280309544282,1.0,1.0,0.012665091373030776,0.018271864516277093,1.0127456333072546,severe_corridor_observation_concentration,True,True,True,True,auditable,,195,97,1,0.998280309544282,0.0017196904557179708,transition_near_country
SN,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_9d5009d65552::landing_region_c88b92706e9c,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TG,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_30beda532e6f::landing_region_c40dbe766ade,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_319252418c1f::landing_region_b8a30afb11ed,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_1cece50a3587::landing_region_ab5fcb6a28e2,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TR,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_85c5930cf70b::landing_region_bea624a510ae,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,55,55.0,6,landing_region_3362110f86da::landing_region_7a95dbddaa36,0.8,0.8727272727272728,0.9454545454545455,0.7657359859247879,0.4273653908773204,2.150576586438796,severe_corridor_observation_concentration,True,True,True,True,auditable,,26,8,1,0.9090909090909091,0.09090909090909091,transition_near_country
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,227,227.0,15,landing_region_35391ab448ed::landing_region_a4e660c6c620,0.4977973568281938,0.6813509544787077,0.7870778267254038,1.624815165607117,0.599994477556508,5.07748045742412,broad_corridor_observation_distribution,False,False,True,True,auditable,,67,26,1,0.920704845814978,0.07929515418502203,transition_near_country
