probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
PY,K-Root,dns_root,anycast,20,20,0,0.0,1.0,10,8,1,1,0.9,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
QA,K-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
RE,K-Root,dns_root,anycast,71,71,0,0.0,1.0,36,4,1,1,1.0,True,True,auditable,,probe_country_service
RO,K-Root,dns_root,anycast,161,149,2,0.012422360248447204,0.9254658385093167,81,43,1,1,0.9130434782608695,True,True,auditable,,probe_country_service
RS,K-Root,dns_root,anycast,90,85,0,0.0,0.9444444444444444,45,16,1,1,0.8333333333333334,True,True,auditable,,probe_country_service
RU,K-Root,dns_root,anycast,941,875,2,0.0021253985122210413,0.9298618490967057,468,282,1,1,0.9107332624867163,True,True,auditable,,probe_country_service
RW,K-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SA,K-Root,dns_root,anycast,30,22,0,0.0,0.7333333333333333,15,8,1,1,0.7333333333333333,True,True,auditable,,probe_country_service
SE,K-Root,dns_root,anycast,400,377,64,0.16,0.9425,200,70,1,1,0.9375,True,True,auditable,,probe_country_service
SG,K-Root,dns_root,anycast,230,212,186,0.808695652173913,0.9217391304347826,115,57,1,1,0.8826086956521739,True,True,auditable,,probe_country_service
SI,K-Root,dns_root,anycast,88,82,0,0.0,0.9318181818181818,44,19,1,1,0.9318181818181818,True,True,auditable,,probe_country_service
SK,K-Root,dns_root,anycast,96,86,0,0.0,0.8958333333333334,48,21,1,1,0.8958333333333334,True,True,auditable,,probe_country_service
SL,K-Root,dns_root,anycast,4,2,2,0.5,0.5,2,2,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SM,K-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SN,K-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SS,K-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SV,K-Root,dns_root,anycast,22,16,10,0.45454545454545453,0.7272727272727273,11,6,1,1,0.6363636363636364,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
SY,K-Root,dns_root,anycast,2,0,0,0.0,0.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TD,K-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TG,K-Root,dns_root,anycast,2,0,0,0.0,0.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TH,K-Root,dns_root,anycast,78,62,15,0.19230769230769232,0.7948717948717948,39,24,1,1,0.7948717948717948,True,True,auditable,,probe_country_service
TJ,K-Root,dns_root,anycast,28,26,4,0.14285714285714285,0.9285714285714286,14,10,1,1,0.7142857142857143,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
TL,K-Root,dns_root,anycast,8,8,8,1.0,1.0,4,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TN,K-Root,dns_root,anycast,16,12,0,0.0,0.75,8,5,1,1,0.625,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
TO,K-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TR,K-Root,dns_root,anycast,116,68,6,0.05172413793103448,0.5862068965517241,58,29,1,1,0.5862068965517241,True,True,auditable,,probe_country_service
TT,K-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TV,K-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TW,K-Root,dns_root,anycast,128,114,87,0.6796875,0.890625,64,30,1,1,0.8828125,True,True,auditable,,probe_country_service
TZ,K-Root,dns_root,anycast,8,8,0,0.0,1.0,4,3,1,1,0.75,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
UA,K-Root,dns_root,anycast,302,278,0,0.0,0.9205298013245033,151,104,1,1,0.9205298013245033,True,True,auditable,,probe_country_service
UG,K-Root,dns_root,anycast,12,12,1,0.08333333333333333,1.0,6,4,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
US,K-Root,dns_root,anycast,3301,3165,539,0.16328385337776433,0.9588003635262042,1649,440,1,1,0.8152075128748864,True,True,auditable,,probe_country_service
UY,K-Root,dns_root,anycast,38,38,0,0.0,1.0,19,5,1,1,0.9473684210526315,True,True,auditable,,probe_country_service
UZ,K-Root,dns_root,anycast,20,18,10,0.5,0.9,10,8,1,1,0.9,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
VA,K-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
VE,K-Root,dns_root,anycast,71,43,18,0.2535211267605634,0.6056338028169014,36,24,1,1,0.5774647887323944,True,True,auditable,,probe_country_service
VI,K-Root,dns_root,anycast,4,4,2,0.5,1.0,2,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
VN,K-Root,dns_root,anycast,48,47,0,0.0,0.9791666666666666,24,13,1,1,0.9791666666666666,True,True,auditable,,probe_country_service
VU,K-Root,dns_root,anycast,2,0,0,0.0,0.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
XK,K-Root,dns_root,anycast,4,4,0,0.0,1.0,2,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
YE,K-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ZA,K-Root,dns_root,anycast,228,192,42,0.18421052631578946,0.8421052631578947,113,63,1,1,0.8421052631578947,True,True,auditable,,probe_country_service
ZM,K-Root,dns_root,anycast,8,6,0,0.0,0.75,4,4,1,1,0.75,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
ZW,K-Root,dns_root,anycast,6,6,0,0.0,1.0,3,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
