country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
PH,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,45209->9658,2,0.16666666666666666,3,False,False,True,41,12,29,0,0.2926829268292683,0.7073170731707317,0.0,8,6
PH,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4775->6453,1,0.08333333333333333,4,False,False,False,41,12,29,0,0.2926829268292683,0.7073170731707317,0.0,8,6
PH,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4775->1299,1,0.08333333333333333,5,False,False,False,41,12,29,0,0.2926829268292683,0.7073170731707317,0.0,8,6
PH,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,132400->134707,1,0.08333333333333333,6,False,False,False,41,12,29,0,0.2926829268292683,0.7073170731707317,0.0,8,6
PH,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4775->1273,1,0.08333333333333333,7,False,False,False,41,12,29,0,0.2926829268292683,0.7073170731707317,0.0,8,6
PR,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5786->20080,2,0.5,1,True,False,False,5,4,1,0,0.8,0.2,0.0,2,1
PR,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,14638->23520,2,0.5,2,False,True,False,5,4,1,0,0.8,0.2,0.0,2,1
PT,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2860->6453,2,1.0,1,True,False,False,27,2,25,0,0.07407407407407407,0.9259259259259259,0.0,1,1
SE,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,8434->29518,2,1.0,1,True,False,False,1507,2,1505,0,0.0013271400132714001,0.9986728599867286,0.0,1,0
SG,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7473->6762,13,0.8666666666666667,1,True,False,False,31,15,16,0,0.4838709677419355,0.5161290322580645,0.0,9,4
SG,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,152144->174,2,0.13333333333333333,2,False,True,False,31,15,16,0,0.4838709677419355,0.5161290322580645,0.0,9,4
SL,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,329109->60171,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
SN,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,8346->6453,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
TW,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3462->9680,7,0.4375,1,True,False,False,144,16,37,91,0.1111111111111111,0.2569444444444444,0.6319444444444444,10,5
TW,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7539->3491,4,0.25,2,False,True,False,144,16,37,91,0.1111111111111111,0.2569444444444444,0.6319444444444444,10,5
TW,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3491->174,3,0.1875,3,False,False,True,144,16,37,91,0.1111111111111111,0.2569444444444444,0.6319444444444444,10,5
TW,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4780->3491,1,0.0625,4,False,False,False,144,16,37,91,0.1111111111111111,0.2569444444444444,0.6319444444444444,10,5
TW,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3462->174,1,0.0625,5,False,False,False,144,16,37,91,0.1111111111111111,0.2569444444444444,0.6319444444444444,10,5
TZ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37035->37662,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
US,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,137409->7578,14,0.8235294117647058,1,True,False,False,69,17,52,0,0.2463768115942029,0.7536231884057971,0.0,11,5
US,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,26370->20055,2,0.11764705882352941,2,False,True,False,69,17,52,0,0.2463768115942029,0.7536231884057971,0.0,11,5
US,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1299->174,1,0.058823529411764705,3,False,False,True,69,17,52,0,0.2463768115942029,0.7536231884057971,0.0,11,5
ZA,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,37640->60171,6,1.0,1,True,False,False,44,6,38,0,0.13636363636363635,0.8636363636363636,0.0,3,1
