probe_country,service_id,path_scope_stratum,msm_id,file_name,total_hop_pair_segments,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,unique_as_boundary_transitions,top1_as_boundary_transition_key,top1_as_boundary_transition_share,top2_as_boundary_transition_share,top3_as_boundary_transition_share,effective_as_boundary_transition_count,as_boundary_transition_concentration_tier,auditable_as_boundary_case,as_boundary_observation_sufficiency_reason,unique_probes,unique_probe_asns
CM,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,1,30844->36937,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
CM,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,30844->36937,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
CO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,11,2,9,0,0.18181818181818182,0.8181818181818182,0.0,2,23520->174,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
CO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,8,2,6,0,0.25,0.75,0.0,2,23520->174,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
CV,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,37575->8657,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
CV,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,37575->8657,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
CY,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,16,13,3,0,0.8125,0.1875,0.0,2,6866->174,0.6923076923076923,1.0,1.0,1.8538077549635301,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",7,3
CY,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,16,13,3,0,0.8125,0.1875,0.0,2,6866->174,0.6923076923076923,1.0,1.0,1.8538077549635301,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",7,3
DE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7,2,5,0,0.2857142857142857,0.7142857142857143,0.0,1,24940->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
DE,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7,2,5,0,0.2857142857142857,0.7142857142857143,0.0,1,24940->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
DO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,10,8,2,0,0.8,0.2,0.0,1,64126->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,4
DO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,10,8,2,0,0.8,0.2,0.0,1,64126->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,4
EC,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7,1,6,0,0.14285714285714285,0.8571428571428571,0.0,1,23520->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
EC,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7,1,6,0,0.14285714285714285,0.8571428571428571,0.0,1,23520->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
EE,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,113,11,102,0,0.09734513274336283,0.9026548672566371,0.0,2,2586->6667,0.6363636363636364,1.0,1.0,1.9260702242522327,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,3
EE,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,113,11,102,0,0.09734513274336283,0.9026548672566371,0.0,2,2586->6667,0.6363636363636364,1.0,1.0,1.9260702242522327,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,3
ES,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4,2,2,0,0.5,0.5,0.0,1,3352->12956,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
ES,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4,2,2,0,0.5,0.5,0.0,1,3352->12956,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
FI,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,329,77,252,0,0.23404255319148937,0.7659574468085106,0.0,7,24940->174,0.5064935064935064,0.6753246753246753,0.8051948051948051,4.409295838297519,weak_as_boundary_transition_concentration,True,auditable,41,11
FI,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,327,77,250,0,0.23547400611620795,0.764525993883792,0.0,7,24940->174,0.5064935064935064,0.6753246753246753,0.8051948051948051,4.409295838297519,weak_as_boundary_transition_concentration,True,auditable,41,11
HK,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,75,9,66,0,0.12,0.88,0.0,2,9269->174,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2
HK,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,73,7,66,0,0.0958904109589041,0.9041095890410958,0.0,2,9269->174,0.5714285714285714,1.0,1.0,1.9796263300525183,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2
HN,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,9,8,1,0,0.8888888888888888,0.1111111111111111,0.0,1,263725->54082,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
HN,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,9,8,1,0,0.8888888888888888,0.1111111111111111,0.0,1,263725->54082,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
ID,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,79,23,45,11,0.2911392405063291,0.569620253164557,0.13924050632911392,12,45147->174,0.17391304347826086,0.2608695652173913,0.34782608695652173,11.15859665662268,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,15,14
ID,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,79,23,45,11,0.2911392405063291,0.569620253164557,0.13924050632911392,12,45147->174,0.17391304347826086,0.2608695652173913,0.34782608695652173,11.15859665662268,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,15,14
IN,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,115,17,83,15,0.14782608695652175,0.7217391304347827,0.13043478260869565,4,4755->6453,0.5294117647058824,0.8823529411764706,0.9411764705882353,2.822409938425984,moderate_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,12,9
IN,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,113,17,83,13,0.1504424778761062,0.7345132743362832,0.11504424778761062,4,4755->6453,0.5294117647058824,0.8823529411764706,0.9411764705882353,2.822409938425984,moderate_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,12,9
IT,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,45,10,35,0,0.2222222222222222,0.7777777777777778,0.0,2,137->174,0.9,1.0,1.0,1.384145488461686,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",7,3
IT,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,45,10,35,0,0.2222222222222222,0.7777777777777778,0.0,2,137->174,0.9,1.0,1.0,1.384145488461686,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",7,3
KY,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,36549->3855,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
KY,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,36549->3855,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
LK,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,20,4,16,0,0.2,0.8,0.0,2,45489->1299,0.75,1.0,1.0,1.7547653506033232,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
LK,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,20,4,16,0,0.2,0.8,0.0,2,45489->1299,0.75,1.0,1.0,1.7547653506033232,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
ML,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,1,1,0,0.5,0.5,0.0,1,8346->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
ML,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,1,1,0,0.5,0.5,0.0,1,8346->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
MT,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,15735->1299,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
MT,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,15735->1299,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
MV,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,18,17,1,0,0.9444444444444444,0.05555555555555555,0.0,2,7642->174,0.9411764705882353,1.0,1.0,1.2507183622782252,severe_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,10,3
MV,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,18,17,1,0,0.9444444444444444,0.05555555555555555,0.0,2,7642->174,0.9411764705882353,1.0,1.0,1.2507183622782252,severe_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,10,3
MX,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4,4,0,0,1.0,0.0,0.0,1,265539->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
MX,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4,4,0,0,1.0,0.0,0.0,1,265539->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
MY,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,10,1,7,2,0.1,0.7,0.2,1,38466->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
MY,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,10,1,7,2,0.1,0.7,0.2,1,38466->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
NA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,520,79,414,27,0.1519230769230769,0.7961538461538461,0.051923076923076926,31,24940->174,0.2911392405063291,0.34177215189873417,0.379746835443038,19.22654860868839,broad_as_boundary_transition_distribution,False,insufficient_minimum_unique_probe_asns,47,0
NA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,482,79,376,27,0.16390041493775934,0.7800829875518672,0.056016597510373446,31,24940->174,0.2911392405063291,0.34177215189873417,0.379746835443038,19.22654860868839,broad_as_boundary_transition_distribution,False,insufficient_minimum_unique_probe_asns,47,0
NC,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,13,9,0,4,0.6923076923076923,0.0,0.3076923076923077,1,18200->38195,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2
NC,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,13,9,0,4,0.6923076923076923,0.0,0.3076923076923077,1,18200->38195,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2
NG,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5,1,4,0,0.2,0.8,0.0,1,30844->36937,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
NG,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5,1,4,0,0.2,0.8,0.0,1,30844->36937,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
NO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,120,10,110,0,0.08333333333333333,0.9166666666666666,0.0,5,49409->57829,0.3,0.6,0.8,4.503200128402044,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
NO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,120,10,110,0,0.08333333333333333,0.9166666666666666,0.0,5,49409->57829,0.3,0.6,0.8,4.503200128402044,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
NP,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5,2,0,3,0.4,0.0,0.6,1,152144->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
NP,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5,2,0,3,0.4,0.0,0.6,1,152144->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
NZ,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,213,41,172,0,0.19248826291079812,0.8075117370892019,0.0,8,137409->7578,0.3170731707317073,0.5365853658536586,0.6585365853658537,6.277740680834674,broad_as_boundary_transition_distribution,True,auditable,22,9
NZ,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,213,41,172,0,0.19248826291079812,0.8075117370892019,0.0,8,137409->7578,0.3170731707317073,0.5365853658536586,0.6585365853658537,6.277740680834674,broad_as_boundary_transition_distribution,True,auditable,22,9
PA,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6,2,4,0,0.3333333333333333,0.6666666666666666,0.0,1,11556->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PA,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6,2,4,0,0.3333333333333333,0.6666666666666666,0.0,1,11556->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PG,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,17828->4826,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PG,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,17828->4826,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PH,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,47,15,32,0,0.3191489361702128,0.6808510638297872,0.0,9,135607->15412,0.2,0.4,0.5333333333333333,8.034670879450452,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,10,9
PH,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,47,15,32,0,0.3191489361702128,0.6808510638297872,0.0,9,135607->15412,0.2,0.4,0.5333333333333333,8.034670879450452,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,10,9
PT,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23,2,21,0,0.08695652173913043,0.9130434782608695,0.0,1,2860->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PT,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23,2,21,0,0.08695652173913043,0.9130434782608695,0.0,1,2860->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
SG,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23,11,12,0,0.4782608695652174,0.5217391304347826,0.0,1,7473->6762,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",7,3
SG,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23,11,12,0,0.4782608695652174,0.5217391304347826,0.0,1,7473->6762,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",7,3
SL,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,329109->60171,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
SL,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,329109->60171,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TL,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,8,6,0,2,0.75,0.0,0.25,2,45147->174,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
TL,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,8,6,0,2,0.75,0.0,0.25,2,45147->174,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
TO,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6,2,4,0,0.3333333333333333,0.6666666666666666,0.0,1,24390->7575,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TO,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6,2,4,0,0.3333333333333333,0.6666666666666666,0.0,1,24390->7575,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TW,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,142,16,57,69,0.11267605633802817,0.4014084507042254,0.4859154929577465,5,3462->9680,0.375,0.625,0.8125,4.3123031257009705,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",9,6
TW,C-Root,resolved_entry_only,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,142,16,57,69,0.11267605633802817,0.4014084507042254,0.4859154929577465,5,3462->9680,0.375,0.625,0.8125,4.3123031257009705,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",9,6
TZ,C-Root,all_publicly_visible,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,37035->37662,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
