country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,650,650.0,6,landing_region_0041::landing_region_0041,0.8430769230769231,0.9492307692307692,0.9769230769230769,1.8052214378041915,severe_corridor_observation_concentration,True,True,True,True,auditable,,128,57,1,0.9969230769230769,0.003076923076923077,service_country_corridor_concentration_summary,AU,H-Root
EE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,49,49.0,2,landing_region_0512::landing_region_0640,0.8367346938775511,1.0,1.0,1.5605605003373662,severe_corridor_observation_concentration,True,True,True,True,auditable,,21,11,1,0.0,1.0,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,337,337.0,4,landing_region_0051::landing_region_0051,0.8160237388724035,0.9643916913946587,0.9881305637982195,1.8047596145907767,severe_corridor_observation_concentration,True,True,True,True,auditable,,44,23,1,0.9643916913946587,0.03560830860534125,service_country_corridor_concentration_summary,DK,H-Root
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,92,92.0,4,landing_region_0230::landing_region_0230,0.8043478260869565,0.9347826086956522,0.9782608695652174,1.935494467277559,severe_corridor_observation_concentration,True,True,True,True,auditable,,20,14,1,0.9782608695652174,0.021739130434782608,service_country_corridor_concentration_summary,HK,H-Root
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,86,86.0,5,landing_region_0230::landing_region_0230,0.7790697674418605,0.8837209302325582,0.9534883720930233,2.2065063108148224,moderate_corridor_observation_concentration,True,True,True,True,auditable,,19,10,1,0.8488372093023255,0.1511627906976744,service_country_corridor_concentration_summary,CN,H-Root
DK,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,334,334.0,4,landing_region_0051::landing_region_0051,0.7724550898203593,0.9221556886227544,0.9880239520958084,2.0460129259817648,moderate_corridor_observation_concentration,True,True,True,True,auditable,,43,25,1,0.9041916167664671,0.09580838323353294,country_corridor_concentration_summary,,
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,146,146.0,6,landing_region_0351::landing_region_0512,0.7328767123287672,0.8287671232876712,0.904109589041096,2.6217911187474505,moderate_corridor_observation_concentration,True,True,True,True,auditable,,54,17,1,0.1643835616438356,0.8356164383561644,country_corridor_concentration_summary,,
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,893,893.0,2,landing_region_0132::landing_region_0132,0.729003359462486,1.0,1.0,1.7936409486289584,moderate_corridor_observation_concentration,True,True,True,True,auditable,,145,64,1,0.729003359462486,0.270996640537514,country_corridor_concentration_summary,,
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,427,427.0,5,landing_region_0719::landing_region_0719,0.6978922716627635,0.8360655737704918,0.9508196721311475,2.5978193679274826,moderate_corridor_observation_concentration,True,True,True,True,auditable,,57,16,1,0.8618266978922716,0.13817330210772832,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,609,609.0,18,landing_region_0223::landing_region_0223,0.6945812807881774,0.8604269293924467,0.9014778325123153,3.1383744111904748,moderate_corridor_observation_concentration,True,True,True,True,auditable,,102,43,1,0.9835796387520526,0.016420361247947456,service_country_corridor_concentration_summary,US,H-Root
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,38,38.0,3,landing_region_0125::landing_region_0125,0.6842105263157895,0.9473684210526316,1.0,2.1510096500377336,moderate_corridor_observation_concentration,True,True,True,True,auditable,,13,10,1,0.9473684210526315,0.05263157894736842,service_country_corridor_concentration_summary,JP,H-Root
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,550,550.0,3,landing_region_0051::landing_region_0051,0.6745454545454546,0.9963636363636363,1.0,1.9172108311777525,moderate_corridor_observation_concentration,True,True,True,True,auditable,,110,27,1,1.0,0.0,service_country_corridor_concentration_summary,SE,H-Root
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,807,806.9999999999999,15,landing_region_0223::landing_region_0223,0.6699710863279636,0.8050392399834779,0.8868236266005782,3.261652650649023,moderate_corridor_observation_concentration,True,True,True,True,auditable,,135,46,1,0.9876084262701363,0.012391573729863695,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,632,632.0,7,landing_region_0132::landing_region_0132,0.6661392405063291,0.8512658227848101,0.9746835443037974,2.6244501801806637,moderate_corridor_observation_concentration,True,True,True,True,auditable,,63,31,1,0.814873417721519,0.185126582278481,service_country_corridor_concentration_summary,SG,H-Root
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,49,49.0,4,landing_region_0132::landing_region_0230,0.6530612244897959,0.8979591836734693,0.9591836734693877,2.520305942384094,moderate_corridor_observation_concentration,True,True,True,True,auditable,,18,11,1,0.2857142857142857,0.7142857142857143,service_country_corridor_concentration_summary,TH,H-Root
SE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1048,1048.0,3,landing_region_0051::landing_region_0051,0.6393129770992366,0.998091603053435,1.0,1.945889370514054,moderate_corridor_observation_concentration,True,True,True,True,auditable,,241,81,1,1.0,0.0,country_corridor_concentration_summary,,
CN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,35,35.0,3,landing_region_0230::landing_region_0230,0.6285714285714286,0.9428571428571428,1.0,2.2686262041890357,moderate_corridor_observation_concentration,True,True,True,True,auditable,,10,6,1,0.6285714285714286,0.37142857142857144,country_corridor_concentration_summary,,
CA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,259,259.0,4,landing_region_0008::landing_region_0008,0.6254826254826255,0.9498069498069498,0.9961389961389961,2.276120535053381,moderate_corridor_observation_concentration,True,True,True,True,auditable,,43,10,1,0.5868725868725869,0.41312741312741313,country_corridor_concentration_summary,,
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,72,72.0,6,landing_region_0230::landing_region_0250,0.5277777777777778,0.8333333333333334,0.9166666666666667,3.3376542201043162,moderate_corridor_observation_concentration,True,True,True,True,auditable,,20,13,1,0.1388888888888889,0.8611111111111112,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,122,122.0,4,landing_region_0051::landing_region_0051,0.47540983606557374,0.9508196721311475,0.9918032786885246,2.4044264253997487,moderate_corridor_observation_concentration,True,True,True,True,auditable,,30,24,1,0.9508196721311475,0.04918032786885246,service_country_corridor_concentration_summary,RU,H-Root
