country,msm_id,file_name,total_hop_pair_segments,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,unique_as_boundary_transitions,top1_as_boundary_transition_key,top1_as_boundary_transition_share,top2_as_boundary_transition_share,top3_as_boundary_transition_share,effective_as_boundary_transition_count,as_boundary_transition_concentration_tier,auditable_as_boundary_case,as_boundary_observation_sufficiency_reason,unique_probes,unique_probe_asns
DJ,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,6,1,3,2,0.16666666666666666,0.5,0.3333333333333333,1,30990->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
DK,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,36,4,30,2,0.1111111111111111,0.8333333333333334,0.05555555555555555,2,9158->1299,0.75,1.0,1.0,1.7547653506033232,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
DO,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,4,64126->174,0.5,0.6666666666666666,0.8333333333333333,3.464101615137755,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,6
EE,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,16,6,10,0,0.375,0.625,0.0,2,2586->6667,0.8333333333333334,1.0,1.0,1.5691925832141966,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,3
ES,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,35,2,32,1,0.05714285714285714,0.9142857142857143,0.02857142857142857,1,174->36947,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
FI,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,123,34,78,11,0.2764227642276423,0.6341463414634146,0.08943089430894309,12,16086->174,0.29411764705882354,0.47058823529411764,0.5588235294117647,8.947375129178074,broad_as_boundary_transition_distribution,True,auditable,33,12
FJ,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,6,3,2,1,0.5,0.3333333333333333,0.16666666666666666,3,45355->132429,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
FR,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,317,76,230,11,0.23974763406940064,0.7255520504731862,0.03470031545741325,43,1299->64049,0.14473684210526316,0.2236842105263158,0.3026315789473684,30.926717645744922,broad_as_boundary_transition_distribution,True,auditable,76,56
HK,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,93,39,44,10,0.41935483870967744,0.4731182795698925,0.10752688172043011,28,58453->9808,0.10256410256410256,0.20512820512820512,0.28205128205128205,24.24103617268631,broad_as_boundary_transition_distribution,True,auditable,39,29
HN,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,8,4,4,0,0.5,0.5,0.0,2,263725->54082,0.75,1.0,1.0,1.7547653506033232,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,4
ID,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,76,28,43,5,0.3684210526315789,0.5657894736842105,0.06578947368421052,23,23700->7632,0.10714285714285714,0.17857142857142855,0.25,21.455145755898908,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,27,22
IL,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,4,1,3,0,0.25,0.75,0.0,1,208905->3491,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
IN,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,53,8,35,10,0.1509433962264151,0.660377358490566,0.18867924528301888,7,64049->55836,0.25,0.375,0.5,6.727171322029717,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",8,8
IT,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,23,5,16,2,0.21739130434782608,0.6956521739130435,0.08695652173913043,3,137->174,0.6,0.8,1.0,2.586409289858933,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2
JP,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,10,2,8,0,0.2,0.8,0.0,1,6453->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
KY,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,36549->3855,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
LK,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,9,3,6,0,0.3333333333333333,0.6666666666666666,0.0,3,4755->24084,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",3,3
LY,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,3,3,0,0,1.0,0.0,0.0,2,37558->21003,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
MT,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,15735->1299,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
MV,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,3,3,0,0,1.0,0.0,0.0,3,7642->6939,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
MX,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,265539->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
NC,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,4,3,0,1,0.75,0.0,0.25,1,18200->38195,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
NG,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,11,6,5,0,0.5454545454545454,0.45454545454545453,0.0,5,30844->36937,0.3333333333333333,0.5,0.6666666666666666,4.7622031559046,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,5
NO,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,34,5,28,1,0.14705882352941177,0.8235294117647058,0.029411764705882353,4,49409->57829,0.4,0.6000000000000001,0.8,3.7892914162759954,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
NU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,55885->38800,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0
NZ,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,132,14,102,16,0.10606060606060606,0.7727272727272727,0.12121212121212122,13,23655->9790,0.14285714285714285,0.21428571428571427,0.2857142857142857,12.680131299694692,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,14,11
OM,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,9,6,3,0,0.6666666666666666,0.3333333333333333,0.0,3,8529->9557,0.5,0.8333333333333333,1.0,2.7494592739972052,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,6
PA,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,2,6762->27930,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
PG,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,17828->6939,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PH,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,40,8,28,4,0.2,0.7,0.1,7,135607->4637,0.25,0.375,0.5,6.727171322029717,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,5
PR,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,5,3,2,0,0.6,0.4,0.0,3,14638->23520,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
PT,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,45,23,21,1,0.5111111111111111,0.4666666666666667,0.022222222222222223,10,6939->37662,0.30434782608695654,0.4782608695652174,0.6086956521739131,7.677710801542708,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,23,17
PW,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,17893->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
SE,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,303,10,286,7,0.033003300330033,0.9438943894389439,0.0231023102310231,9,1299->12552,0.2,0.30000000000000004,0.4,8.705505632961243,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,10,9
SG,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,358,172,136,50,0.48044692737430167,0.37988826815642457,0.13966480446927373,89,64049->55836,0.11627906976744186,0.1569767441860465,0.19767441860465118,62.140174332562395,broad_as_boundary_transition_distribution,True,auditable,172,121
SL,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,329109->60171,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
SN,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,37649->25250,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TG,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,2,1,0,1,0.5,0.0,0.5,1,327727->29091,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TW,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,110,16,42,52,0.14545454545454545,0.38181818181818183,0.4727272727272727,12,7539->3491,0.125,0.25,0.375,11.31370849898476,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,16,10
US,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,234,86,138,10,0.36752136752136755,0.5897435897435898,0.042735042735042736,45,1299->23520,0.19767441860465115,0.27906976744186046,0.3488372093023256,28.876241883081022,broad_as_boundary_transition_distribution,True,auditable,85,65
VE,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,10293->271907,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0
ZA,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,26,5,14,7,0.19230769230769232,0.5384615384615384,0.2692307692307692,4,37640->60171,0.4,0.6000000000000001,0.8,3.7892914162759954,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",5,4
