country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
PT,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,238,0.16806722689075632,0.3067226890756303,0.44537815126050423,15.968062320607082,broad_network_transition_distribution,0.9747899159663865,0.9915966386554622,1.0,1.1430752037874807,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,89,27,1.0,0.0,country_cross_layer_distribution_audit,,
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,162,0.2037037037037037,0.38888888888888884,0.5,11.873456412567883,broad_network_transition_distribution,0.9629629629629629,0.9876543209876543,1.0,1.1995964024827377,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,66,16,1.0,0.0,service_country_cross_layer_distribution_audit,PT,F-Root
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,199,0.20100502512562815,0.2814070351758794,0.35175879396984927,21.877458464229335,broad_network_transition_distribution,0.9396984924623115,1.0,1.0,1.2558295201727308,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,38,25,0.9949748743718593,0.005025125628140704,service_country_cross_layer_distribution_audit,HK,F-Root
DK,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,627,0.21690590111642744,0.3413078149920255,0.44976076555023925,19.12720884180403,broad_network_transition_distribution,0.9330143540669856,0.9776714513556619,0.9936204146730462,1.3522458722738855,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,108,36,0.9712918660287081,0.028708133971291867,country_cross_layer_distribution_audit,,
ID,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,377,0.15119363395225463,0.23342175066312998,0.2679045092838196,49.67052985952927,broad_network_transition_distribution,0.9257294429708223,0.946949602122016,0.9575596816976127,1.4998943774191424,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,80,49,0.9814323607427056,0.01856763925729443,country_cross_layer_distribution_audit,,
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,618,0.20711974110032363,0.3268608414239482,0.43042071197411,19.939653767045627,broad_network_transition_distribution,0.9077669902912622,0.953074433656958,0.9919093851132686,1.4876694222704492,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,95,28,0.9401294498381877,0.059870550161812294,service_country_cross_layer_distribution_audit,DK,F-Root
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,361,0.1634349030470914,0.32132963988919666,0.4598337950138504,15.34912928920052,broad_network_transition_distribution,0.8836565096952909,0.9556786703601108,0.9722991689750693,1.6364577309206279,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,57,16,0.9667590027700831,0.0332409972299169,service_country_cross_layer_distribution_audit,CA,F-Root
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,328,0.1676829268292683,0.25,0.2957317073170732,42.11134586885371,broad_network_transition_distribution,0.8689024390243902,0.9390243902439024,0.9634146341463414,1.773452744357358,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,65,47,0.9908536585365854,0.009146341463414634,service_country_cross_layer_distribution_audit,ID,F-Root
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,60,0.7333333333333333,0.7999999999999999,0.8333333333333333,3.0383907291614936,weak_network_transition_concentration,0.8666666666666667,0.9333333333333333,0.9666666666666667,1.7011489969890363,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,10,3,0.9333333333333333,0.06666666666666667,service_country_cross_layer_distribution_audit,MV,F-Root
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,326,0.1656441717791411,0.3067484662576687,0.44171779141104295,16.017745410434177,broad_network_transition_distribution,0.8312883435582822,0.9662576687116564,0.9785276073619632,1.7876463296623752,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,61,21,0.9846625766871165,0.015337423312883436,country_cross_layer_distribution_audit,,
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,258,0.16279069767441862,0.29069767441860467,0.41472868217054265,17.258336611967845,broad_network_transition_distribution,0.8294573643410853,0.9612403100775194,0.9844961240310078,1.794958302634045,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,50,20,1.0,0.0,service_country_cross_layer_distribution_audit,TW,F-Root
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,1069,0.1618334892422825,0.2684752104770814,0.3666978484565014,27.98206888337131,broad_network_transition_distribution,0.8228874337386965,0.9304646086685375,0.9529154973495478,2.044805496712009,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,137,55,0.9831618334892425,0.016838166510757722,country_cross_layer_distribution_audit,,
NO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,421,0.2161520190023753,0.3539192399049881,0.44655581947743467,16.52599935792993,broad_network_transition_distribution,0.8076009501187649,0.8812351543942993,0.9073634204275535,2.3761295501993414,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,73,29,1.0,0.0,country_cross_layer_distribution_audit,,
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,401,0.2169576059850374,0.36159600997506236,0.45386533665835416,16.680507455345936,broad_network_transition_distribution,0.8042394014962594,0.8678304239401496,0.8952618453865338,2.491804943250277,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,68,25,0.9975062344139651,0.0024937655860349127,service_country_cross_layer_distribution_audit,NO,F-Root
NZ,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,486,0.20987654320987653,0.39300411522633744,0.5082304526748971,17.182169085198712,broad_network_transition_distribution,0.7901234567901234,0.9814814814814814,0.9958847736625513,1.7972129510627823,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,67,27,1.0,0.0,country_cross_layer_distribution_audit,,
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,908,0.17070484581497797,0.2786343612334802,0.3612334801762115,28.5271518403095,broad_network_transition_distribution,0.7841409691629956,0.9019823788546255,0.9251101321585903,2.5036427842187,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,104,48,0.9845814977973568,0.015418502202643172,service_country_cross_layer_distribution_audit,US,F-Root
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,412,0.19902912621359223,0.3713592233009709,0.47815533980582525,18.271295916383984,broad_network_transition_distribution,0.7718446601941747,0.9781553398058253,0.9951456310679612,1.8600846276768712,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,55,26,1.0,0.0,service_country_cross_layer_distribution_audit,NZ,F-Root
,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,350,0.2342857142857143,0.35714285714285715,0.4542857142857143,13.152368259265467,broad_network_transition_distribution,0.66,0.8142857142857143,0.9342857142857143,2.8773290454008733,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,42,15,0.6714285714285714,0.32857142857142857,service_country_cross_layer_distribution_audit,SE,F-Root
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,436,0.20642201834862386,0.3165137614678899,0.4151376146788991,13.872908093066377,broad_network_transition_distribution,0.6399082568807339,0.8256880733944953,0.9472477064220184,2.788034105686809,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,54,21,0.6123853211009175,0.3876146788990826,country_cross_layer_distribution_audit,,
