network_definition,physical_level,candidate_view,projection_subset,target_units,strict_target_units,target_jaccard_vs_baseline,target_recall_vs_baseline,quadrant_agreement_rate,rank_gap_spearman_vs_baseline,pdb_country_coverage,median_pdb_interconnection_footprint_percentile,dominant_pdb_interconnection_footprint_tier,interpretation
country_only,corridor,conservative_set,strong_or_moderate,10,0,0.03571428571428571,0.05263157894736842,0.24,-0.37971516551193224,0,,,"country_only network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
country_only,corridor,weighted_support,all,10,3,0.07407407407407407,0.10526315789473684,0.44,-0.2862148358678013,0,,,"country_only network definition, corridor-level, weighted support view, all projections"
country_only,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.0,0.0,0,,,"country_only network definition, corridor-level, weighted support view, strong projections only"
country_only,corridor,weighted_support,strong_or_moderate,10,0,0.03571428571428571,0.05263157894736842,0.24,-0.3782951772937337,0,,,"country_only network definition, corridor-level, weighted support view, strong/moderate projections only"
dst_asn_primary,cable,conservative_set,all,15,1,0.1724137931034483,0.2631578947368421,0.5769230769230769,0.13954527639383216,0,,,"dst_asn_primary network definition, cable-level, conservative feasible-set view, all projections"
dst_asn_primary,cable,conservative_set,strong_only,0,0,0.0,0.0,0.0,0.0,0,,,"dst_asn_primary network definition, cable-level, conservative feasible-set view, strong projections only"
dst_asn_primary,cable,conservative_set,strong_or_moderate,6,2,0.0,0.0,0.4,0.2318059471041833,0,,,"dst_asn_primary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
dst_asn_primary,cable,weighted_support,all,12,1,0.06896551724137931,0.10526315789473684,0.4666666666666667,-0.1660831215227982,0,,,"dst_asn_primary network definition, cable-level, weighted support view, all projections"
dst_asn_primary,cable,weighted_support,strong_only,1,0,0.0,0.0,0.0,0.0,0,,,"dst_asn_primary network definition, cable-level, weighted support view, strong projections only"
dst_asn_primary,cable,weighted_support,strong_or_moderate,8,0,0.0,0.0,0.2,0.08852963818321785,0,,,"dst_asn_primary network definition, cable-level, weighted support view, strong/moderate projections only"
dst_asn_primary,corridor,conservative_set,all,15,1,0.6190476190476191,0.6842105263157895,0.8461538461538461,0.6777901154124581,0,,,"dst_asn_primary network definition, corridor-level, conservative feasible-set view, all projections"
dst_asn_primary,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.0,0.0,0,,,"dst_asn_primary network definition, corridor-level, conservative feasible-set view, strong projections only"
dst_asn_primary,corridor,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.2,0.14087759815242495,0,,,"dst_asn_primary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
dst_asn_primary,corridor,weighted_support,all,11,1,0.07142857142857142,0.10526315789473684,0.56,0.3357422243755804,0,,,"dst_asn_primary network definition, corridor-level, weighted support view, all projections"
dst_asn_primary,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.0,0.0,0,,,"dst_asn_primary network definition, corridor-level, weighted support view, strong projections only"
dst_asn_primary,corridor,weighted_support,strong_or_moderate,8,0,0.0,0.0,0.2,0.1608929946112394,0,,,"dst_asn_primary network definition, corridor-level, weighted support view, strong/moderate projections only"
geographic_transition_supplementary,cable,conservative_set,all,20,0,0.02631578947368421,0.05263157894736842,0.4326923076923077,-0.3887434095994268,0,,,"geographic_transition_supplementary network definition, cable-level, conservative feasible-set view, all projections"
geographic_transition_supplementary,cable,conservative_set,strong_only,0,0,0.0,0.0,0.0,0.0,0,,,"geographic_transition_supplementary network definition, cable-level, conservative feasible-set view, strong projections only"
geographic_transition_supplementary,cable,conservative_set,strong_or_moderate,5,4,0.0,0.0,0.32,-0.2792532717474981,0,,,"geographic_transition_supplementary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
geographic_transition_supplementary,cable,weighted_support,all,17,3,0.02857142857142857,0.05263157894736842,0.37333333333333335,-0.5187834089542795,0,,,"geographic_transition_supplementary network definition, cable-level, weighted support view, all projections"
geographic_transition_supplementary,cable,weighted_support,strong_only,1,0,0.0,0.0,0.0,0.0,0,,,"geographic_transition_supplementary network definition, cable-level, weighted support view, strong projections only"
geographic_transition_supplementary,cable,weighted_support,strong_or_moderate,8,0,0.0,0.0,0.24,-0.4317875777452383,0,,,"geographic_transition_supplementary network definition, cable-level, weighted support view, strong/moderate projections only"
geographic_transition_supplementary,corridor,conservative_set,all,13,0,0.14285714285714285,0.21052631578947367,0.5961538461538461,-0.22470128791963984,0,,,"geographic_transition_supplementary network definition, corridor-level, conservative feasible-set view, all projections"
geographic_transition_supplementary,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.0,0.0,0,,,"geographic_transition_supplementary network definition, corridor-level, conservative feasible-set view, strong projections only"
geographic_transition_supplementary,corridor,conservative_set,strong_or_moderate,10,0,0.03571428571428571,0.05263157894736842,0.24,-0.37971516551193224,0,,,"geographic_transition_supplementary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
geographic_transition_supplementary,corridor,weighted_support,all,10,3,0.07407407407407407,0.10526315789473684,0.44,-0.2862148358678013,0,,,"geographic_transition_supplementary network definition, corridor-level, weighted support view, all projections"
geographic_transition_supplementary,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.0,0.0,0,,,"geographic_transition_supplementary network definition, corridor-level, weighted support view, strong projections only"
geographic_transition_supplementary,corridor,weighted_support,strong_or_moderate,10,0,0.03571428571428571,0.05263157894736842,0.24,-0.3782951772937337,0,,,"geographic_transition_supplementary network definition, corridor-level, weighted support view, strong/moderate projections only"
probe_target_only,cable,conservative_set,all,19,0,0.26666666666666666,0.42105263157894735,0.5769230769230769,0.20654424585556397,0,,,"probe_target_only network definition, cable-level, conservative feasible-set view, all projections"
probe_target_only,cable,conservative_set,strong_only,0,0,0.0,0.0,0.0,0.0,0,,,"probe_target_only network definition, cable-level, conservative feasible-set view, strong projections only"
probe_target_only,cable,conservative_set,strong_or_moderate,5,2,0.0,0.0,0.4,0.29080061585835254,0,,,"probe_target_only network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
probe_target_only,cable,weighted_support,all,13,2,0.06666666666666667,0.10526315789473684,0.4533333333333333,-0.09785062249861882,0,,,"probe_target_only network definition, cable-level, weighted support view, all projections"
probe_target_only,cable,weighted_support,strong_only,1,0,0.0,0.0,0.0,0.0,0,,,"probe_target_only network definition, cable-level, weighted support view, strong projections only"
probe_target_only,cable,weighted_support,strong_or_moderate,7,0,0.0,0.0,0.2,0.2828775023758776,0,,,"probe_target_only network definition, cable-level, weighted support view, strong/moderate projections only"
probe_target_only,corridor,conservative_set,all,19,1,0.5833333333333334,0.7368421052631579,0.8076923076923077,0.6067065198266487,0,,,"probe_target_only network definition, corridor-level, conservative feasible-set view, all projections"
probe_target_only,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.0,0.0,0,,,"probe_target_only network definition, corridor-level, conservative feasible-set view, strong projections only"
probe_target_only,corridor,conservative_set,strong_or_moderate,8,0,0.038461538461538464,0.05263157894736842,0.24,0.261037601345343,0,,,"probe_target_only network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
probe_target_only,corridor,weighted_support,all,13,3,0.14285714285714285,0.21052631578947367,0.56,0.3624361472604097,0,,,"probe_target_only network definition, corridor-level, weighted support view, all projections"
probe_target_only,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.0,0.0,0,,,"probe_target_only network definition, corridor-level, weighted support view, strong projections only"
probe_target_only,corridor,weighted_support,strong_or_moderate,8,0,0.038461538461538464,0.05263157894736842,0.24,0.2802862447665366,0,,,"probe_target_only network definition, corridor-level, weighted support view, strong/moderate projections only"
