probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
CA,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,442,0.2647058823529412,0.3959276018099548,0.5135746606334841,12.059392942022617,broad_network_transition_distribution,0.5859728506787331,0.8733031674208145,0.918552036199095,3.0980880749738713,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,64,21,0.7895927601809954,0.21040723981900453,probe_country_service
CD,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,7,0.5714285714285714,0.8571428571428571,1.0,2.6004900059896596,moderate_network_transition_concentration,0.2857142857142857,0.5714285714285714,0.8571428571428571,3.8643132978583434,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5714285714285714,0.42857142857142855,probe_country_service
CH,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,61,0.5245901639344263,0.6229508196721312,0.6885245901639344,5.904130592855138,broad_network_transition_distribution,0.9344262295081968,1.0,1.0,1.2738402591323905,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,15,9,0.9344262295081968,0.06557377049180328,probe_country_service
CI,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
CK,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
CL,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
CM,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
CN,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,36,0.3333333333333333,0.5833333333333333,0.6388888888888888,7.782501925401086,broad_network_transition_distribution,0.7777777777777778,0.8888888888888888,0.9722222222222222,2.109014103114774,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,9,6,1.0,0.0,probe_country_service
CO,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,10,0.6,0.8,1.0,2.586409289858933,moderate_network_transition_concentration,0.3,0.6,0.8,3.9202634084155794,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,probe_country_service
CU,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
CV,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
CY,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,14,0.2857142857142857,0.5714285714285714,0.8571428571428571,3.8643132978583434,weak_network_transition_concentration,0.7142857142857143,0.8571428571428572,1.0,2.2173474522732106,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.7142857142857143,0.2857142857142857,probe_country_service
CZ,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9,0.4444444444444444,0.6666666666666666,0.8888888888888888,3.5716523669284492,weak_network_transition_concentration,0.4444444444444444,0.8888888888888888,1.0,2.6246903390462624,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.4444444444444444,0.5555555555555556,probe_country_service
DE,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,226,0.3185840707964602,0.5796460176991151,0.831858407079646,4.648218988928268,weak_network_transition_concentration,0.7389380530973452,0.8805309734513275,0.9911504424778761,2.194000451524622,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,32,11,0.8893805309734514,0.11061946902654868,probe_country_service
DJ,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4,0.5,0.75,1.0,2.82842712474619,weak_network_transition_concentration,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,probe_country_service
DK,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,440,0.16818181818181818,0.2909090909090909,0.39090909090909093,21.85570530716158,broad_network_transition_distribution,0.7909090909090909,0.8772727272727272,0.9477272727272728,2.184102055425881,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,83,26,0.7090909090909091,0.2909090909090909,probe_country_service
DO,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,17,0.4117647058823529,0.7647058823529411,0.8823529411764706,3.443461014922236,weak_network_transition_concentration,0.47058823529411764,0.8823529411764706,1.0,2.64282592615977,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,0.0,1.0,probe_country_service
EE,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,56,0.23214285714285715,0.4464285714285714,0.625,5.6805702904620485,broad_network_transition_distribution,0.5,0.7142857142857143,0.9285714285714286,3.3044446208726828,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",5,2,0.5,0.5,probe_country_service
ES,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,60,0.25,0.4666666666666667,0.6166666666666667,7.008459742020949,broad_network_transition_distribution,0.3333333333333333,0.6,0.8166666666666667,4.727398312463825,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,12,9,0.45,0.55,probe_country_service
ET,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
FI,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,216,0.37037037037037035,0.6296296296296295,0.7592592592592592,5.750612442812365,broad_network_transition_distribution,0.37962962962962965,0.7175925925925926,0.875,4.253614693761199,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,71,30,0.4027777777777778,0.5972222222222222,probe_country_service
FJ,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4,0.25,0.5,0.75,4.0,weak_network_transition_concentration,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
FM,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1.0,0.0,probe_country_service
FR,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,72,0.3611111111111111,0.5972222222222222,0.8333333333333333,3.850002695410125,weak_network_transition_concentration,0.6388888888888888,0.9444444444444444,1.0,2.245859107147123,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,14,11,0.6388888888888888,0.3611111111111111,probe_country_service
GB,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,65,0.3076923076923077,0.5846153846153846,0.8461538461538463,4.495919468715187,weak_network_transition_concentration,0.7076923076923077,0.9384615384615385,0.9692307692307693,2.219534150581318,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,12,11,0.7384615384615385,0.26153846153846155,probe_country_service
GG,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
GH,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
GP,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5,probe_country_service
GQ,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
GU,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,43,0.4186046511627907,0.6511627906976745,0.7441860465116279,5.265408380286069,broad_network_transition_distribution,0.8372093023255814,0.8837209302325582,0.930232558139535,1.9431813753168161,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,7,3,0.9302325581395349,0.06976744186046512,probe_country_service
HK,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,154,0.2077922077922078,0.33116883116883117,0.4090909090909091,20.350933418333373,broad_network_transition_distribution,0.9285714285714286,1.0,1.0,1.2934572090113128,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,40,25,1.0,0.0,probe_country_service
HN,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,8,0.875,1.0,1.0,1.4575692649810903,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,4,0.0,1.0,probe_country_service
HR,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0,probe_country_service
HU,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
ID,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,260,0.06923076923076923,0.13076923076923078,0.16923076923076924,57.54157202605461,broad_network_transition_distribution,0.7115384615384616,0.8730769230769231,0.9076923076923077,2.812589669113392,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,45,36,0.9538461538461539,0.046153846153846156,probe_country_service
IL,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,77,0.3116883116883117,0.6103896103896104,0.7922077922077921,5.391290974094488,broad_network_transition_distribution,0.7792207792207793,1.0,1.0,1.695355455792109,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,17,9,0.7792207792207793,0.22077922077922077,probe_country_service
IM,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9,0.5555555555555556,0.7777777777777778,1.0,2.7047973432601427,weak_network_transition_concentration,0.7777777777777778,1.0,1.0,1.6984332340231805,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.7777777777777778,0.2222222222222222,probe_country_service
IN,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,89,0.6741573033707865,0.8202247191011236,0.9438202247191011,2.7049248046593446,moderate_network_transition_concentration,0.6179775280898876,0.7415730337078651,0.8426966292134831,3.350593759245328,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,40,18,0.7303370786516854,0.2696629213483146,probe_country_service
IR,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.6666666666666666,0.3333333333333333,probe_country_service
IT,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,69,0.2898550724637681,0.4782608695652174,0.6521739130434783,6.304804874136315,broad_network_transition_distribution,0.5507246376811594,0.855072463768116,0.9710144927536232,2.8377699227109288,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18,9,0.5797101449275363,0.42028985507246375,probe_country_service
JP,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,18,0.4444444444444444,0.8888888888888888,1.0,2.6246903390462624,moderate_network_transition_concentration,0.5555555555555556,1.0,1.0,1.9876669750024174,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1.0,0.0,probe_country_service
KE,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,21,0.47619047619047616,0.6666666666666666,0.8095238095238095,4.035073955189078,weak_network_transition_concentration,0.47619047619047616,0.7619047619047619,0.9523809523809523,3.2286561567329675,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,0.47619047619047616,0.5238095238095238,probe_country_service
KI,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1.0,0.0,probe_country_service
KN,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
KY,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
LA,M-Root,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
