country,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3491->3491,as_transition,2,2,0.027777777777777776,9,False,False,False,False,72,34,21,0,2
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,132400->134707,as_transition,2,2,0.027777777777777776,10,False,False,False,False,72,34,21,2,0
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,18187->6939,as_transition,1,1,0.013888888888888888,11,False,False,False,False,72,34,21,0,1
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4775->4775,as_transition,1,1,0.013888888888888888,12,False,False,False,False,72,34,21,0,1
PR,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23114->23114,as_transition,2,2,0.3333333333333333,1,True,False,False,False,6,3,3,0,2
PR,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,5786->20080,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,3,3,0,2
PR,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,14638->23520,as_transition,2,2,0.3333333333333333,3,False,False,True,False,6,3,3,0,2
PT,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2860->6453,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,2,0
PW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,17893->140627,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
QA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,8781->8781,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
SE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,285,285,0.753968253968254,1,True,False,False,False,378,182,68,285,0
SE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,8473->8473,as_transition,50,50,0.13227513227513227,2,False,True,False,False,378,182,68,50,0
SE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,8434->8434,as_transition,15,15,0.03968253968253968,3,False,False,True,False,378,182,68,15,0
SE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1257->1257,as_transition,12,12,0.031746031746031744,4,False,False,False,False,378,182,68,12,0
SE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3301->3301,as_transition,4,4,0.010582010582010581,5,False,False,False,False,378,182,68,4,0
SE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,39351->39351,as_transition,4,4,0.010582010582010581,6,False,False,False,False,378,182,68,4,0
SE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,12552->12552,as_transition,4,4,0.010582010582010581,7,False,False,False,False,378,182,68,4,0
SE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,8434->29518,as_transition,2,2,0.005291005291005291,8,False,False,False,False,378,182,68,2,0
SE,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,29518->29518,as_transition,2,2,0.005291005291005291,9,False,False,False,False,378,182,68,2,0
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2914->2914,as_transition,130,130,0.5371900826446281,1,True,False,False,False,242,137,58,0,130
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24482->-1,as_transition,31,31,0.128099173553719,2,False,True,False,False,242,137,58,0,31
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,18106->18106,as_transition,24,24,0.09917355371900827,3,False,False,True,False,242,137,58,0,24
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7473->7473,as_transition,16,16,0.06611570247933884,4,False,False,False,False,242,137,58,0,16
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3491->3491,as_transition,13,13,0.05371900826446281,5,False,False,False,False,242,137,58,0,13
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6939->6939,as_transition,8,8,0.03305785123966942,6,False,False,False,False,242,137,58,0,8
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,58453->3491,as_transition,6,6,0.024793388429752067,7,False,False,False,False,242,137,58,0,6
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,20940->3491,as_transition,6,6,0.024793388429752067,8,False,False,False,False,242,137,58,0,6
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,14907->3491,as_transition,2,2,0.008264462809917356,9,False,False,False,False,242,137,58,0,2
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,134707->6939,as_transition,2,2,0.008264462809917356,10,False,False,False,False,242,137,58,0,2
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9304->9304,as_transition,2,2,0.008264462809917356,11,False,False,False,False,242,137,58,0,2
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1273->3491,as_transition,1,1,0.004132231404958678,12,False,False,False,False,242,137,58,0,1
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,15412->3491,as_transition,1,1,0.004132231404958678,13,False,False,False,False,242,137,58,0,1
SL,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,329109->60171,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
SN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,8346->6453,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,38040->38040,as_transition,3,3,1.0,1,True,False,False,False,3,2,1,0,3
TO,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,24390->24390,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3462->-1,as_transition,38,38,0.29457364341085274,1,True,False,False,False,129,47,12,38,0
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->3491,as_transition,18,18,0.13953488372093023,2,False,True,False,False,129,47,12,0,18
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->2914,as_transition,16,16,0.12403100775193798,3,False,False,True,False,129,47,12,0,16
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3491->3491,as_transition,15,15,0.11627906976744186,4,False,False,False,False,129,47,12,0,15
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7539->7539,as_transition,10,10,0.07751937984496124,5,False,False,False,False,129,47,12,10,0
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4780->4780,as_transition,6,6,0.046511627906976744,6,False,False,False,False,129,47,12,6,0
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->3462,as_transition,6,6,0.046511627906976744,7,False,False,False,False,129,47,12,0,6
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->-1,as_transition,5,5,0.03875968992248062,8,False,False,False,False,129,47,12,5,0
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1659->1659,as_transition,4,4,0.031007751937984496,9,False,False,False,False,129,47,12,4,0
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9505->9505,as_transition,3,3,0.023255813953488372,10,False,False,False,False,129,47,12,0,3
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,18041->7539,as_transition,3,3,0.023255813953488372,11,False,False,False,False,129,47,12,3,0
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3462->3462,as_transition,2,2,0.015503875968992248,12,False,False,False,False,129,47,12,2,0
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1659->7539,as_transition,2,2,0.015503875968992248,13,False,False,False,False,129,47,12,2,0
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2914->2914,as_transition,1,1,0.007751937984496124,14,False,False,False,False,129,47,12,0,1
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1299->1299,as_transition,31,31,0.3522727272727273,1,True,False,False,False,88,46,30,31,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6939->6939,as_transition,12,12,0.13636363636363635,2,False,True,False,False,88,46,30,12,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7922->7922,as_transition,7,7,0.07954545454545454,3,False,False,True,False,88,46,30,7,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,174->174,as_transition,6,6,0.06818181818181818,4,False,False,False,False,88,46,30,6,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,12956->12956,as_transition,4,4,0.045454545454545456,5,False,False,False,False,88,46,30,4,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,19518->19518,as_transition,4,4,0.045454545454545456,6,False,False,False,False,88,46,30,4,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3356->3356,as_transition,4,4,0.045454545454545456,7,False,False,False,False,88,46,30,0,4
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,36149->40300,as_transition,4,4,0.045454545454545456,8,False,False,False,False,88,46,30,4,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,20001->20001,as_transition,2,2,0.022727272727272728,9,False,False,False,False,88,46,30,2,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6461->6461,as_transition,2,2,0.022727272727272728,10,False,False,False,False,88,46,30,0,2
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,22394->-1,as_transition,2,2,0.022727272727272728,11,False,False,False,False,88,46,30,2,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,63479->63479,as_transition,2,2,0.022727272727272728,12,False,False,False,False,88,46,30,2,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3605->3605,as_transition,2,2,0.022727272727272728,13,False,False,False,False,88,46,30,0,2
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7018->7018,as_transition,2,2,0.022727272727272728,14,False,False,False,False,88,46,30,2,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->1299,as_transition,2,2,0.022727272727272728,15,False,False,False,False,88,46,30,2,0
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,-1->2914,as_transition,1,1,0.011363636363636364,16,False,False,False,False,88,46,30,0,1
US,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,23520->23520,as_transition,1,1,0.011363636363636364,17,False,False,False,False,88,46,30,0,1
VI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,14434->14434,as_transition,4,4,1.0,1,True,False,False,False,4,2,1,0,4
VN,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7552->2914,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
ZA,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,37529->6939,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,2,0
