country,msm_id,file_name,total_hop_pair_segments,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,unique_as_boundary_transitions,top1_as_boundary_transition_key,top1_as_boundary_transition_share,top2_as_boundary_transition_share,top3_as_boundary_transition_share,effective_as_boundary_transition_count,as_boundary_transition_concentration_tier,auditable_as_boundary_case,as_boundary_observation_sufficiency_reason,unique_probes,unique_probe_asns
NO,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,89,6,63,20,0.06741573033707865,0.7078651685393258,0.2247191011235955,2,49409->57829,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
NU,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,55885->38800,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0
NZ,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,234,5,182,47,0.021367521367521368,0.7777777777777778,0.20085470085470086,2,4049->55850,0.8,1.0,1.0,1.6493848884661177,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
PG,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,17828->4826,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PH,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,40,6,26,8,0.15,0.65,0.2,3,45209->17639,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",3,3
PR,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,2,5786->20080,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
PW,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,17893->174,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
SE,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,148,6,47,95,0.04054054054054054,0.31756756756756754,0.6418918918918919,2,1257->8240,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1
SG,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,105,37,5,63,0.3523809523809524,0.047619047619047616,0.6,1,45430->55818,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,True,auditable,19,8
SL,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,329109->60171,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
SN,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,8346->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TW,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,72,2,28,42,0.027777777777777776,0.3888888888888889,0.5833333333333334,1,1659->7539,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
US,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,30,2,22,6,0.06666666666666667,0.7333333333333333,0.2,1,6461->835,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0
