probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
SN,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SV,A-Root,dns_root,anycast,7,3,1,0.14285714285714285,0.42857142857142855,7,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
SY,A-Root,dns_root,anycast,1,0,0,0.0,0.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TD,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TH,A-Root,dns_root,anycast,30,28,9,0.3,0.9333333333333333,30,19,1,1,0.0,True,True,auditable,,probe_country_service
TJ,A-Root,dns_root,anycast,9,8,0,0.0,0.8888888888888888,9,7,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
TL,A-Root,dns_root,anycast,4,4,4,1.0,1.0,4,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TN,A-Root,dns_root,anycast,7,6,0,0.0,0.8571428571428571,7,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
TO,A-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TR,A-Root,dns_root,anycast,42,39,0,0.0,0.9285714285714286,42,23,1,1,0.0,True,True,auditable,,probe_country_service
TV,A-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TW,A-Root,dns_root,anycast,51,49,44,0.8627450980392157,0.9607843137254902,51,25,1,1,0.0,True,True,auditable,,probe_country_service
TZ,A-Root,dns_root,anycast,3,3,0,0.0,1.0,3,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
UA,A-Root,dns_root,anycast,122,118,0,0.0,0.9672131147540983,122,88,1,1,0.0,True,True,auditable,,probe_country_service
UG,A-Root,dns_root,anycast,3,3,0,0.0,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
US,A-Root,dns_root,anycast,1261,1183,117,0.09278350515463918,0.9381443298969072,1261,367,1,1,0.0,True,True,auditable,,probe_country_service
UY,A-Root,dns_root,anycast,14,14,0,0.0,1.0,14,5,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
UZ,A-Root,dns_root,anycast,8,7,0,0.0,0.875,8,6,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
VA,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
VE,A-Root,dns_root,anycast,26,9,2,0.07692307692307693,0.34615384615384615,26,17,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
VI,A-Root,dns_root,anycast,2,2,1,0.5,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
VN,A-Root,dns_root,anycast,18,18,11,0.6111111111111112,1.0,18,12,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
XK,A-Root,dns_root,anycast,2,2,0,0.0,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
YE,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ZA,A-Root,dns_root,anycast,86,84,6,0.06976744186046512,0.9767441860465116,86,53,1,1,0.0,True,True,auditable,,probe_country_service
ZM,A-Root,dns_root,anycast,4,4,0,0.0,1.0,4,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
ZW,A-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
