landing_station_id,landing_station_name,landing_region_id,landing_region_label,latitude,longitude,region_assignment_method
le-port-runion,"Le Port, Réunion",landing_region_0566,"Le Port, Réunion",-20.944389515009206,55.30328230092486,geographic_connected_component
leava-wallis-and-futuna,"Leava, Wallis and Futuna",landing_region_0567,"Leava, Wallis and Futuna",-14.29683787673267,-178.1581082290078,geographic_connected_component
lecanvey-ireland,"Lecanvey, Ireland",landing_region_0568,"Lecanvey, Ireland",53.770824560670455,-9.696504823189091,geographic_connected_component
lecce-italy,"Lecce, Italy",landing_region_0569,"Lecce, Italy",40.3515155000001,18.175016100000146,geographic_connected_component
lefdal-norway,"Lefdal, Norway",landing_region_0365,"Florø, Norway",61.93554279999944,5.498518699999691,geographic_connected_component
leganes-philippines,"Leganes, Philippines",landing_region_0099,"Bacolod, Philippines",10.786581108825084,122.58944051683415,geographic_connected_component
legazpi-city-philippines,"Legazpi City, Philippines",landing_region_0570,"Legazpi City, Philippines",13.139089344982024,123.74373657411985,geographic_connected_component
leiston-united-kingdom,"Leiston, United Kingdom",landing_region_0039,"Aldeburgh, United Kingdom",52.20525899999987,1.574842,geographic_connected_component
lena-point-ak-united-states,"Lena Point, AK, United States",landing_region_0407,"Gustavus, AK, United States",58.55094319826626,-134.74729124591073,geographic_connected_component
lepe-united-kingdom,"Lepe, United Kingdom",landing_region_0406,"Gurnard, United Kingdom",50.78676515744321,-1.367483365000111,geographic_connected_component
lerkil-sweden,"Lerkil, Sweden",landing_region_0428,"Hirtshals, Denmark",57.45542159999994,11.8993793999998,geographic_connected_component
les-les-de-la-madeleine-qc-canada,"Les Îles-de-la-Madeleine, QC, Canada",landing_region_0571,"Les Îles-de-la-Madeleine, QC, Canada",47.38258754393819,-61.955700101961796,geographic_connected_component
lesund-norway,"Ålesund, Norway",landing_region_0063,"Andalsnes, Norway",62.47148500000043,6.174380000000262,geographic_connected_component
levanzo-italy,"Levanzo, Italy",landing_region_0572,"Levanzo, Italy",37.98820811134693,12.341014787775245,geographic_connected_component
leverburgh-united-kingdom,"Leverburgh, United Kingdom",landing_region_0112,"Balla, United Kingdom",57.769404984215875,-7.008368065487336,geographic_connected_component
levin-new-zealand,"Levin, New Zealand",landing_region_0362,"Fighting Bay, New Zealand",-40.625283896847584,175.28531582518968,geographic_connected_component
libreville-gabon,"Libreville, Gabon",landing_region_0573,"Libreville, Gabon",0.394268790397072,9.454364412783434,geographic_connected_component
licata-italy,"Licata, Italy",landing_region_0574,"Licata, Italy",37.10250254786433,13.93822656670043,geographic_connected_component
liepaja-latvia,"Liepaja, Latvia",landing_region_0575,"Liepaja, Latvia",56.50818700923447,21.011289819499044,geographic_connected_component
lihue-hi-united-states,"Lihue, HI, United States",landing_region_0496,"Kekaha, HI, United States",21.974943320873784,-159.36857049585998,geographic_connected_component
liloan-philippines,"Liloan, Philippines",landing_region_0254,"Cebu, Philippines",10.406420283136939,123.98834884332426,geographic_connected_component
liloy-philippines,"Liloy, Philippines",landing_region_0576,"Liloy, Philippines",8.07385810571817,122.67847669449696,geographic_connected_component
limbe-cameroon,"Limbe, Cameroon",landing_region_0577,"Limbe, Cameroon",4.014515699202046,9.208466149480143,geographic_connected_component
linao-chile,"Linao, Chile",landing_region_0578,"Linao, Chile",-41.991130772682006,-73.50446353715454,geographic_connected_component
lingang-china,"Lingang, China",landing_region_0579,"Lingang, China",30.935661747314708,121.89608163301598,geographic_connected_component
lingao-china,"Lingao, China",landing_region_0580,"Lingao, China",19.9048,109.67762000000093,geographic_connected_component
lingga-indonesia,"Lingga, Indonesia",landing_region_0581,"Lingga, Indonesia",-0.162758734486483,104.63544932935999,geographic_connected_component
lingshui-china,"Lingshui, China",landing_region_0582,"Lingshui, China",18.389897000000236,110.04937200000029,geographic_connected_component
linksness-united-kingdom,"Linksness, United Kingdom",landing_region_0021,"Aikerness Bay, United Kingdom",58.97922,-2.817719999999835,geographic_connected_component
linosa-italy,"Linosa, Italy",landing_region_0557,"Lampedusa, Italy",35.8583596049076,12.860768932962662,geographic_connected_component
lipari-italy,"Lipari, Italy",landing_region_0044,"Alicudi Porto, Italy",38.468384375202234,14.954325432103394,geographic_connected_component
lista-norway,"Lista, Norway",landing_region_0583,"Lista, Norway",58.06444,6.786928999999851,geographic_connected_component
little-andaman-india,"Little Andaman, India",landing_region_0584,"Little Andaman, India",10.709053093381524,92.5971570341871,geographic_connected_component
little-saint-james-virgin-islands-u-s-,"Little Saint James, Virgin Islands (U.S.)",landing_region_0115,"Banana Bay, Virgin Islands (U.S.)",18.300118429999443,-64.82562908000025,geographic_connected_component
lle-rousse-france,"L’Île-Rousse, France",landing_region_0130,"Bastia, France",42.6365095071255,8.937079622982862,geographic_connected_component
lochmaddy-united-kingdom,"Lochmaddy, United Kingdom",landing_region_0112,"Balla, United Kingdom",57.603696020720946,-7.163348424447826,geographic_connected_component
logi-russia,"Logi, Russia",landing_region_0511,"Kingisepp, Russia",59.79988465730388,28.499858733276664,geographic_connected_component
lokalahti-finland,"Lokalahti, Finland",landing_region_0585,"Lokalahti, Finland",60.67946870000003,21.446235299999714,geographic_connected_component
lombok-indonesia,"Lombok, Indonesia",landing_region_0110,"Bali, Indonesia",-8.561430000000504,116.07251999999959,geographic_connected_component
lome-togo,"Lome, Togo",landing_region_0586,"Lome, Togo",6.126007437636297,1.227807740553492,geographic_connected_component
long-island-india,"Long Island, India",landing_region_0422,"Havelock, India",12.39649103222661,92.93507183386816,geographic_connected_component
longyearbyen-svalbard-norway,"Longyearbyen, Svalbard, Norway",landing_region_0587,"Longyearbyen, Svalbard, Norway",78.21852706841459,15.648793618341642,geographic_connected_component
lorengau-papua-new-guinea,"Lorengau, Papua New Guinea",landing_region_0588,"Lorengau, Papua New Guinea",-2.034973696257618,147.27904704992326,geographic_connected_component
los-angeles-ca-united-states,"Los Angeles, CA, United States",landing_region_0348,"El Segundo, CA, United States",34.05339441974166,-118.24534981104084,geographic_connected_component
los-realejos-canary-islands-spain,"Los Realejos, Canary Islands, Spain",landing_region_0227,"Candelaria, Canary Islands, Spain",28.397551777869676,-16.586438673353253,geographic_connected_component
loughshinny-ireland,"LoughShinny, Ireland",landing_region_0279,"Clonshaugh, Ireland",53.54969,-6.08547,geographic_connected_component
lowestoft-united-kingdom,"Lowestoft, United Kingdom",landing_region_0039,"Aldeburgh, United Kingdom",52.47136138660393,1.729174572880337,geographic_connected_component
luanda-angola,"Luanda, Angola",landing_region_0214,"Cacuaco, Angola",-8.812663,13.234998,geographic_connected_component
lucena-philippines,"Lucena, Philippines",landing_region_0133,"Batangas, Philippines",13.935263338898412,121.61229277155478,geographic_connected_component
ludag-united-kingdom,"Ludag, United Kingdom",landing_region_0112,"Balla, United Kingdom",57.10553545436941,-7.328143229579688,geographic_connected_component
luganville-vanuatu,"Luganville, Vanuatu",landing_region_0589,"Luganville, Vanuatu",-15.5064330000002,167.20027400000015,geographic_connected_component
lumut-malaysia,"Lumut, Malaysia",landing_region_0590,"Lumut, Malaysia",4.228536922459888,100.62921952261566,geographic_connected_component
luna-philippines,"Luna, Philippines",landing_region_0135,"Bauang, Philippines",16.830712289999493,120.35484390000022,geographic_connected_component
lund-bc-canada,"Lund, BC, Canada",landing_region_0008,"Addenbroke Island, BC, Canada",49.981964265539936,-124.76128055950434,geographic_connected_component
lurin-peru,"Lurin, Peru",landing_region_0591,"Lurin, Peru",-12.278527239265857,-76.87428536869109,geographic_connected_component
lusk-ireland,"Lusk, Ireland",landing_region_0279,"Clonshaugh, Ireland",53.52625445974578,-6.165888193558025,geographic_connected_component
luwuk-indonesia,"Luwuk, Indonesia",landing_region_0592,"Luwuk, Indonesia",-0.938827229844351,122.79278509934603,geographic_connected_component
lyngsa-denmark,"Lyngsa, Denmark",landing_region_0428,"Hirtshals, Denmark",57.244805156352555,10.514617567940144,geographic_connected_component
lynn-ma-united-states,"Lynn, MA, United States",landing_region_0593,"Lynn, MA, United States",42.46366906639672,-70.95026612782192,geographic_connected_component
lynnwood-wa-united-states,"Lynnwood, WA, United States",landing_region_0223,"Cama Beach, WA, United States",47.82399565289682,-122.31585473995688,geographic_connected_component
maafushi-maldives,"Maafushi, Maldives",landing_region_0439,"Hulhumale, Maldives",3.94089559499997,73.48945824000015,geographic_connected_component
maamigili-maldives,"Maamigili, Maldives",landing_region_0320,"Dhangethi, Maldives",3.472925055920153,72.8363098097716,geographic_connected_component
maasin-philippines,"Maasin, Philippines",landing_region_0594,"Maasin, Philippines",10.178582995816972,124.84217394836772,geographic_connected_component
maca-brazil,"Macaé, Brazil",landing_region_0595,"Macaé, Brazil",-22.371806144383072,-41.785638350817806,geographic_connected_component
macap-brazil,"Macapá, Brazil",landing_region_0596,"Macapá, Brazil",0.03453499999984,-51.06571400000015,geographic_connected_component
macei-brazil,"Maceió, Brazil",landing_region_0597,"Maceió, Brazil",-9.666468352123673,-35.734959043425796,geographic_connected_component
machico-portugal,"Machico, Portugal",landing_region_0380,"Funchal, Portugal",32.71937525000007,-16.763180749999524,geographic_connected_component
machilipatnam-india,"Machilipatnam, India",landing_region_0598,"Machilipatnam, India",16.175049115204825,81.13951857354486,geographic_connected_component
macoah-bc-canada,"Macoah, BC, Canada",landing_region_0008,"Addenbroke Island, BC, Canada",48.99420873918211,-125.38066196907084,geographic_connected_component
madang-papua-new-guinea,"Madang, Papua New Guinea",landing_region_0599,"Madang, Papua New Guinea",-5.233684557346384,145.78476099911464,geographic_connected_component
madura-indonesia,"Madura, Indonesia",landing_region_0600,"Madura, Indonesia",-6.902285124495741,113.2834656639621,geographic_connected_component
magachgil-yap-micronesia,"Magachgil, Yap, Micronesia",landing_region_0601,"Magachgil, Yap, Micronesia",9.443922836169385,138.06149986878208,geographic_connected_component
magens-bay-vi-united-states,"Magen’s Bay, VI, United States",landing_region_0115,"Banana Bay, Virgin Islands (U.S.)",18.372989080105853,-64.93708679386458,geographic_connected_component
magong-taiwan,"Magong, Taiwan",landing_region_0441,"Huxi Township, Taiwan",23.571549999999434,119.5745100000003,geographic_connected_component
mahajanga-madagascar,"Mahajanga, Madagascar",landing_region_0602,"Mahajanga, Madagascar",-15.713720000000299,46.31552100000039,geographic_connected_component
mahuma-curaao,"Mahuma, Curaçao",landing_region_0603,"Mahuma, Curaçao",12.168897494151157,-68.95694320562458,geographic_connected_component
maiquetia-venezuela,"Maiquetia, Venezuela",landing_region_0225,"Camuri, Venezuela",10.599398382983578,-66.96032754808184,geographic_connected_component
majuro-marshall-islands,"Majuro, Marshall Islands",landing_region_0604,"Majuro, Marshall Islands",7.08971,171.38026999999985,geographic_connected_component
makaha-hi-united-states,"Makaha, HI, United States",landing_region_0125,"Barber’s Point, HI, United States",21.463431186887963,-158.2206478576183,geographic_connected_component
makassar-indonesia,"Makassar, Indonesia",landing_region_0011,"Aeng Batu Batu, Indonesia",-5.152184574655166,119.41239198623502,geographic_connected_component
makemo-french-polynesia,"Makemo, French Polynesia",landing_region_0605,"Makemo, French Polynesia",-16.539560977104614,-143.86719140149896,geographic_connected_component
makena-hi-united-states,"Makena, HI, United States",landing_region_0416,"Hana, HI, United States",20.66359808291422,-156.43999896208965,geographic_connected_component
makurazaki-japan,"Makurazaki, Japan",landing_region_0473,"Kagoshima, Japan",31.280292019999813,130.2938686,geographic_connected_component
malabo-equatorial-guinea,"Malabo, Equatorial Guinea",landing_region_0606,"Malabo, Equatorial Guinea",3.749792920040749,8.783368794372972,geographic_connected_component
maldonado-uruguay,"Maldonado, Uruguay",landing_region_0607,"Maldonado, Uruguay",-34.900379504866834,-54.95017980618316,geographic_connected_component
male-maldives,"Male, Maldives",landing_region_0439,"Hulhumale, Maldives",4.166264250014505,73.4999245110579,geographic_connected_component
malfa-italy,"Malfa, Italy",landing_region_0044,"Alicudi Porto, Italy",38.578316420050214,14.836638463843066,geographic_connected_component
mallaig-united-kingdom,"Mallaig, United Kingdom",landing_region_0007,"Achnaba, United Kingdom",57.008477935490994,-5.820429453909197,geographic_connected_component
mallorca-spain,"Mallorca, Spain",landing_region_0608,"Mallorca, Spain",39.613535,2.911560000000498,geographic_connected_component
mamoudzou-mayotte,"Mamoudzou, Mayotte",landing_region_0494,"Kaweni, Mayotte",-12.78330928619106,45.23329414477784,geographic_connected_component
mamu-china,"Mamu, China",landing_region_0609,"Mamu, China",30.17189746945603,121.94569495659735,geographic_connected_component
manacapuru-brazil,"Manacapuru, Brazil",landing_region_0455,"Iranduba, Brazil",-3.289115312000247,-60.63541789000012,geographic_connected_component
manado-indonesia,"Manado, Indonesia",landing_region_0489,"Kauditan, Indonesia",1.490831387793467,124.83960982123124,geographic_connected_component
manama-bahrain,"Manama, Bahrain",landing_region_0035,"Al Hidd, Bahrain",26.228971616238493,50.57581965695888,geographic_connected_component
manasquan-nj-united-states,"Manasquan, NJ, United States",landing_region_0610,"Manasquan, NJ, United States",40.12334092150613,-74.04704127778734,geographic_connected_component
manaus-brazil,"Manaus, Brazil",landing_region_0455,"Iranduba, Brazil",-3.123895999999749,-60.02064900000021,geographic_connected_component
manchester-ca-united-states,"Manchester, CA, United States",landing_region_0611,"Manchester, CA, United States",38.96962000000024,-123.687,geographic_connected_component
mancora-peru,"Mancora, Peru",landing_region_0612,"Mancora, Peru",-4.1540461191663,-81.0537868024245,geographic_connected_component
mandurah-wa-australia,"Mandurah, WA, Australia",landing_region_0613,"Mandurah, WA, Australia",-32.53623199999988,115.74022000000038,geographic_connected_component
manele-bay-hi-united-states,"Manele Bay, HI, United States",landing_region_0416,"Hana, HI, United States",20.74343777516374,-156.89689103344207,geographic_connected_component
mangalia-romania,"Mangalia, Romania",landing_region_0614,"Mangalia, Romania",43.81720342977988,28.582768830792254,geographic_connected_component
mangawhai-new-zealand,"Mangawhai, New Zealand",landing_region_0615,"Mangawhai, New Zealand",-36.12619000000045,174.57447399999964,geographic_connected_component
manicor-brazil,"Manicoré, Brazil",landing_region_0616,"Manicoré, Brazil",-5.812875170999313,-61.294561306781766,geographic_connected_component
manihi-french-polynesia,"Manihi, French Polynesia",landing_region_0617,"Manihi, French Polynesia",-14.402893905977733,-145.95814451009178,geographic_connected_component
maniitsoq-greenland,"Maniitsoq, Greenland",landing_region_0618,"Maniitsoq, Greenland",65.40768043958342,-52.90572324668234,geographic_connected_component
manilva-spain,"Manilva, Spain",landing_region_0268,"Chipiona, Spain",36.37610614625084,-5.250523729785807,geographic_connected_component
manokwari-indonesia,"Manokwari, Indonesia",landing_region_0619,"Manokwari, Indonesia",-0.861468674318491,134.06203981141215,geographic_connected_component
mansons-landing-bc-canada,"Mansons Landing, BC, Canada",landing_region_0008,"Addenbroke Island, BC, Canada",50.06310304527359,-124.98642332019199,geographic_connected_component
manta-ecuador,"Manta, Ecuador",landing_region_0620,"Manta, Ecuador",-0.950019548909037,-80.71618938533148,geographic_connected_component
manzanillo-mexico,"Manzanillo, Mexico",landing_region_0621,"Manzanillo, Mexico",19.085820767886215,-104.30817604853,geographic_connected_component
maputo-mozambique,"Maputo, Mozambique",landing_region_0622,"Maputo, Mozambique",-25.968533089796413,32.58061756117876,geographic_connected_component
maracaibo-venezuela,"Maracaibo, Venezuela",landing_region_0210,"Cabimas, Venezuela",10.688212118052798,-71.5983857858748,geographic_connected_component
marettimo-italy,"Marettimo, Italy",landing_region_0572,"Levanzo, Italy",37.96852899999978,12.073620000000234,geographic_connected_component
maria-chiquita-panama,"Maria Chiquita, Panama",landing_region_0287,"Colón, Panama",9.437336030723529,-79.75354358290546,geographic_connected_component
mariehamn-finland,"Mariehamn, Finland",landing_region_0415,"Hamnäs, Finland",60.11383725176352,19.937853079931752,geographic_connected_component
marigot-saint-martin,"Marigot, Saint Martin",landing_region_0105,"Baie Longue, Saint Martin",18.06751899999886,-63.08246600000027,geographic_connected_component
marina-di-ragusa-italy,"Marina di Ragusa, Italy",landing_region_0623,"Marina di Ragusa, Italy",36.784806017807185,14.550291964996664,geographic_connected_component
markgrafenheide-germany,"Markgrafenheide, Germany",landing_region_0388,"Gedser, Denmark",54.19140540038316,12.149479691038506,geographic_connected_component
marlas-greece,"Marlas, Greece",landing_region_0017,"Agios Sostis, Greece",37.65232235984693,25.019204911285403,geographic_connected_component
marmaris-turkey,"Marmaris, Turkey",landing_region_0624,"Marmaris, Turkey",36.85524944302755,28.25366750143074,geographic_connected_component
maroochydore-qld-australia,"Maroochydore, QLD, Australia",landing_region_0625,"Maroochydore, QLD, Australia",-26.65184454476273,153.08944349704078,geographic_connected_component
maroubra-nsw-australia,"Maroubra, NSW, Australia",landing_region_0041,"Alexandria, NSW, Australia",-33.946121000000275,151.24281300000027,geographic_connected_component
marsala-italy,"Marsala, Italy",landing_region_0572,"Levanzo, Italy",37.80008800000016,12.434917,geographic_connected_component
marseille-france,"Marseille, France",landing_region_0431,"Héliopolis, France",43.29316463678684,5.372629023073098,geographic_connected_component
martin-valley-bc-canada,"Martin Valley, BC, Canada",landing_region_0147,"Bella Bella, BC, Canada",52.36014436999047,-127.72202270694095,geographic_connected_component
maruyama-japan,"Maruyama, Japan",landing_region_0266,"Chikura, Japan",35.005432999999265,139.97546699999984,geographic_connected_component
masbate-city-philippines,"Masbate City, Philippines",landing_region_0045,"Allen, Philippines",12.36672505260177,123.61668588287377,geographic_connected_component
masohi-indonesia,"Masohi, Indonesia",landing_region_0626,"Masohi, Indonesia",-3.29783615769313,128.9552563197305,geographic_connected_component
mata-utu-wallis-and-futuna,"Mata-Utu, Wallis and Futuna",landing_region_0627,"Mata-Utu, Wallis and Futuna",-13.282000575148167,-176.17500035041277,geographic_connected_component
matara-sri-lanka,"Matara, Sri Lanka",landing_region_0628,"Matara, Sri Lanka",5.940833037393244,80.53986093015084,geographic_connected_component
mataram-indonesia,"Mataram, Indonesia",landing_region_0110,"Bali, Indonesia",-8.586389151919366,116.08153497084551,geographic_connected_component
matnog-philippines,"Matnog, Philippines",landing_region_0045,"Allen, Philippines",12.585260603443063,124.08471721303704,geographic_connected_component
matthew-town-bahamas,"Matthew Town, Bahamas",landing_region_0629,"Matthew Town, Bahamas",20.95051347324147,-73.68307669187324,geographic_connected_component
maxwelton-wa-united-states,"Maxwelton, WA, United States",landing_region_0223,"Cama Beach, WA, United States",47.940942198891804,-122.4410914974422,geographic_connected_component
mayaguana-bahamas,"Mayaguana, Bahamas",landing_region_0630,"Mayaguana, Bahamas",22.40156502331468,-73.0641318178386,geographic_connected_component
maywick-united-kingdom,"Maywick, United Kingdom",landing_region_0152,"Belmont, United Kingdom",60.00398405107041,-1.323801779987484,geographic_connected_component
mazara-del-vallo-italy,"Mazara del Vallo, Italy",landing_region_0572,"Levanzo, Italy",37.650130188288585,12.591276253065702,geographic_connected_component
mazatln-mexico,"Mazatlán, Mexico",landing_region_0631,"Mazatlán, Mexico",23.199540284207416,-106.42186575526726,geographic_connected_component
mcgaurans-beach-vic-australia,"McGaurans Beach, VIC, Australia",landing_region_0632,"McGaurans Beach, VIC, Australia",-38.44361560267599,147.07125911118302,geographic_connected_component
mchugh-point-ak-united-states,"McHugh Point, AK, United States",landing_region_0060,"Anchorage, AK, United States",61.01571463051166,-149.73219884335225,geographic_connected_component
mcinnes-island-bc-canada,"McInnes Island, BC, Canada",landing_region_0147,"Bella Bella, BC, Canada",52.26232295213411,-128.72301880712095,geographic_connected_component
medan-indonesia,"Medan, Indonesia",landing_region_0633,"Medan, Indonesia",3.752137998988499,98.67606376706563,geographic_connected_component
meersburg-germany,"Meersburg, Germany",landing_region_0376,"Friedrichshafen, Germany",47.69687193000024,9.273071818,geographic_connected_component
meimen-chile,"Meimen, Chile",landing_region_0578,"Linao, Chile",-41.80692209717843,-73.15529386263451,geographic_connected_component
melaka-malaysia,"Melaka, Malaysia",landing_region_0634,"Melaka, Malaysia",2.273178376445331,102.22090025859913,geographic_connected_component
melbourne-vic-australia,"Melbourne, VIC, Australia",landing_region_0635,"Melbourne, VIC, Australia",-37.81753200000024,144.967148,geographic_connected_component
melilla-spain,"Melilla, Spain",landing_region_0636,"Melilla, Spain",35.292277500000246,-2.938097300000332,geographic_connected_component
melkbosstrand-south-africa,"Melkbosstrand, South Africa",landing_region_0233,"Cape Town, South Africa",-33.72721429783116,18.44576429319144,geographic_connected_component
mellieha-malta,"Mellieha, Malta",landing_region_0102,"Bahar ic-Caghaq, Malta",35.95239999999964,14.350100000000367,geographic_connected_component
melonguane-indonesia,"Melonguane, Indonesia",landing_region_0637,"Melonguane, Indonesia",4.042997369771683,126.71726962389127,geographic_connected_component
mentigi-indonesia,"Mentigi, Indonesia",landing_region_0638,"Mentigi, Indonesia",-3.195985843905528,107.69636024692,geographic_connected_component
merauke-indonesia,"Merauke, Indonesia",landing_region_0639,"Merauke, Indonesia",-8.499087423602486,140.40505289608706,geographic_connected_component
meremisa-estonia,"Meremöisa, Estonia",landing_region_0640,"Meremöisa, Estonia",59.40084650364711,24.276619537558968,geographic_connected_component
mersing-malaysia,"Mersing, Malaysia",landing_region_0641,"Mersing, Malaysia",2.295511672819276,103.84990301084824,geographic_connected_component
mestre-italy,"Mestre, Italy",landing_region_0642,"Mestre, Italy",45.49587287439114,12.244108530252593,geographic_connected_component
metlakatla-bc-canada,"Metlakatla, BC, Canada",landing_region_0178,"Bonilla Island, BC, Canada",54.33705541814711,-130.44441632420526,geographic_connected_component
mgarr-ix-xini-malta,"Mgarr ix-Xini, Malta",landing_region_0102,"Bahar ic-Caghaq, Malta",36.02044571205089,14.271322957639894,geographic_connected_component
mijo-myeon-south-korea,"Mijo-myeon, South Korea",landing_region_0643,"Mijo-myeon, South Korea",34.72835854992582,128.0274354936125,geographic_connected_component
mikurashima-japan,"Mikurashima, Japan",landing_region_0266,"Chikura, Japan",33.88350991725466,139.597023244309,geographic_connected_component
milagros-philippines,"Milagros, Philippines",landing_region_0045,"Allen, Philippines",12.218124597827089,123.50909318565661,geographic_connected_component
milos-greece,"Milos, Greece",landing_region_0644,"Milos, Greece",36.68060148389847,24.334805536353347,geographic_connected_component
milton-nl-canada,"Milton, NL, Canada",landing_region_0645,"Milton, NL, Canada",48.20761257904667,-53.96023910121645,geographic_connected_component
minamiboso-japan,"Minamiboso, Japan",landing_region_0266,"Chikura, Japan",34.9740779999996,139.9609790000003,geographic_connected_component
minamidaito-japan,"Minamidaito, Japan",landing_region_0513,"Kitadaito, Japan",25.842984359999694,131.24255189999982,geographic_connected_component
minicoy-india,"Minicoy, India",landing_region_0646,"Minicoy, India",8.27464880388296,73.0512024994037,geographic_connected_component
miquelon-langlade-saint-pierre-and-miquelon,"Miquelon-Langlade, Saint Pierre and Miquelon",landing_region_0371,"Fortune, NL, Canada",47.08366803819901,-56.34992308328285,geographic_connected_component
miramar-pr-united-states,"Miramar, PR, United States",landing_region_0290,"Condado Beach, PR, United States",18.45378199999968,-66.0828780000003,geographic_connected_component
miri-malaysia,"Miri, Malaysia",landing_region_0506,"Kiamsam, Malaysia",4.425299696021491,114.00741534642134,geographic_connected_component
misuratah-libya,"Misuratah, Libya",landing_region_0647,"Misuratah, Libya",32.37427884369104,15.094790104552972,geographic_connected_component
mitchell-bay-bc-canada,"Mitchell Bay, BC, Canada",landing_region_0008,"Addenbroke Island, BC, Canada",50.63365191110994,-126.8494857533072,geographic_connected_component
mitirapa-french-polynesia,"Mitirapa, French Polynesia",landing_region_0359,"Faratea, French Polynesia",-17.734063000000265,-149.325189,geographic_connected_component
miura-japan,"Miura, Japan",landing_region_0266,"Chikura, Japan",35.144171,139.6207699999995,geographic_connected_component
miyake-japan,"Miyake, Japan",landing_region_0266,"Chikura, Japan",34.09038084354649,139.49535639821372,geographic_connected_component
miyazaki-japan,"Miyazaki, Japan",landing_region_0648,"Miyazaki, Japan",32.09766000000017,131.29462400000048,geographic_connected_component
mo-i-rana-norway,"Mo I Rana, Norway",landing_region_0423,"Hemnesberget, Norway",66.31371064643939,14.141983162344278,geographic_connected_component
mogadishu-somalia,"Mogadishu, Somalia",landing_region_0649,"Mogadishu, Somalia",2.041189900937192,45.344182738099455,geographic_connected_component
molde-norway,"Molde, Norway",landing_region_0063,"Andalsnes, Norway",62.737235199999844,7.160730600000246,geographic_connected_component
mombasa-kenya,"Mombasa, Kenya",landing_region_0650,"Mombasa, Kenya",-4.053206761989876,39.67280003701128,geographic_connected_component
monaco-monaco,"Monaco, Monaco",landing_region_0229,"Cannes, France",43.732621985131885,7.417647105613144,geographic_connected_component
monrovia-liberia,"Monrovia, Liberia",landing_region_0651,"Monrovia, Liberia",6.300076440551201,-10.79718374082979,geographic_connected_component
mont-dore-new-caledonia,"Mont-Dore, New Caledonia",landing_region_0652,"Mont-Dore, New Caledonia",-22.26540774849468,166.56362811510715,geographic_connected_component
monte-alegre-brazil,"Monte Alegre, Brazil",landing_region_0653,"Monte Alegre, Brazil",-2.000472714000541,-54.074540760000104,geographic_connected_component
monte-carlo-monaco,"Monte Carlo, Monaco",landing_region_0229,"Cannes, France",43.73973086446908,7.42721741133341,geographic_connected_component
montego-bay-jamaica,"Montego Bay, Jamaica",landing_region_0654,"Montego Bay, Jamaica",18.46936000000036,-77.92137900000012,geographic_connected_component
moorea-french-polynesia,"Moorea, French Polynesia",landing_region_0359,"Faratea, French Polynesia",-17.538774974102118,-149.82956205562922,geographic_connected_component
morant-point-jamaica,"Morant Point, Jamaica",landing_region_0201,"Bull Bay, Jamaica",17.918365683335878,-76.18434445120167,geographic_connected_component
morar-united-kingdom,"Morar, United Kingdom",landing_region_0007,"Achnaba, United Kingdom",56.94649999999944,-5.850810000000384,geographic_connected_component
morib-malaysia,"Morib, Malaysia",landing_region_0655,"Morib, Malaysia",2.751191204441439,101.4436141980139,geographic_connected_component
moroni-comoros,"Moroni, Comoros",landing_region_0267,"Chindini, Comoros",-11.700694108521688,43.24340297631166,geographic_connected_component
morotai-indonesia,"Morotai, Indonesia",landing_region_0656,"Morotai, Indonesia",2.365656185992342,128.40081335312806,geographic_connected_component
morowali-indonesia,"Morowali, Indonesia",landing_region_0657,"Morowali, Indonesia",-2.829852359000335,122.16745400000028,geographic_connected_component
morris-bay-antigua-and-barbuda,"Morris Bay, Antigua and Barbuda",landing_region_0202,"Bunkum Bay, Montserrat",17.01759004073784,-61.84691746019447,geographic_connected_component
morro-bay-ca-united-states,"Morro Bay, CA, United States",landing_region_0403,"Grover Beach, CA, United States",35.3666813511006,-120.84720343661348,geographic_connected_component
morrojable-canary-islands-spain,"Morrojable, Canary Islands, Spain",landing_region_0658,"Morrojable, Canary Islands, Spain",28.04872000000018,-14.35841999999965,geographic_connected_component
moss-norway,"Moss, Norway",landing_region_0335,"Drøbak, Norway",59.459167,10.700833000000491,geographic_connected_component
mossbank-united-kingdom,"Mossbank, United Kingdom",landing_region_0152,"Belmont, United Kingdom",60.45909,-1.182159999999831,geographic_connected_component
mouly-new-caledonia,"Mouly, New Caledonia",landing_region_0659,"Mouly, New Caledonia",-20.70593760646555,166.48901879296093,geographic_connected_component
moura-brazil,"Moura, Brazil",landing_region_0660,"Moura, Brazil",-1.458572190999756,-61.63505656999974,geographic_connected_component
mpeefu-uganda,"Mpeefu, Uganda",landing_region_0488,"Kasenyi, Congo, Dem. Rep.",1.101604128999433,30.648445049999875,geographic_connected_component
mt-lavinia-sri-lanka,"Mt. Lavinia, Sri Lanka",landing_region_0288,"Colombo, Sri Lanka",6.833211066334108,79.86679011789853,geographic_connected_component
mtunzini-south-africa,"Mtunzini, South Africa",landing_region_0661,"Mtunzini, South Africa",-28.950640880887153,31.75786423777489,geographic_connected_component
mtwapa-kenya,"Mtwapa, Kenya",landing_region_0650,"Mombasa, Kenya",-3.946130000001213,39.74507100000067,geographic_connected_component
mtwara-tanzania,"Mtwara, Tanzania",landing_region_0662,"Mtwara, Tanzania",-10.260170000000324,40.180118999999635,geographic_connected_component
