country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
FI,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,146,146.0,6,landing_region_0351::landing_region_0512,0.7328767123287672,0.8287671232876712,0.904109589041096,2.6217911187474505,moderate_corridor_observation_concentration,True,True,True,True,auditable,,54,17,1,0.1643835616438356,0.8356164383561644,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,102,102.0,5,landing_region_0041::landing_region_0635,0.6764705882352942,0.8529411764705883,0.9313725490196079,2.704940999408435,moderate_corridor_observation_concentration,True,True,True,True,auditable,,36,22,1,0.9803921568627451,0.0196078431372549,service_country_corridor_concentration_summary,AU,H-Root
AU,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,128,128.0,4,landing_region_0041::landing_region_0635,0.625,0.8125,0.9453125,2.8141926441192884,moderate_corridor_observation_concentration,True,True,True,True,auditable,,42,24,1,1.0,0.0,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,60,60.0,3,landing_region_0512::landing_region_0640,0.6,0.8666666666666667,1.0,2.5284774782180004,moderate_corridor_observation_concentration,True,True,True,True,auditable,,18,11,1,0.26666666666666666,0.7333333333333333,service_country_corridor_concentration_summary,EE,H-Root
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,219,219.0,7,landing_region_0041::landing_region_0089,0.5844748858447488,0.8356164383561644,0.908675799086758,3.2890949810674672,moderate_corridor_observation_concentration,True,True,True,True,auditable,,71,18,1,0.3881278538812785,0.6118721461187214,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,182,182.0,7,landing_region_0041::landing_region_0089,0.5769230769230769,0.8351648351648351,0.9120879120879121,3.2817744760647796,moderate_corridor_observation_concentration,True,True,True,True,auditable,,59,17,1,0.3901098901098901,0.6098901098901099,service_country_corridor_concentration_summary,NZ,H-Root
PH,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,72,72.0,6,landing_region_0230::landing_region_0250,0.5277777777777778,0.8333333333333334,0.9166666666666667,3.3376542201043162,moderate_corridor_observation_concentration,True,True,True,True,auditable,,20,13,1,0.1388888888888889,0.8611111111111112,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,160,160.0,5,landing_region_0351::landing_region_0512,0.5,0.875,0.9375,3.013256475906394,moderate_corridor_observation_concentration,True,True,True,True,auditable,,40,14,1,0.4125,0.5875,service_country_corridor_concentration_summary,FI,H-Root
TW,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,129,129.0,4,landing_region_0230::landing_region_0719,0.4573643410852713,0.8372093023255813,0.9302325581395349,3.10233484213165,moderate_corridor_observation_concentration,True,True,True,True,auditable,,35,8,1,0.5426356589147286,0.4573643410852713,country_corridor_concentration_summary,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,98,98.0,5,landing_region_0230::landing_region_0719,0.4387755102040816,0.8673469387755102,0.9285714285714285,3.044654568147684,moderate_corridor_observation_concentration,True,True,True,True,auditable,,25,7,1,0.5510204081632653,0.4489795918367347,service_country_corridor_concentration_summary,TW,H-Root
