probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
FR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,969,933,153,0.15789473684210525,0.15789473684210525,0.08668730650154799,0.013415892672858616,0.0784313725490196,0.1197110423116615,153,0.15789473684210525,0.9628482972136223,946,162,948,759,0.5500515995872033,True,True,auditable,,probe_country_service
FR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,533,533,92,0.1726078799249531,0.1726078799249531,0.08818011257035648,0.0150093808630394,0.07692307692307693,0.14071294559099437,92,0.1726078799249531,1.0,528,111,525,427,1.0,True,True,auditable,,probe_country_service
GB,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,533,508,101,0.1894934333958724,0.1894934333958724,0.09193245778611632,0.0150093808630394,0.07879924953095685,0.1350844277673546,101,0.1894934333958724,0.9530956848030019,520,184,522,428,0.5215759849906192,True,True,auditable,,probe_country_service
GB,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,278,278,71,0.25539568345323743,0.25539568345323743,0.11151079136690648,0.017985611510791366,0.09712230215827339,0.19424460431654678,71,0.25539568345323743,1.0,274,110,276,235,1.0,True,True,auditable,,probe_country_service
GR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,74,65,9,0.12162162162162163,0.12162162162162163,0.04054054054054054,0.013513513513513514,0.02702702702702703,0.10810810810810811,9,0.12162162162162163,0.8783783783783784,72,26,74,73,0.5945945945945946,True,True,auditable,,probe_country_service
GR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,44,44,7,0.1590909090909091,0.1590909090909091,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.13636363636363635,7,0.1590909090909091,1.0,43,22,44,43,1.0,True,True,auditable,,probe_country_service
HK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,54,48,44,0.8148148148148148,0.8148148148148148,0.25925925925925924,0.037037037037037035,0.2222222222222222,0.7407407407407407,44,0.8148148148148148,0.8888888888888888,49,32,54,52,0.48148148148148145,True,True,auditable,,probe_country_service
HR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,42,37,2,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.0,0.023809523809523808,0.047619047619047616,2,0.047619047619047616,0.8809523809523809,42,20,42,37,0.5238095238095238,True,True,auditable,,probe_country_service
HU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,55,53,12,0.21818181818181817,0.21818181818181817,0.10909090909090909,0.03636363636363636,0.07272727272727272,0.14545454545454545,12,0.21818181818181817,0.9636363636363636,55,23,51,48,0.5454545454545454,True,True,auditable,,probe_country_service
HU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,30,30,6,0.2,0.2,0.13333333333333333,0.03333333333333333,0.1,0.1,6,0.2,1.0,30,16,29,28,1.0,True,True,auditable,,probe_country_service
ID,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,79,78,71,0.8987341772151899,0.8987341772151899,0.620253164556962,0.3291139240506329,0.3670886075949367,0.7974683544303798,71,0.8987341772151899,0.9873417721518988,77,56,79,76,0.6329113924050633,True,True,auditable,,probe_country_service
ID,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,50,50,44,0.88,0.88,0.62,0.34,0.36,0.82,44,0.88,1.0,48,41,50,47,1.0,True,True,auditable,,probe_country_service
IE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,91,89,19,0.2087912087912088,0.2087912087912088,0.14285714285714285,0.0,0.14285714285714285,0.12087912087912088,19,0.2087912087912088,0.978021978021978,88,25,90,84,0.6483516483516484,True,True,auditable,,probe_country_service
IE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,59,59,13,0.22033898305084745,0.22033898305084745,0.1694915254237288,0.0,0.1694915254237288,0.13559322033898305,13,0.22033898305084745,1.0,58,22,59,57,1.0,True,True,auditable,,probe_country_service
