probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
MV,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,11,10,9,0.8181818181818182,0.9090909090909091,11,4,11,11,0.2727272727272727,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
MW,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MX,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,43,42,11,0.2558139534883721,0.9767441860465116,43,22,43,43,0.46511627906976744,True,True,auditable,,probe_country_service
MY,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,36,35,23,0.6388888888888888,0.9722222222222222,33,18,36,35,0.4722222222222222,True,True,auditable,,probe_country_service
MZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,3,3,1,0.3333333333333333,1.0,3,3,3,3,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1746,1640,489,0.2800687285223368,0.9392898052691867,1741,4,1723,1211,0.5589919816723941,True,True,auditable,,probe_country_service
NC,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,5,5,5,1.0,1.0,5,2,5,5,0.4,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
NG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,9,9,5,0.5555555555555556,1.0,9,6,9,9,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NI,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,6,6,1,0.16666666666666666,1.0,6,4,6,6,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,582,560,109,0.1872852233676976,0.9621993127147767,570,157,572,474,0.5910652920962199,True,True,auditable,,probe_country_service
NO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,90,84,77,0.8555555555555555,0.9333333333333333,88,32,88,84,0.5666666666666667,True,True,auditable,,probe_country_service
NP,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,14,14,6,0.42857142857142855,1.0,14,9,14,13,0.8571428571428571,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
NZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,98,89,81,0.826530612244898,0.9081632653061225,98,32,95,93,0.5816326530612245,True,True,auditable,,probe_country_service
OM,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,18,15,5,0.2777777777777778,0.8333333333333334,18,11,17,16,0.5,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
PE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,19,18,2,0.10526315789473684,0.9473684210526315,19,14,19,19,0.47368421052631576,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
PF,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,5,5,1,0.2,1.0,5,1,5,5,0.8,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PH,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,59,56,41,0.6949152542372882,0.9491525423728814,58,32,59,58,0.576271186440678,True,True,auditable,,probe_country_service
PK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,6,4,2,0.3333333333333333,0.6666666666666666,6,5,6,6,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
PL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,211,193,36,0.17061611374407584,0.9146919431279621,202,119,206,184,0.5402843601895735,True,True,auditable,,probe_country_service
PR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PS,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,97,89,55,0.5670103092783505,0.9175257731958762,94,21,94,91,0.44329896907216493,True,True,auditable,,probe_country_service
PW,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PY,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,10,10,2,0.2,1.0,10,8,10,10,0.7,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
QA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
RE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,36,35,12,0.3333333333333333,0.9722222222222222,36,4,36,36,0.4722222222222222,True,True,auditable,,probe_country_service
RO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,83,77,16,0.1927710843373494,0.927710843373494,80,43,83,76,0.5180722891566265,True,True,auditable,,probe_country_service
RS,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,46,43,9,0.1956521739130435,0.9347826086956522,45,16,46,45,0.6086956521739131,True,True,auditable,,probe_country_service
RU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,477,458,131,0.2746331236897275,0.960167714884696,462,280,465,405,0.5345911949685535,True,True,auditable,,probe_country_service
RW,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,15,12,4,0.26666666666666666,0.8,15,8,15,15,0.4,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
SE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,200,188,106,0.53,0.94,199,70,195,182,0.535,True,True,auditable,,probe_country_service
SG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,114,109,85,0.7456140350877193,0.956140350877193,112,54,111,103,0.5614035087719298,True,True,auditable,,probe_country_service
SI,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,45,42,4,0.08888888888888889,0.9333333333333333,43,18,44,41,0.6888888888888889,True,True,auditable,,probe_country_service
SK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,50,45,5,0.1,0.9,48,21,50,45,0.4,True,True,auditable,,probe_country_service
SL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,1,1,0.5,0.5,2,2,2,2,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SM,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SN,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SS,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
SV,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,12,12,4,0.3333333333333333,1.0,11,6,12,12,0.25,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
SY,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TD,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TH,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,41,40,22,0.5365853658536586,0.975609756097561,39,24,41,38,0.6097560975609756,True,True,auditable,,probe_country_service
TJ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,14,13,4,0.2857142857142857,0.9285714285714286,14,10,14,14,0.7142857142857143,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
TL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,4,4,4,1.0,1.0,4,2,4,4,0.75,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TN,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,8,6,1,0.125,0.75,8,5,8,8,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
TO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,58,55,7,0.1206896551724138,0.9482758620689655,57,28,57,56,0.603448275862069,True,True,auditable,,probe_country_service
TT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TV,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
TW,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,65,63,56,0.8615384615384616,0.9692307692307692,63,29,65,62,0.5846153846153846,True,True,auditable,,probe_country_service
TZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,4,4,3,0.75,1.0,4,3,4,4,0.25,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
UA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,155,148,29,0.1870967741935484,0.9548387096774194,151,104,149,136,0.5612903225806452,True,True,auditable,,probe_country_service
UG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,7,7,1,0.14285714285714285,1.0,6,4,7,7,0.8571428571428571,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
US,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1689,1615,400,0.23682652457075193,0.9561870929544108,1645,439,1666,1172,0.5731201894612197,True,True,auditable,,probe_country_service
UY,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,19,19,3,0.15789473684210525,1.0,19,5,19,19,0.5789473684210527,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
UZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,10,9,1,0.1,0.9,10,8,10,10,0.4,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
VA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
VE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,38,32,12,0.3157894736842105,0.8421052631578947,36,24,36,36,0.5,True,True,auditable,,probe_country_service
VI,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,1,0.5,1.0,2,2,2,2,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
VN,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,26,26,21,0.8076923076923077,1.0,24,13,26,26,0.5769230769230769,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
VU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,1,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
XK,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,2,2,0,0.0,1.0,2,2,2,2,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
YE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,1,1,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ZA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,115,112,36,0.3130434782608696,0.9739130434782609,111,63,112,108,0.5826086956521739,True,True,auditable,,probe_country_service
ZM,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,4,4,1,0.25,1.0,4,4,4,4,0.75,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
ZW,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,3,3,1,0.3333333333333333,1.0,3,2,3,3,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
