country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,245,245.0,16,landing_region_0051::landing_region_0051,0.7551020408163265,0.8040816326530612,0.8489795918367347,3.0562551237265407,moderate_corridor_observation_concentration,True,True,True,True,auditable,,61,24,1,0.8204081632653061,0.17959183673469387,service_country_corridor_concentration_summary,DK,Topology-IPv4-ICMP
CA,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,190,190.0,4,landing_region_0008::landing_region_0008,0.7473684210526316,0.8894736842105263,0.9947368421052631,2.137206119921857,moderate_corridor_observation_concentration,True,True,True,True,auditable,,62,25,1,0.6105263157894737,0.3894736842105263,country_corridor_concentration_summary,,
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,123,123.0,15,landing_region_0230::landing_region_0230,0.7398373983739838,0.8048780487804879,0.8455284552845529,3.262690973963862,moderate_corridor_observation_concentration,True,True,True,True,auditable,,36,25,1,0.8617886178861789,0.13821138211382114,service_country_corridor_concentration_summary,HK,Topology-IPv4-ICMP
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,132,132.0,14,landing_region_0239::landing_region_0239,0.7348484848484849,0.803030303030303,0.8484848484848485,3.2700517564824865,moderate_corridor_observation_concentration,True,True,True,True,auditable,,47,13,1,0.8560606060606061,0.14393939393939395,service_country_corridor_concentration_summary,PT,Topology-IPv4-ICMP
AU,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1039,1039.0,13,landing_region_0041::landing_region_0041,0.697786333012512,0.8065447545717036,0.8768046198267565,3.152764856010262,moderate_corridor_observation_concentration,True,True,True,True,auditable,,363,197,1,0.9355149181905679,0.06448508180943215,country_corridor_concentration_summary,,
FI,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,123,123.0,7,landing_region_0351::landing_region_0512,0.6747967479674797,0.8536585365853658,0.9186991869918699,2.85773040221183,moderate_corridor_observation_concentration,True,True,True,True,auditable,,82,37,1,0.12195121951219512,0.8780487804878049,country_corridor_concentration_summary,,
ID,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,411,411.0,15,landing_region_0061::landing_region_0061,0.6277372262773723,0.8029197080291971,0.9367396593673967,3.2698174142682426,moderate_corridor_observation_concentration,True,True,True,True,auditable,,131,99,1,0.8661800486618005,0.13381995133819952,country_corridor_concentration_summary,,
,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,54,54.0,5,landing_region_0230::landing_region_0230,0.5185185185185185,0.9259259259259258,0.9629629629629629,2.6543202369721537,moderate_corridor_observation_concentration,True,True,True,True,auditable,,13,10,1,0.9259259259259259,0.07407407407407407,service_country_corridor_concentration_summary,VN,Topology-IPv4-ICMP
SE,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,525,525.0,6,landing_region_0051::landing_region_0512,0.4838095238095238,0.9066666666666667,0.9771428571428571,2.7223078203554967,moderate_corridor_observation_concentration,True,True,True,True,auditable,,245,141,1,0.7409523809523809,0.259047619047619,country_corridor_concentration_summary,,
PH,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,40,40.0,6,landing_region_0132::landing_region_0250,0.45,0.8500000000000001,0.925,3.3094458303414798,moderate_corridor_observation_concentration,True,True,True,True,auditable,,18,11,1,0.125,0.875,country_corridor_concentration_summary,,
