probe_country,service_id,path_scope_stratum,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
EE,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,12,0.4166666666666667,0.6666666666666667,0.8333333333333334,1.4241299173467734,0.8848616689990428,4.154241736156385,weak_network_transition_concentration,0.6666666666666666,0.9166666666666666,1.0,0.8239592165010823,0.75,2.2795070569547775,-0.13486166899904284,0.13486166899904284,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,5,0.3333333333333333,0.6666666666666666
EE,Topology-IPv4-ICMP,resolved_entry_only,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,11,0.36363636363636365,0.6363636363636364,0.8181818181818181,1.4681399390162087,0.9122066329329885,4.341152817605064,weak_network_transition_concentration,0.6363636363636364,0.9090909090909091,1.0,0.8599672810355049,0.782775952814142,2.3630833747998654,-0.1294306801188465,0.1294306801188465,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,5,0.36363636363636365,0.6363636363636364
ES,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,61,0.14754098360655737,0.29508196721311475,0.4426229508196721,2.906928311083269,0.8632827223543783,18.300498704411982,broad_network_transition_distribution,0.18032786885245902,0.3278688524590164,0.42622950819672134,2.7335306091497933,0.8718021533137348,15.387117127436925,0.008519430959356478,-0.008519430959356478,broad_corridor_observation_distribution,network_and_physical_both_broad,0.03278688524590164,True,True,True,True,True,auditable,,44,26,0.47540983606557374,0.5245901639344263
ES,Topology-IPv4-ICMP,resolved_entry_only,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,39,0.1794871794871795,0.33333333333333337,0.46153846153846156,2.570063541192984,0.8891809623353345,13.066654685383936,broad_network_transition_distribution,0.1794871794871795,0.33333333333333337,0.4358974358974359,2.4075250234290615,0.9122670418759143,11.106438924563955,0.02308607954057984,-0.02308607954057984,broad_corridor_observation_distribution,network_and_physical_both_broad,0.02564102564102564,True,True,True,True,True,auditable,,24,18,0.6153846153846154,0.38461538461538464
ET,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
FI,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,50,0.18,0.26,0.32,3.013787610100991,0.9250148284222263,20.36438639144189,broad_network_transition_distribution,0.26,0.42000000000000004,0.52,2.508744711046198,0.8374395579982672,12.28949350842182,-0.08757527042395907,0.08757527042395907,broad_corridor_observation_distribution,network_and_physical_both_broad,0.18,True,True,True,True,True,auditable,,38,20,0.56,0.44
FI,Topology-IPv4-ICMP,resolved_entry_only,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,24,0.2916666666666667,0.4166666666666667,0.5,2.4154079024099704,0.891936161828488,11.19433562287663,broad_network_transition_distribution,0.375,0.5,0.5416666666666666,2.2167680777633496,0.8399848130948055,9.177621523519017,-0.051951348733682456,0.051951348733682456,broad_corridor_observation_distribution,network_and_physical_both_broad,0.2916666666666667,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,20,10,0.5416666666666666,0.4583333333333333
FM,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
FR,Topology-IPv4-ICMP,all_publicly_visible,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,120,0.15,0.22499999999999998,0.2833333333333333,3.8358628478531225,0.8998711980491384,46.33338909046192,broad_network_transition_distribution,0.175,0.3,0.3833333333333333,3.1260818523532956,0.8474339948590638,22.784531263540817,-0.05243720319007461,0.05243720319007461,broad_corridor_observation_distribution,network_and_physical_both_broad,0.09166666666666666,True,True,True,True,True,auditable,,85,24,0.6416666666666667,0.35833333333333334
FR,Topology-IPv4-ICMP,resolved_entry_only,5151,topology-baseline_topology-ipv4-icmp_msm5151_20260701T000000Z_010000Z.json,79,0.13924050632911392,0.22784810126582278,0.27848101265822783,3.586674045524025,0.9168335770386111,36.113763227653536,broad_network_transition_distribution,0.25316455696202533,0.3417721518987342,0.4177215189873418,2.7648206062955776,0.8485999644364582,15.876191646302383,-0.06823361260215288,0.06823361260215288,broad_corridor_observation_distribution,network_and_physical_both_broad,0.08860759493670886,True,True,True,True,True,auditable,,53,17,0.7088607594936709,0.2911392405063291
