country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
NU,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,55885->38800,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,0
PA,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,11556->23520,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
PE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,3356->3549,4,1.0,1,True,False,False,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,3,2
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,9299->1299,3,0.23076923076923078,1,True,False,False,44,13,25,6,0.29545454545454547,0.5681818181818182,0.13636363636363635,6,6
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,45754->13335,2,0.15384615384615385,2,False,True,False,44,13,25,6,0.29545454545454547,0.5681818181818182,0.13636363636363635,6,6
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,45209->9821,2,0.15384615384615385,3,False,False,True,44,13,25,6,0.29545454545454547,0.5681818181818182,0.13636363636363635,6,6
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,132400->134707,2,0.15384615384615385,4,False,False,False,44,13,25,6,0.29545454545454547,0.5681818181818182,0.13636363636363635,6,6
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,137818->132021,2,0.15384615384615385,5,False,False,False,44,13,25,6,0.29545454545454547,0.5681818181818182,0.13636363636363635,6,6
PH,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,132021->4775,2,0.15384615384615385,6,False,False,False,44,13,25,6,0.29545454545454547,0.5681818181818182,0.13636363636363635,6,6
PR,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,5786->20080,2,0.5,1,True,False,False,4,4,0,0,1.0,0.0,0.0,2,1
PR,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,14638->23520,2,0.5,2,False,True,False,4,4,0,0,1.0,0.0,0.0,2,1
PT,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,2860->13335,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
RO,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,6663->13335,2,1.0,1,True,False,False,8,2,6,0,0.25,0.75,0.0,2,2
SE,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8434->29518,2,1.0,1,True,False,False,157,2,109,46,0.012738853503184714,0.6942675159235668,0.2929936305732484,1,0
SN,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,8346->6453,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
TR,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,9121->6663,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,21859->4229,4,0.6666666666666666,1,True,False,False,55,6,17,32,0.10909090909090909,0.3090909090909091,0.5818181818181818,3,1
TW,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,131645->7539,2,0.3333333333333333,2,False,True,False,55,6,17,32,0.10909090909090909,0.3090909090909091,0.5818181818181818,3,1
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,23520->13335,6,0.6,1,True,False,False,47,10,34,3,0.2127659574468085,0.723404255319149,0.06382978723404255,5,2
US,5004,dns-root_f-root_msm5004_20260701T000000Z_010000Z.json,36149->40300,4,0.4,2,False,True,False,47,10,34,3,0.2127659574468085,0.723404255319149,0.06382978723404255,5,2
