probe_country,service_id,path_scope_stratum,msm_id,file_name,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_share,intra_as_hop_pair_share,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
DO,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,11,4,COUNTRY_FALLBACK:DO->US,0.6363636363636364,0.8181818181818181,0.9090909090909091,2.8110611744415355,moderate_network_transition_concentration,1,3,7,0.09090909090909091,0.2727272727272727,0.6363636363636364,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share",6,6,0.0,1.0
EC,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,7,2,23520->23520,0.7142857142857143,1.0,1.0,1.8189685116531733,moderate_network_transition_concentration,2,5,0,0.2857142857142857,0.7142857142857143,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0
EC,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,7,2,23520->23520,0.7142857142857143,1.0,1.0,1.8189685116531733,moderate_network_transition_concentration,2,5,0,0.2857142857142857,0.7142857142857143,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0
EE,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,85,7,1257->1257,0.27058823529411763,0.5411764705882353,0.6823529411764706,5.799591725762226,broad_network_transition_distribution,18,63,4,0.21176470588235294,0.7411764705882353,0.047058823529411764,True,True,auditable,,33,18,0.0,1.0
EE,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,85,7,1257->1257,0.27058823529411763,0.5411764705882353,0.6823529411764706,5.799591725762226,broad_network_transition_distribution,18,63,4,0.21176470588235294,0.7411764705882353,0.047058823529411764,True,True,auditable,,33,18,0.0,1.0
ES,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,16,2,6453->6453,0.75,1.0,1.0,1.7547653506033232,moderate_network_transition_concentration,0,16,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,4,0.25,0.75
ES,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,16,2,6453->6453,0.75,1.0,1.0,1.7547653506033232,moderate_network_transition_concentration,0,16,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,4,0.25,0.75
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,141,14,1299->1299,0.23404255319148937,0.46099290780141844,0.6595744680851063,8.45035873643245,broad_network_transition_distribution,15,95,31,0.10638297872340426,0.6737588652482269,0.2198581560283688,True,True,auditable,,63,20,0.24113475177304963,0.7588652482269503
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,141,14,1299->1299,0.23404255319148937,0.46099290780141844,0.6595744680851063,8.45035873643245,broad_network_transition_distribution,15,95,31,0.10638297872340426,0.6737588652482269,0.2198581560283688,True,True,auditable,,63,20,0.24113475177304963,0.7588652482269503
GH,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3,1,37468->37468,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,3,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
GH,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3,1,37468->37468,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,3,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
GQ,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1,1,37529->37529,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
GU,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,24,4,7131->7131,0.5833333333333334,0.7916666666666667,0.9166666666666667,3.028947971737896,weak_network_transition_concentration,0,24,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",9,5,0.125,0.875
GU,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,24,4,7131->7131,0.5833333333333334,0.7916666666666667,0.9166666666666667,3.028947971737896,weak_network_transition_concentration,0,24,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",9,5,0.125,0.875
HN,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,16,2,263725->54082,0.75,1.0,1.0,1.7547653506033232,moderate_network_transition_concentration,16,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,4,0.0,1.0
HN,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,16,2,263725->54082,0.75,1.0,1.0,1.7547653506033232,moderate_network_transition_concentration,16,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,4,0.0,1.0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,132,22,COUNTRY_FALLBACK:ID->SG,0.22727272727272727,0.36363636363636365,0.4621212121212121,13.766772635062154,broad_network_transition_distribution,30,59,43,0.22727272727272727,0.44696969696969696,0.32575757575757575,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,46,39,0.6818181818181818,0.3181818181818182
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,132,22,COUNTRY_FALLBACK:ID->SG,0.22727272727272727,0.36363636363636365,0.4621212121212121,13.766772635062154,broad_network_transition_distribution,30,59,43,0.22727272727272727,0.44696969696969696,0.32575757575757575,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,46,39,0.6818181818181818,0.3181818181818182
IN,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23,3,COUNTRY_FALLBACK:IN->IN,0.6956521739130435,0.8695652173913043,1.0,2.275830219303308,moderate_network_transition_concentration,3,4,16,0.13043478260869565,0.17391304347826086,0.6956521739130435,False,False,"insufficient_minimum_mappable_segments,maximum_country_fallback_share","minimum_mappable_segments,maximum_country_fallback_share",15,10,0.6956521739130435,0.30434782608695654
IN,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23,3,COUNTRY_FALLBACK:IN->IN,0.6956521739130435,0.8695652173913043,1.0,2.275830219303308,moderate_network_transition_concentration,3,4,16,0.13043478260869565,0.17391304347826086,0.6956521739130435,False,False,"insufficient_minimum_mappable_segments,maximum_country_fallback_share","minimum_mappable_segments,maximum_country_fallback_share",15,10,0.6956521739130435,0.30434782608695654
JP,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3,1,COUNTRY_FALLBACK:PH->HK,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,0,3,0.0,0.0,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",1,1,0.0,1.0
JP,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3,1,COUNTRY_FALLBACK:PH->HK,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,0,3,0.0,0.0,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",1,1,0.0,1.0
KY,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3,1,36549->3855,1.0,1.0,1.0,1.0,severe_network_transition_concentration,3,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
KY,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3,1,36549->3855,1.0,1.0,1.0,1.0,severe_network_transition_concentration,3,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LC,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1,1,23520->23520,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LC,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1,1,23520->23520,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LK,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,21,3,18001->18001,0.6666666666666666,0.9523809523809523,1.0,2.1667310598535967,moderate_network_transition_concentration,0,15,6,0.0,0.7142857142857143,0.2857142857142857,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,10,4,0.0,1.0
