probe_country,service_id,path_scope_stratum,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
DO,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,64126->-1,as_transition,6,6,0.5454545454545454,1,True,False,False,False,11,6,6,0,6
DO,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23520->23520,as_transition,2,2,0.18181818181818182,2,False,True,False,False,11,6,6,0,2
DO,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,265721->-1,as_transition,1,1,0.09090909090909091,3,False,False,True,False,11,6,6,0,1
DO,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,207036->207036,as_transition,1,1,0.09090909090909091,4,False,False,False,False,11,6,6,0,1
DO,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23520->2906,as_transition,1,1,0.09090909090909091,5,False,False,False,False,11,6,6,0,1
EC,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23520->23520,as_transition,5,5,0.7142857142857143,1,True,False,False,False,7,3,3,0,5
EC,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23520->2906,as_transition,2,2,0.2857142857142857,2,False,True,False,False,7,3,3,0,2
EC,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23520->23520,as_transition,5,5,0.7142857142857143,1,True,False,False,False,7,3,3,0,5
EC,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23520->2906,as_transition,2,2,0.2857142857142857,2,False,True,False,False,7,3,3,0,2
EE,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1257->1257,as_transition,23,23,0.27058823529411763,1,True,False,False,False,85,33,19,0,23
EE,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1299->1299,as_transition,23,23,0.27058823529411763,2,False,True,False,False,85,33,19,0,23
EE,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,2586->6667,as_transition,12,12,0.1411764705882353,3,False,False,True,False,85,33,19,0,12
EE,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9002->9002,as_transition,12,12,0.1411764705882353,4,False,False,False,False,85,33,19,0,12
EE,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3221->1299,as_transition,6,6,0.07058823529411765,5,False,False,False,False,85,33,19,0,6
EE,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3327->3327,as_transition,5,5,0.058823529411764705,6,False,False,False,False,85,33,19,0,5
EE,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,8728->-1,as_transition,4,4,0.047058823529411764,7,False,False,False,False,85,33,19,0,4
EE,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1257->1257,as_transition,23,23,0.27058823529411763,1,True,False,False,False,85,33,19,0,23
EE,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1299->1299,as_transition,23,23,0.27058823529411763,2,False,True,False,False,85,33,19,0,23
EE,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,2586->6667,as_transition,12,12,0.1411764705882353,3,False,False,True,False,85,33,19,0,12
EE,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9002->9002,as_transition,12,12,0.1411764705882353,4,False,False,False,False,85,33,19,0,12
EE,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3221->1299,as_transition,6,6,0.07058823529411765,5,False,False,False,False,85,33,19,0,6
EE,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3327->3327,as_transition,5,5,0.058823529411764705,6,False,False,False,False,85,33,19,0,5
EE,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,8728->-1,as_transition,4,4,0.047058823529411764,7,False,False,False,False,85,33,19,0,4
ES,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,6453->6453,as_transition,12,12,0.75,1,True,False,False,False,16,7,4,0,12
ES,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3352->3352,as_transition,4,4,0.25,2,False,True,False,False,16,7,4,4,0
ES,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,6453->6453,as_transition,12,12,0.75,1,True,False,False,False,16,7,4,0,12
ES,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3352->3352,as_transition,4,4,0.25,2,False,True,False,False,16,7,4,4,0
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1299->1299,as_transition,33,33,0.23404255319148937,1,True,False,False,False,141,63,20,0,33
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,24940->24940,as_transition,32,32,0.22695035460992907,2,False,True,False,False,141,63,20,0,32
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,16086->-1,as_transition,25,25,0.1773049645390071,3,False,False,True,False,141,63,20,0,25
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,719->6667,as_transition,9,9,0.06382978723404255,4,False,False,False,False,141,63,20,9,0
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,39699->39699,as_transition,7,7,0.04964539007092199,5,False,False,False,False,141,63,20,7,0
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,2603->2603,as_transition,6,6,0.0425531914893617,6,False,False,False,False,141,63,20,0,6
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,719->719,as_transition,6,6,0.0425531914893617,7,False,False,False,False,141,63,20,6,0
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,49282->42708,as_transition,4,4,0.028368794326241134,8,False,False,False,False,141,63,20,0,4
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,42708->42708,as_transition,4,4,0.028368794326241134,9,False,False,False,False,141,63,20,4,0
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1741->1741,as_transition,3,3,0.02127659574468085,10,False,False,False,False,141,63,20,0,3
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,202246->-1,as_transition,3,3,0.02127659574468085,11,False,False,False,False,141,63,20,0,3
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,16086->16086,as_transition,3,3,0.02127659574468085,12,False,False,False,False,141,63,20,3,0
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,39699->-1,as_transition,3,3,0.02127659574468085,13,False,False,False,False,141,63,20,3,0
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,16086->2906,as_transition,2,2,0.014184397163120567,14,False,False,False,False,141,63,20,2,0
FI,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9002->9002,as_transition,1,1,0.0070921985815602835,15,False,False,False,False,141,63,20,0,1
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1299->1299,as_transition,33,33,0.23404255319148937,1,True,False,False,False,141,63,20,0,33
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,24940->24940,as_transition,32,32,0.22695035460992907,2,False,True,False,False,141,63,20,0,32
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,16086->-1,as_transition,25,25,0.1773049645390071,3,False,False,True,False,141,63,20,0,25
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,719->6667,as_transition,9,9,0.06382978723404255,4,False,False,False,False,141,63,20,9,0
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,39699->39699,as_transition,7,7,0.04964539007092199,5,False,False,False,False,141,63,20,7,0
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,2603->2603,as_transition,6,6,0.0425531914893617,6,False,False,False,False,141,63,20,0,6
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,719->719,as_transition,6,6,0.0425531914893617,7,False,False,False,False,141,63,20,6,0
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,49282->42708,as_transition,4,4,0.028368794326241134,8,False,False,False,False,141,63,20,0,4
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,42708->42708,as_transition,4,4,0.028368794326241134,9,False,False,False,False,141,63,20,4,0
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1741->1741,as_transition,3,3,0.02127659574468085,10,False,False,False,False,141,63,20,0,3
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,202246->-1,as_transition,3,3,0.02127659574468085,11,False,False,False,False,141,63,20,0,3
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,16086->16086,as_transition,3,3,0.02127659574468085,12,False,False,False,False,141,63,20,3,0
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,39699->-1,as_transition,3,3,0.02127659574468085,13,False,False,False,False,141,63,20,3,0
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,16086->2906,as_transition,2,2,0.014184397163120567,14,False,False,False,False,141,63,20,2,0
FI,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9002->9002,as_transition,1,1,0.0070921985815602835,15,False,False,False,False,141,63,20,0,1
GH,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,37468->37468,as_transition,3,3,1.0,1,True,False,False,False,3,1,1,0,3
GH,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,37468->37468,as_transition,3,3,1.0,1,True,False,False,False,3,1,1,0,3
GQ,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,37529->37529,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
GU,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,7131->7131,as_transition,14,14,0.5833333333333334,1,True,False,False,False,24,9,5,0,14
GU,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3605->3605,as_transition,5,5,0.20833333333333334,2,False,True,False,False,24,9,5,0,5
GU,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,17456->17456,as_transition,3,3,0.125,3,False,False,True,False,24,9,5,3,0
GU,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,137074->137074,as_transition,2,2,0.08333333333333333,4,False,False,False,False,24,9,5,0,2
GU,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,7131->7131,as_transition,14,14,0.5833333333333334,1,True,False,False,False,24,9,5,0,14
GU,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3605->3605,as_transition,5,5,0.20833333333333334,2,False,True,False,False,24,9,5,0,5
GU,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,17456->17456,as_transition,3,3,0.125,3,False,False,True,False,24,9,5,3,0
GU,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,137074->137074,as_transition,2,2,0.08333333333333333,4,False,False,False,False,24,9,5,0,2
HN,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,263725->54082,as_transition,12,12,0.75,1,True,False,False,False,16,6,4,0,12
HN,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,64150->54082,as_transition,4,4,0.25,2,False,True,False,False,16,6,4,0,4
HN,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,263725->54082,as_transition,12,12,0.75,1,True,False,False,False,16,6,4,0,12
HN,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,64150->54082,as_transition,4,4,0.25,2,False,True,False,False,16,6,4,0,4
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,38158->38158,as_transition,18,18,0.13636363636363635,1,True,False,False,False,132,46,39,18,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->-1,as_transition,13,13,0.09848484848484848,2,False,True,False,False,132,46,39,0,13
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,4800->4800,as_transition,12,12,0.09090909090909091,3,False,False,True,False,132,46,39,12,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,7713->7713,as_transition,9,9,0.06818181818181818,4,False,False,False,False,132,46,39,8,1
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,45296->-1,as_transition,6,6,0.045454545454545456,5,False,False,False,False,132,46,39,0,6
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,136106->136106,as_transition,6,6,0.045454545454545456,6,False,False,False,False,132,46,39,6,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23700->7632,as_transition,6,6,0.045454545454545456,7,False,False,False,False,132,46,39,6,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,133815->45430,as_transition,6,6,0.045454545454545456,8,False,False,False,False,132,46,39,0,6
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->17451,as_transition,5,5,0.03787878787878788,9,False,False,False,False,132,46,39,5,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,149697->-1,as_transition,5,5,0.03787878787878788,10,False,False,False,False,132,46,39,5,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9905->7632,as_transition,3,3,0.022727272727272728,11,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,141626->58389,as_transition,3,3,0.022727272727272728,12,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,55818->55818,as_transition,3,3,0.022727272727272728,13,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,153087->-1,as_transition,3,3,0.022727272727272728,14,False,False,False,False,132,46,39,0,3
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->45430,as_transition,3,3,0.022727272727272728,15,False,False,False,False,132,46,39,0,3
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,149728->58389,as_transition,3,3,0.022727272727272728,16,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,174->174,as_transition,3,3,0.022727272727272728,17,False,False,False,False,132,46,39,0,3
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,131749->58389,as_transition,3,3,0.022727272727272728,18,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,24521->24521,as_transition,3,3,0.022727272727272728,19,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,134654->-1,as_transition,3,3,0.022727272727272728,20,False,False,False,False,132,46,39,0,3
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,4761->4761,as_transition,3,3,0.022727272727272728,21,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->133840,as_transition,3,3,0.022727272727272728,22,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,21859->-1,as_transition,2,2,0.015151515151515152,23,False,False,False,False,132,46,39,0,2
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,142360->142360,as_transition,2,2,0.015151515151515152,24,False,False,False,False,132,46,39,2,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,142360->136106,as_transition,2,2,0.015151515151515152,25,False,False,False,False,132,46,39,2,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,138115->149391,as_transition,1,1,0.007575757575757576,26,False,False,False,False,132,46,39,1,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9340->136106,as_transition,1,1,0.007575757575757576,27,False,False,False,False,132,46,39,1,0
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,45147->1299,as_transition,1,1,0.007575757575757576,28,False,False,False,False,132,46,39,0,1
ID,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,24203->2906,as_transition,1,1,0.007575757575757576,29,False,False,False,False,132,46,39,0,1
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,38158->38158,as_transition,18,18,0.13636363636363635,1,True,False,False,False,132,46,39,18,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->-1,as_transition,13,13,0.09848484848484848,2,False,True,False,False,132,46,39,0,13
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,4800->4800,as_transition,12,12,0.09090909090909091,3,False,False,True,False,132,46,39,12,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,7713->7713,as_transition,9,9,0.06818181818181818,4,False,False,False,False,132,46,39,8,1
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,45296->-1,as_transition,6,6,0.045454545454545456,5,False,False,False,False,132,46,39,0,6
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,136106->136106,as_transition,6,6,0.045454545454545456,6,False,False,False,False,132,46,39,6,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23700->7632,as_transition,6,6,0.045454545454545456,7,False,False,False,False,132,46,39,6,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,133815->45430,as_transition,6,6,0.045454545454545456,8,False,False,False,False,132,46,39,0,6
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->17451,as_transition,5,5,0.03787878787878788,9,False,False,False,False,132,46,39,5,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,149697->-1,as_transition,5,5,0.03787878787878788,10,False,False,False,False,132,46,39,5,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9905->7632,as_transition,3,3,0.022727272727272728,11,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,141626->58389,as_transition,3,3,0.022727272727272728,12,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,55818->55818,as_transition,3,3,0.022727272727272728,13,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,153087->-1,as_transition,3,3,0.022727272727272728,14,False,False,False,False,132,46,39,0,3
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->45430,as_transition,3,3,0.022727272727272728,15,False,False,False,False,132,46,39,0,3
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,149728->58389,as_transition,3,3,0.022727272727272728,16,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,174->174,as_transition,3,3,0.022727272727272728,17,False,False,False,False,132,46,39,0,3
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,131749->58389,as_transition,3,3,0.022727272727272728,18,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,24521->24521,as_transition,3,3,0.022727272727272728,19,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,134654->-1,as_transition,3,3,0.022727272727272728,20,False,False,False,False,132,46,39,0,3
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,4761->4761,as_transition,3,3,0.022727272727272728,21,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,-1->133840,as_transition,3,3,0.022727272727272728,22,False,False,False,False,132,46,39,3,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,21859->-1,as_transition,2,2,0.015151515151515152,23,False,False,False,False,132,46,39,0,2
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,142360->142360,as_transition,2,2,0.015151515151515152,24,False,False,False,False,132,46,39,2,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,142360->136106,as_transition,2,2,0.015151515151515152,25,False,False,False,False,132,46,39,2,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,138115->149391,as_transition,1,1,0.007575757575757576,26,False,False,False,False,132,46,39,1,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9340->136106,as_transition,1,1,0.007575757575757576,27,False,False,False,False,132,46,39,1,0
ID,Netflix-Assets,resolved_entry_only,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,45147->1299,as_transition,1,1,0.007575757575757576,28,False,False,False,False,132,46,39,0,1
