country,msm_id,file_name,total_hop_pair_segments,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,unique_as_boundary_transitions,top1_as_boundary_transition_key,top1_as_boundary_transition_share,top2_as_boundary_transition_share,top3_as_boundary_transition_share,effective_as_boundary_transition_count,as_boundary_transition_concentration_tier,auditable_as_boundary_case,as_boundary_observation_sufficiency_reason,unique_probes,unique_probe_asns
EE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,96,18,74,4,0.1875,0.7708333333333334,0.041666666666666664,2,2586->6667,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",8,3
FI,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,201,20,148,33,0.09950248756218906,0.736318407960199,0.16417910447761194,5,719->6667,0.6,0.8,0.9,3.1842433478332173,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",9,4
FJ,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,8,3,3,2,0.375,0.375,0.25,1,24390->7575,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
HK,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,59,15,32,12,0.2542372881355932,0.5423728813559322,0.2033898305084746,2,58453->2906,0.9333333333333333,1.0,1.0,1.2775319170740629,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",9,7
HN,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,23,18,5,0,0.782608695652174,0.21739130434782608,0.0,3,263725->54082,0.6666666666666666,0.8888888888888888,1.0,2.336573541485641,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",7,5
ID,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,150,37,63,50,0.24666666666666667,0.42,0.3333333333333333,12,23700->7632,0.24324324324324326,0.40540540540540543,0.5135135135135136,9.414570352153353,broad_as_boundary_transition_distribution,True,auditable,16,11
IN,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,30,5,7,18,0.16666666666666666,0.23333333333333334,0.6,1,6453->2906,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
KY,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3,3,0,0,1.0,0.0,0.0,1,36549->3855,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
MT,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,6,6,0,0,1.0,0.0,0.0,1,15735->1299,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1
MV,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,24,11,0,13,0.4583333333333333,0.0,0.5416666666666666,2,7642->2906,0.7272727272727273,1.0,1.0,1.7967017416268891,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",7,3
MX,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,4,4,0,0,1.0,0.0,0.0,1,265539->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
NG,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,20,4,16,0,0.2,0.8,0.0,1,36937->30844,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
NO,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,116,16,100,0,0.13793103448275862,0.8620689655172413,0.0,4,49409->57829,0.3125,0.625,0.8125,3.8756384817567695,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
NU,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,55885->38800,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0
NZ,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,151,13,123,15,0.08609271523178808,0.8145695364238411,0.09933774834437085,2,23655->2906,0.6923076923076923,1.0,1.0,1.8538077549635301,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2
PA,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,3,3,0,0,1.0,0.0,0.0,1,11556->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PH,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,133,13,92,28,0.09774436090225563,0.6917293233082706,0.21052631578947367,6,45209->9821,0.23076923076923078,0.46153846153846156,0.6153846153846154,5.685866013025646,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,6
PR,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,9,6,3,0,0.6666666666666666,0.3333333333333333,0.0,2,5786->20080,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
SE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,202,3,193,6,0.01485148514851485,0.9554455445544554,0.0297029702970297,1,8434->29518,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0
SL,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,329109->60171,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
SN,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,6,6,0,0,1.0,0.0,0.0,2,8346->174,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,180,23,73,84,0.12777777777777777,0.40555555555555556,0.4666666666666667,6,21859->4229,0.2608695652173913,0.4782608695652174,0.6956521739130435,5.374838773996774,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",9,3
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,69,12,48,9,0.17391304347826086,0.6956521739130435,0.13043478260869565,2,23520->2906,0.5833333333333334,1.0,1.0,1.9722859800819112,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",7,5
