country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,206,206.0,4,landing_region_0230::landing_region_0230,0.8980582524271845,0.9805825242718447,0.9902912621359223,1.4805660823468323,severe_corridor_observation_concentration,True,True,True,True,auditable,,39,23,1,0.9902912621359223,0.009708737864077669,service_country_corridor_concentration_summary,HK,I-Root
CA,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,159,159.0,3,landing_region_0008::landing_region_0008,0.8742138364779874,0.9748427672955975,1.0,1.5546350842480121,severe_corridor_observation_concentration,True,True,True,True,auditable,,29,10,1,0.8742138364779874,0.12578616352201258,country_corridor_concentration_summary,,
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1265,1265.0,9,landing_region_0061::landing_region_0061,0.8624505928853755,0.9272727272727272,0.9794466403162055,1.7724829016759822,severe_corridor_observation_concentration,True,True,True,True,auditable,,490,290,1,0.9256916996047431,0.07430830039525692,country_corridor_concentration_summary,,
TW,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,498,498.0,5,landing_region_0719::landing_region_0719,0.8554216867469879,0.967871485943775,0.9839357429718876,1.6873797761739646,severe_corridor_observation_concentration,True,True,True,True,auditable,,76,26,1,0.9919678714859438,0.008032128514056224,country_corridor_concentration_summary,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,623,623.0,7,landing_region_0132::landing_region_0132,0.8491171749598716,0.9069020866773676,0.9614767255216694,1.8798712811524356,severe_corridor_observation_concentration,True,True,True,True,auditable,,88,38,1,0.9390048154093098,0.060995184590690206,service_country_corridor_concentration_summary,SG,I-Root
AU,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1258,1258.0,6,landing_region_0041::landing_region_0041,0.848966613672496,0.8942766295707473,0.93879173290938,1.9224476264299744,severe_corridor_observation_concentration,True,True,True,True,auditable,,261,92,1,0.9753577106518283,0.0246422893481717,country_corridor_concentration_summary,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,317,317.0,5,landing_region_0051::landing_region_0051,0.8264984227129337,0.9558359621451104,0.9810725552050473,1.8258135876518122,severe_corridor_observation_concentration,True,True,True,True,auditable,,39,17,1,0.9810725552050473,0.01892744479495268,service_country_corridor_concentration_summary,SE,I-Root
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,380,380.0,6,landing_region_0719::landing_region_0719,0.8263157894736842,0.9473684210526316,0.968421052631579,1.888117991418835,severe_corridor_observation_concentration,True,True,True,True,auditable,,55,23,1,0.9947368421052631,0.005263157894736842,service_country_corridor_concentration_summary,TW,I-Root
NO,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,510,510.0,9,landing_region_0335::landing_region_0335,0.8215686274509804,0.892156862745098,0.9352941176470588,2.1530154230994807,severe_corridor_observation_concentration,True,True,True,True,auditable,,82,30,1,1.0,0.0,country_corridor_concentration_summary,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,484,484.0,11,landing_region_0335::landing_region_0335,0.8078512396694215,0.8636363636363636,0.9090909090909092,2.3809706387363496,severe_corridor_observation_concentration,True,True,True,True,auditable,,75,27,1,0.9731404958677686,0.026859504132231406,service_country_corridor_concentration_summary,NO,I-Root
SE,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,679,679.0,5,landing_region_0051::landing_region_0051,0.7820324005891016,0.9661266568483063,0.9882179675994109,1.9097839476739389,moderate_corridor_observation_concentration,True,True,True,True,auditable,,118,47,1,0.9602356406480118,0.039764359351988215,country_corridor_concentration_summary,,
IL,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,86,86.0,2,landing_region_0083::landing_region_0083,0.7441860465116279,1.0,1.0,1.7658510335310897,moderate_corridor_observation_concentration,True,True,True,True,auditable,,19,9,1,0.7441860465116279,0.2558139534883721,country_corridor_concentration_summary,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,720,720.0,4,landing_region_0051::landing_region_0051,0.7430555555555556,0.9194444444444445,0.9944444444444445,2.116665107590677,moderate_corridor_observation_concentration,True,True,True,True,auditable,,84,28,1,0.7805555555555556,0.21944444444444444,service_country_corridor_concentration_summary,DK,I-Root
DK,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,506,506.0,4,landing_region_0051::landing_region_0051,0.741106719367589,0.8853754940711462,0.9920948616600791,2.1780106978600484,moderate_corridor_observation_concentration,True,True,True,True,auditable,,91,31,1,0.6462450592885376,0.35375494071146246,country_corridor_concentration_summary,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,76,76.0,3,landing_region_0083::landing_region_0083,0.7368421052631579,0.9736842105263157,1.0,1.9384375823136888,moderate_corridor_observation_concentration,True,True,True,True,auditable,,16,8,1,0.7631578947368421,0.23684210526315788,service_country_corridor_concentration_summary,IL,I-Root
MV,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,59,59.0,3,landing_region_0439::landing_region_0439,0.711864406779661,0.9661016949152542,1.0,2.023522135502748,moderate_corridor_observation_concentration,True,True,True,True,auditable,,10,3,1,0.711864406779661,0.288135593220339,country_corridor_concentration_summary,,
US,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,996,995.9999999999999,11,landing_region_0223::landing_region_0223,0.6984605087014725,0.9585006693440428,0.966532797858099,2.2694043468350054,moderate_corridor_observation_concentration,True,True,True,True,auditable,,188,77,1,0.9909638554216867,0.009036144578313254,country_corridor_concentration_summary,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,63,63.0,5,landing_region_0439::landing_region_0439,0.6666666666666666,0.9047619047619047,0.9365079365079365,2.561433611572118,moderate_corridor_observation_concentration,True,True,True,True,auditable,,10,3,1,0.6984126984126984,0.30158730158730157,service_country_corridor_concentration_summary,MV,I-Root
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,851,851.0,23,landing_region_0223::landing_region_0223,0.6133960047003525,0.9036427732079906,0.9236192714453584,3.1388144854283904,moderate_corridor_observation_concentration,True,True,True,True,auditable,,135,68,1,0.9917743830787309,0.008225616921269096,service_country_corridor_concentration_summary,US,I-Root
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,116,116.0,6,landing_region_0061::landing_region_0061,0.6120689655172413,0.8189655172413792,0.9655172413793103,2.8859225855607606,moderate_corridor_observation_concentration,True,True,True,True,auditable,,36,22,1,0.9655172413793104,0.034482758620689655,service_country_corridor_concentration_summary,DE,I-Root
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,34,34.0,2,landing_region_0061::landing_region_0061,0.5882352941176471,1.0,1.0,1.9689381838052655,moderate_corridor_observation_concentration,True,True,True,True,auditable,,10,7,1,1.0,0.0,service_country_corridor_concentration_summary,TJ,I-Root
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,44,44.0,4,landing_region_0230::landing_region_0230,0.5681818181818182,0.8636363636363638,0.9545454545454546,2.829000640128454,moderate_corridor_observation_concentration,True,True,True,True,auditable,,12,8,1,0.8636363636363636,0.13636363636363635,service_country_corridor_concentration_summary,VN,I-Root
