country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,167,0.23353293413173654,0.3772455089820359,0.5149700598802396,12.792052852519195,broad_network_transition_distribution,0.9640718562874252,0.9880239520958084,1.0,1.1944060762640125,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,57,14,1.0,0.0,service_country_cross_layer_distribution_audit,PT,E-Root
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,187,0.1657754010695187,0.25133689839572193,0.3315508021390374,23.65703611116784,broad_network_transition_distribution,0.946524064171123,1.0,1.0,1.231983463511798,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,37,24,1.0,0.0,service_country_cross_layer_distribution_audit,HK,E-Root
ID,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,384,0.08072916666666667,0.1484375,0.20052083333333334,54.36021575741006,broad_network_transition_distribution,0.9270833333333334,0.9479166666666667,0.9661458333333334,1.4651776084117871,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,83,52,0.9791666666666666,0.020833333333333332,country_cross_layer_distribution_audit,,
CA,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,407,0.1597051597051597,0.31695331695331697,0.44963144963144963,14.892099094853478,broad_network_transition_distribution,0.9213759213759214,0.9606879606879607,0.9901719901719902,1.4219093270393357,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,66,14,0.9606879606879607,0.03931203931203931,country_cross_layer_distribution_audit,,
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,324,0.08024691358024691,0.15432098765432098,0.21604938271604937,48.65598765835511,broad_network_transition_distribution,0.9135802469135802,0.9382716049382716,0.9598765432098765,1.5486967652297257,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,66,49,0.9876543209876543,0.012345679012345678,service_country_cross_layer_distribution_audit,ID,E-Root
DK,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,600,0.22666666666666666,0.3566666666666667,0.4666666666666667,18.404904486621348,broad_network_transition_distribution,0.9133333333333333,0.9666666666666667,0.9933333333333333,1.4465498634787581,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,105,33,0.9583333333333334,0.041666666666666664,country_cross_layer_distribution_audit,,
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,606,0.21122112211221122,0.33333333333333337,0.43564356435643564,19.62141801521292,broad_network_transition_distribution,0.8811881188118812,0.9405940594059405,0.9933993399339934,1.5962032870484257,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,95,28,0.9174917491749175,0.08250825082508251,service_country_cross_layer_distribution_audit,DK,E-Root
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,89,0.2247191011235955,0.42696629213483145,0.5730337078651685,8.505221512107566,broad_network_transition_distribution,0.8651685393258427,0.9550561797752809,0.9775280898876404,1.6693658134591995,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18,11,0.9550561797752809,0.0449438202247191,service_country_cross_layer_distribution_audit,VN,E-Root
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,335,0.1582089552238806,0.30149253731343284,0.4417910447761194,17.0862173575677,broad_network_transition_distribution,0.8417910447761194,0.8895522388059702,0.9313432835820896,1.982113695479735,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,54,13,0.9432835820895522,0.056716417910447764,service_country_cross_layer_distribution_audit,CA,E-Root
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,295,0.14915254237288136,0.288135593220339,0.423728813559322,15.974316646337204,broad_network_transition_distribution,0.8372881355932204,0.9627118644067797,0.9796610169491525,1.7709423627818728,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,51,22,1.0,0.0,service_country_cross_layer_distribution_audit,TW,E-Root
TW,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,375,0.152,0.296,0.42666666666666664,14.579356526418394,broad_network_transition_distribution,0.8346666666666667,0.9706666666666667,0.984,1.7543328135959089,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,64,23,0.992,0.008,country_cross_layer_distribution_audit,,
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,461,0.19305856832971802,0.3188720173535792,0.4013015184381779,20.093797992083633,broad_network_transition_distribution,0.7960954446854663,0.8568329718004338,0.8828633405639913,2.6406427276876445,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,71,27,1.0,0.0,service_country_cross_layer_distribution_audit,NO,E-Root
NO,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,498,0.18674698795180722,0.3032128514056225,0.38353413654618473,21.177740585649136,broad_network_transition_distribution,0.7931726907630522,0.8674698795180723,0.891566265060241,2.595407429166069,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,80,33,1.0,0.0,country_cross_layer_distribution_audit,,
NZ,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,457,0.22319474835886213,0.34573304157549234,0.4573304157549234,19.538342304782553,broad_network_transition_distribution,0.774617067833698,0.9628008752735229,0.9803063457330415,1.9762655110112837,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,71,29,0.9912472647702407,0.0087527352297593,country_cross_layer_distribution_audit,,
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,109,0.45871559633027525,0.6788990825688074,0.834862385321101,4.856271153808202,weak_network_transition_concentration,0.7706422018348624,0.9449541284403671,0.9816513761467891,2.0136140709183885,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,20,8,0.7798165137614679,0.22018348623853212,service_country_cross_layer_distribution_audit,CN,E-Root
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,277,0.1588447653429603,0.3068592057761733,0.4296028880866426,12.824414973126729,broad_network_transition_distribution,0.7617328519855595,0.8808664259927798,0.9530685920577617,2.300398184222632,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,33,13,0.7617328519855595,0.23826714801444043,service_country_cross_layer_distribution_audit,SE,E-Root
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,396,0.20707070707070707,0.3181818181818182,0.4217171717171717,21.139537354685398,broad_network_transition_distribution,0.7424242424242424,0.9393939393939394,0.9595959595959596,2.2224826698155393,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,59,28,0.98989898989899,0.010101010101010102,service_country_cross_layer_distribution_audit,NZ,E-Root
US,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,739,0.23410013531799728,0.3125845737483085,0.38294993234100133,27.607697234162156,broad_network_transition_distribution,0.7262065854758684,0.9156517816869645,0.9467749210645017,2.4877257874592917,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,115,48,0.9675236806495264,0.03247631935047361,country_cross_layer_distribution_audit,,
SE,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,363,0.19559228650137742,0.31955922865013775,0.42424242424242425,12.815118162622067,broad_network_transition_distribution,0.7134986225895317,0.8815426997245179,0.9614325068870524,2.4201472367055774,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,45,19,0.6694214876033058,0.3305785123966942,country_cross_layer_distribution_audit,,
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,629,0.246422893481717,0.32591414944356123,0.4054054054054054,26.096770867207674,broad_network_transition_distribution,0.6963434022257552,0.9030206677265501,0.9284578696343403,2.8170640739923507,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,91,44,0.985691573926868,0.014308426073131956,service_country_cross_layer_distribution_audit,US,E-Root
MV,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,62,0.5483870967741935,0.7903225806451613,0.8548387096774193,3.775280084825063,weak_network_transition_concentration,0.6774193548387096,0.967741935483871,1.0,2.082699459577973,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,10,3,0.6774193548387096,0.3225806451612903,country_cross_layer_distribution_audit,,
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,68,0.5,0.7205882352941176,0.7794117647058824,4.947753302469686,broad_network_transition_distribution,0.6176470588235294,0.8823529411764706,0.9558823529411765,2.737707653246884,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,10,3,0.6911764705882353,0.3088235294117647,service_country_cross_layer_distribution_audit,MV,E-Root
