country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
HK,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,21859->4229,1,0.2,2,False,True,False,39,5,34,0,0.1282051282051282,0.8717948717948718,0.0,5,3
HK,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,7473->2914,1,0.2,3,False,False,True,39,5,34,0,0.1282051282051282,0.8717948717948718,0.0,5,3
HK,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,955->6939,1,0.2,4,False,False,False,39,5,34,0,0.1282051282051282,0.8717948717948718,0.0,5,3
HK,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,17476->2914,1,0.2,5,False,False,False,39,5,34,0,0.1282051282051282,0.8717948717948718,0.0,5,3
HN,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,263725->54082,4,1.0,1,True,False,False,5,4,1,0,0.8,0.2,0.0,4,3
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,45296->9002,2,0.15384615384615385,1,True,False,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,23700->7632,1,0.07692307692307693,2,False,True,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,45147->1299,1,0.07692307692307693,3,False,False,True,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,24203->6453,1,0.07692307692307693,4,False,False,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,136106->3356,1,0.07692307692307693,5,False,False,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,138115->149391,1,0.07692307692307693,6,False,False,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,149728->58389,1,0.07692307692307693,7,False,False,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,17451->6453,1,0.07692307692307693,8,False,False,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,135659->58389,1,0.07692307692307693,9,False,False,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,138840->2914,1,0.07692307692307693,10,False,False,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,142360->136106,1,0.07692307692307693,11,False,False,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,23947->6939,1,0.07692307692307693,12,False,False,False,44,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,12,11
IN,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4755->6453,1,0.5,1,True,False,False,35,2,27,6,0.05714285714285714,0.7714285714285715,0.17142857142857143,2,2
IN,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,9498->3356,1,0.5,2,False,True,False,35,2,27,6,0.05714285714285714,0.7714285714285715,0.17142857142857143,2,2
LK,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,18001->8966,4,1.0,1,True,False,False,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,4,2
MT,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,15735->1299,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
MX,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,265539->23520,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,2,2
MY,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,38466->6453,1,1.0,1,True,False,False,4,1,3,0,0.25,0.75,0.0,1,1
NC,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,18200->38195,4,1.0,1,True,False,False,4,4,0,0,1.0,0.0,0.0,4,2
NO,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,49409->57829,1,0.3333333333333333,1,True,False,False,21,3,18,0,0.14285714285714285,0.8571428571428571,0.0,2,2
NO,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,57829->3356,1,0.3333333333333333,2,False,True,False,21,3,18,0,0.14285714285714285,0.8571428571428571,0.0,2,2
NO,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,25400->1299,1,0.3333333333333333,3,False,False,True,21,3,18,0,0.14285714285714285,0.8571428571428571,0.0,2,2
NZ,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,64073->137409,7,0.5384615384615384,1,True,False,False,104,13,91,0,0.125,0.875,0.0,13,7
NZ,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,135069->2914,3,0.23076923076923078,2,False,True,False,104,13,91,0,0.125,0.875,0.0,13,7
NZ,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4049->55850,2,0.15384615384615385,3,False,False,True,104,13,91,0,0.125,0.875,0.0,13,7
NZ,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,55785->55850,1,0.07692307692307693,4,False,False,False,104,13,91,0,0.125,0.875,0.0,13,7
PA,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,11556->23520,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
PG,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,17828->4826,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
PH,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4775->1299,3,0.375,1,True,False,False,22,8,14,0,0.36363636363636365,0.6363636363636364,0.0,7,6
PH,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,135607->15412,2,0.25,2,False,True,False,22,8,14,0,0.36363636363636365,0.6363636363636364,0.0,7,6
PH,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,137818->132021,1,0.125,3,False,False,True,22,8,14,0,0.36363636363636365,0.6363636363636364,0.0,7,6
PH,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,132021->4775,1,0.125,4,False,False,False,22,8,14,0,0.36363636363636365,0.6363636363636364,0.0,7,6
PH,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,45209->17639,1,0.125,5,False,False,False,22,8,14,0,0.36363636363636365,0.6363636363636364,0.0,7,6
PR,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,5786->20080,1,0.5,1,True,False,False,2,2,0,0,1.0,0.0,0.0,2,1
PR,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,14638->23520,1,0.5,2,False,True,False,2,2,0,0,1.0,0.0,0.0,2,1
PT,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,174->3356,2,0.5,1,True,False,False,18,4,14,0,0.2222222222222222,0.7777777777777778,0.0,4,3
PT,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2860->6453,1,0.25,2,False,True,False,18,4,14,0,0.2222222222222222,0.7777777777777778,0.0,4,3
PT,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,3257->3356,1,0.25,3,False,False,True,18,4,14,0,0.2222222222222222,0.7777777777777778,0.0,4,3
SL,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,329109->60171,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
SN,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,8346->174,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,0
TW,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,18041->7539,3,0.6,1,True,False,False,29,5,9,15,0.1724137931034483,0.3103448275862069,0.5172413793103449,5,2
TW,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,7539->3491,2,0.4,2,False,True,False,29,5,9,15,0.1724137931034483,0.3103448275862069,0.5172413793103449,5,2
US,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,137409->7578,6,0.8571428571428571,1,True,False,False,27,7,19,1,0.25925925925925924,0.7037037037037037,0.037037037037037035,7,3
US,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,174->3356,1,0.14285714285714285,2,False,True,False,27,7,19,1,0.25925925925925924,0.7037037037037037,0.037037037037037035,7,3
ZA,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,37640->60171,3,1.0,1,True,False,False,6,3,3,0,0.5,0.5,0.0,3,1
