country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,428,0.14719626168224298,0.23831775700934577,0.2967289719626168,25.30164248236204,broad_network_transition_distribution,0.9345794392523364,0.9906542056074766,1.0,1.3079473118690466,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,88,28,0.9485981308411215,0.0514018691588785,service_country_cross_layer_distribution_audit,DK,G-Root
DK,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,419,0.16467780429594273,0.2577565632458234,0.31742243436754175,24.15256819984365,broad_network_transition_distribution,0.9069212410501193,0.9642004773269689,0.990453460620525,1.4805012618302114,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,93,33,0.9307875894988067,0.06921241050119331,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,633,0.10426540284360189,0.18799368088467613,0.24328593996840442,33.69845510412623,broad_network_transition_distribution,0.9067930489731437,0.9636650868878357,1.0,1.450952602584748,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,90,48,0.9636650868878357,0.036334913112164295,service_country_cross_layer_distribution_audit,SG,G-Root
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,276,0.19202898550724637,0.3188405797101449,0.4420289855072464,12.055252163213694,broad_network_transition_distribution,0.8876811594202898,0.9891304347826086,0.9963768115942029,1.4828487378323039,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,40,15,0.8442028985507246,0.15579710144927536,service_country_cross_layer_distribution_audit,SE,G-Root
AU,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,1272,0.1289308176100629,0.2468553459119497,0.35455974842767296,24.390710737400948,broad_network_transition_distribution,0.8773584905660378,0.9449685534591196,0.964622641509434,1.6969583733471119,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,244,75,0.9937106918238994,0.006289308176100629,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,854,0.15105386416861827,0.2810304449648712,0.382903981264637,22.106698296829116,broad_network_transition_distribution,0.8407494145199064,0.9320843091334895,0.9543325526932085,1.918453267341261,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,137,55,0.9871194379391101,0.01288056206088993,service_country_cross_layer_distribution_audit,AU,G-Root
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,69,0.18840579710144928,0.34782608695652173,0.5072463768115942,9.73310303183,broad_network_transition_distribution,0.8115942028985508,0.9130434782608696,0.9855072463768116,1.9215214565889327,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,15,7,0.8840579710144928,0.11594202898550725,service_country_cross_layer_distribution_audit,CN,G-Root
EE,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,59,0.6610169491525424,0.7796610169491526,0.864406779661017,3.0060449531987463,weak_network_transition_concentration,0.7796610169491526,1.0,1.0,1.694413504964711,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,25,13,0.0,1.0,country_cross_layer_distribution_audit,,
SE,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,422,0.26066350710900477,0.4052132701421801,0.5402843601895735,10.213982470797108,broad_network_transition_distribution,0.7535545023696683,0.9075829383886256,0.9952606635071091,2.096206082102155,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,55,32,0.7014218009478673,0.2985781990521327,country_cross_layer_distribution_audit,,
IN,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,159,0.27672955974842767,0.5408805031446541,0.6729559748427673,6.872408861719629,broad_network_transition_distribution,0.6666666666666666,0.8616352201257862,1.0,2.3696301299345848,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,67,31,0.13836477987421383,0.8616352201257862,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,51,0.6078431372549019,0.7450980392156863,0.8431372549019608,3.327324077751324,weak_network_transition_concentration,0.6666666666666666,0.9215686274509803,1.0,2.2668223982962057,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18,10,0.0,1.0,service_country_cross_layer_distribution_audit,EE,G-Root
TW,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,399,0.17042606516290726,0.2857142857142857,0.39348370927318294,18.05192518092824,broad_network_transition_distribution,0.631578947368421,0.8320802005012531,0.9624060150375939,2.8352487973668334,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,48,15,0.7844611528822055,0.21553884711779447,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,78,0.20512820512820512,0.358974358974359,0.5128205128205128,9.466267219608943,broad_network_transition_distribution,0.5512820512820513,0.9871794871794872,1.0,2.1087496752938426,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,12,10,0.9871794871794872,0.01282051282051282,service_country_cross_layer_distribution_audit,VN,G-Root
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,247,0.26720647773279355,0.4736842105263158,0.631578947368421,7.540147643537371,broad_network_transition_distribution,0.4979757085020243,0.8421052631578947,0.9473684210526315,3.0229553920737473,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,68,26,0.5506072874493927,0.4493927125506073,service_country_cross_layer_distribution_audit,IN,G-Root
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,98,0.3469387755102041,0.673469387755102,0.846938775510204,5.151925869760576,weak_network_transition_concentration,0.40816326530612246,0.8061224489795918,0.9795918367346939,3.095280738572433,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,11,4,0.8061224489795918,0.19387755102040816,service_country_cross_layer_distribution_audit,MV,G-Root
