unit_id,src_country,service_id,msm_id,file_name,num_measurements,num_probes,num_probe_asns,num_files_or_targets,num_egress_links,num_egress_asns,num_next_asns_after_egress,num_egress_transitions,egress_transition_entropy,effective_egress_transitions,num_src_dst_as_pairs,src_dst_as_pair_entropy,effective_as_pair_transitions,network_effective_diversity,physical_level,num_feasible_candidates,num_feasible_corridors,effective_feasible_candidates,effective_feasible_corridors,physical_candidate_diversity_upper_bound,best_case_physical_candidate_diversity_upper_bound,physical_candidate_concentration_tier,is_physical_candidate_concentrated,physical_candidate_exposure_class,sufficient_observation_for_physical_concentration,concentration_interpretation,network_to_physical_compression_ratio,log_network_physical_compression_gap,physical_coverage_ratio,absolute_compression_tier,network_physical_compression_tier,joint_cross_layer_risk_class,is_network_physical_mismatch,is_physical_candidate_concentration_only,is_joint_physical_concentration_and_mismatch,network_percentile,physical_upper_bound_percentile,rank_gap_upper_bound,strict_upper_bound_mismatch_75_25,upper_bound_mismatch_category,pdb_interconnection_footprint_score,pdb_interconnection_footprint_percentile,pdb_interconnection_footprint_tier
NA,LI,msm_5014,5014,root_dns_traces.json,1,4,4,1,8,4,4,4,1.3862943611198906,4.0,4,1.3321790402101223,3.7892914162759954,4.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,2.0,0.5108256237659905,0.5,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8721590909090909,0.29375,-24.0,False,network_high_physical_upper_low,7.58132308425664,0.5217391304347826,medium
NA,LI,msm_5015,5015,root_dns_traces.json,1,5,5,1,9,5,5,5,1.5810937501718236,4.860268825015378,5,1.515707952085713,4.55264303936646,4.860268825015378,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,2.430134412507689,0.6695831884446084,0.4114998721276846,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.9193181818181818,0.29375,13.0,False,network_high_physical_upper_low,7.58132308425664,0.5217391304347826,medium
NA,LI,msm_5016,5016,root_dns_traces.json,1,4,4,1,8,4,4,4,1.3862943611198906,4.0,4,1.3321790402101223,3.7892914162759954,4.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,2.0,0.5108256237659905,0.5,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8721590909090909,0.29375,-24.0,False,network_high_physical_upper_low,7.58132308425664,0.5217391304347826,medium
NA,LK,msm_5001,5001,root_dns_traces.json,1,3,1,1,6,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.465735902799726,0.2391304347826087,low
NA,LK,msm_5005,5005,root_dns_traces.json,1,3,1,1,5,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.465735902799726,0.2391304347826087,low
NA,LK,msm_5009,5009,root_dns_traces.json,1,4,1,1,7,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.465735902799726,0.2391304347826087,low
NA,LK,msm_5010,5010,root_dns_traces.json,1,3,1,1,6,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.465735902799726,0.2391304347826087,low
NA,LK,msm_5011,5011,root_dns_traces.json,1,5,1,1,10,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.465735902799726,0.2391304347826087,low
NA,LK,msm_5012,5012,root_dns_traces.json,1,4,1,1,6,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.465735902799726,0.2391304347826087,low
NA,LK,msm_5014,5014,root_dns_traces.json,1,5,1,1,7,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.465735902799726,0.2391304347826087,low
NA,LK,msm_5015,5015,root_dns_traces.json,1,4,1,1,6,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.465735902799726,0.2391304347826087,low
NA,LK,msm_5016,5016,root_dns_traces.json,1,3,1,1,5,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.465735902799726,0.2391304347826087,low
NA,MM,msm_5004,5004,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium
NA,MM,msm_5005,5005,root_dns_traces.json,1,2,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium
NA,MM,msm_5006,5006,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium
NA,MM,msm_5008,5008,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium
NA,MM,msm_5010,5010,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium
NA,MM,msm_5011,5011,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium
NA,MM,msm_5012,5012,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium
NA,MM,msm_5014,5014,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium
NA,MP,msm_5001,5001,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5004,5004,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5005,5005,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5006,5006,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5008,5008,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5009,5009,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5010,5010,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5011,5011,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5012,5012,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5013,5013,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5014,5014,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5015,5015,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MP,msm_5016,5016,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,False,broad_physical_candidate_space,0.1111111111111111,-1.6094379124341005,9.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.7164772727272727,-182.0,False,network_low_physical_upper_high,2.890371757896165,0.171195652173913,low
NA,MT,msm_5001,5001,root_dns_traces.json,1,7,3,1,2,1,1,1,-0.0,1.0,6,1.7074754351662378,5.515020860310609,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5004,5004,root_dns_traces.json,1,7,3,1,4,1,1,1,-0.0,1.0,6,1.742326588860738,5.710614230285304,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5005,5005,root_dns_traces.json,1,8,3,1,2,1,1,1,-0.0,1.0,6,1.7183112141933192,5.575105350918184,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5006,5006,root_dns_traces.json,1,7,3,1,4,1,1,1,-0.0,1.0,6,1.742326588860738,5.710614230285304,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5008,5008,root_dns_traces.json,1,6,3,1,4,1,1,1,-0.0,1.0,6,1.700164942414579,5.474850352293471,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5009,5009,root_dns_traces.json,1,9,3,1,4,1,1,1,-0.0,1.0,6,1.737126694016329,5.680996707528202,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5010,5010,root_dns_traces.json,1,9,3,1,2,1,1,1,-0.0,1.0,6,1.7183112141933192,5.575105350918184,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5011,5011,root_dns_traces.json,1,8,3,1,2,1,1,1,-0.0,1.0,6,1.7489707507713135,5.748682802675187,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5012,5012,root_dns_traces.json,1,8,3,1,4,1,1,1,-0.0,1.0,6,1.7540041277179668,5.777691033604887,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5013,5013,root_dns_traces.json,1,9,3,1,2,1,1,1,-0.0,1.0,6,1.7074754351662378,5.515020860310609,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5014,5014,root_dns_traces.json,1,7,3,1,4,1,1,1,-0.0,1.0,6,1.742326588860738,5.710614230285304,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5015,5015,root_dns_traces.json,1,9,3,1,2,1,1,1,-0.0,1.0,6,1.7210891492287168,5.590614162660923,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MT,msm_5016,5016,root_dns_traces.json,1,8,3,1,4,1,1,1,-0.0,1.0,6,1.7673779345300191,5.855479763602424,1.0,corridor,5,4,5.0,4.0,4.0,4.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.25,-0.916290731874155,4.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.5551136363636363,-177.0,False,network_low_physical_upper_high,,,
NA,MV,msm_5001,5001,root_dns_traces.json,1,2,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low
NA,MV,msm_5005,5005,root_dns_traces.json,1,8,1,1,16,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low
NA,MV,msm_5006,5006,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low
NA,MV,msm_5008,5008,root_dns_traces.json,1,7,1,1,14,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low
NA,MV,msm_5009,5009,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low
NA,MV,msm_5010,5010,root_dns_traces.json,1,2,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low
NA,MV,msm_5011,5011,root_dns_traces.json,1,8,1,1,15,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low
NA,MV,msm_5012,5012,root_dns_traces.json,1,7,1,1,15,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low
NA,MV,msm_5014,5014,root_dns_traces.json,1,8,1,1,15,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low
