Country,Root,Aggregation_Mode,Confidence_Filter,Owner_Multi_Entity_Mode,Total_Traces,Submarine_Traces,Dependency_Rate,Top_Cable,Top_Cable_Expected_Vol,Top_Cable_Share,Top2_Cable,Top2_Cable_Expected_Vol,Top2_Cable_Share,Dominance_Margin,Unique_CrossBorder_AS_Pairs,Top_CrossBorder_AS_Pair,Top_CrossBorder_AS_Pair_Count,Top_CrossBorder_AS_Pair_Share,Top2_CrossBorder_AS_Pair,Top2_CrossBorder_AS_Pair_Count,Top2_CrossBorder_AS_Pair_Share,CrossBorder_AS_Pair_Dominance_Margin,Cable_vs_ASPair_Concentration_Gap,Top_Owner,Top_Owner_Expected_Vol,Top_Owner_Share,Top2_Owner,Top2_Owner_Expected_Vol,Top2_Owner_Share,Owner_Dominance_Margin,Cable_Owner_Concentration_Gap,High_Bucket_Traces,Medium_Bucket_Traces,Ambiguous_Bucket_Traces
CV,H-Root,weighted,all,full,8,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS36236->AS1508,8,1.0,AS37517->AS36236,6,0.75,0.25,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,K-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS6762->AS25152,4,1.0,AS23520->AS6762,2,0.5,0.5,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,C-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,B-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,J-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,F-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS23520->AS13335,2,0.5,None,0,0.0,0.5,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,A-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,I-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,L-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS23520->AS20144,4,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,H-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS23520->AS6762,2,0.5,None,0,0.0,0.5,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,E-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS23520->AS21556,2,0.5,AS23520->AS13335,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,M-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS23520->AS22548,4,1.0,AS22548->AS7500,4,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,D-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS23520->AS10886,4,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CW,G-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS23520->AS6762,2,0.5,None,0,0.0,0.5,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CY,K-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS6866->AS25152,12,0.5,AS35432->AS25152,6,0.25,0.25,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CY,J-Root,weighted,all,full,23,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS5504->AS1299,4,0.1739,AS35432->AS7342,1,0.0435,0.1304,-0.1739,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CY,F-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS8544->AS3557,2,0.0833,None,0,0.0,0.0833,-0.0833,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CY,A-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS35432->AS7342,6,0.25,AS5504->AS1299,4,0.1667,0.0833,-0.25,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CY,L-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS6939->AS20144,14,0.5833,AS6866->AS6939,12,0.5,0.0833,-0.5833,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CY,I-Root,weighted,all,full,25,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS6866->AS31287,8,0.32,AS5504->AS1299,5,0.2,0.12,-0.32,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CY,H-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS36236->AS1508,24,1.0,AS6866->AS36236,12,0.5,0.5,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CY,E-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS6866->AS21556,12,0.5,AS35432->AS21556,6,0.25,0.25,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CY,D-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,5,AS6866->AS10886,12,0.5,AS35432->AS10886,6,0.25,0.25,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,K-Root,weighted,all,full,591,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,63,AS25192->AS25152,127,0.2149,AS16019->AS25152,89,0.1506,0.0643,-0.2149,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,C-Root,weighted,all,full,593,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,11,AS174->AS2149,579,0.9764,AS5610->AS174,52,0.0877,0.8887,-0.9764,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,J-Root,weighted,all,full,590,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS13036->AS1299,30,0.0508,AS39392->AS1299,18,0.0305,0.0203,-0.0508,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,B-Root,weighted,all,full,593,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,13,AS5610->AS1299,42,0.0708,AS13036->AS1299,28,0.0472,0.0236,-0.0708,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,F-Root,weighted,all,full,586,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,20,AS30764->AS3557,16,0.0273,AS196735->AS3557,16,0.0273,0.0,-0.0273,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,A-Root,weighted,all,full,594,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,15,AS5610->AS1299,45,0.0758,AS13036->AS1299,34,0.0572,0.0185,-0.0758,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,D-Root,weighted,all,full,588,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,43,AS5610->AS10886,73,0.1241,AS1299->AS10886,54,0.0918,0.0323,-0.1241,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,I-Root,weighted,all,full,593,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,33,AS16019->AS21320,81,0.1366,AS5610->AS702,74,0.1248,0.0118,-0.1366,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,H-Root,weighted,all,full,593,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,53,AS36236->AS1508,579,0.9764,AS16019->AS36236,90,0.1518,0.8246,-0.9764,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,E-Root,weighted,all,full,587,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,30,AS5610->AS21556,74,0.1261,AS13036->AS21556,40,0.0681,0.0579,-0.1261,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,M-Root,weighted,all,full,587,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,67,AS6939->AS7500,492,0.8382,AS16019->AS6939,87,0.1482,0.6899,-0.8382,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
CZ,G-Root,weighted,all,full,592,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,16,AS1299->AS3356,283,0.478,AS1273->AS3356,91,0.1537,0.3243,-0.478,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DE,K-Root,weighted,all,full,3490,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,249,AS3209->AS25152,300,0.086,AS24940->AS25152,139,0.0398,0.0461,-0.086,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DE,J-Root,weighted,all,full,3488,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,29,AS3209->AS6830,74,0.0212,AS6830->AS3356,58,0.0166,0.0046,-0.0212,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DE,B-Root,weighted,all,full,3483,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,30,AS6830->AS1273,113,0.0324,AS9158->AS2914,92,0.0264,0.006,-0.0324,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DE,H-Root,weighted,all,full,3480,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,33,AS36236->AS1508,3346,0.9615,AS6830->AS1273,111,0.0319,0.9296,-0.9615,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DE,A-Root,weighted,all,full,3481,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,31,AS6830->AS1273,115,0.033,AS3209->AS6830,80,0.023,0.0101,-0.033,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DE,D-Root,weighted,all,full,3482,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,251,AS3320->AS10886,748,0.2148,AS3209->AS10886,300,0.0862,0.1287,-0.2148,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DJ,C-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS174->AS2149,6,1.0,AS30990->AS174,6,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DJ,B-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS30990->AS1299,4,0.6667,AS30990->AS174,2,0.3333,0.3333,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DJ,J-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS30990->AS174,4,0.6667,None,0,0.0,0.6667,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DJ,A-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30990->AS1299,4,0.6667,AS30990->AS174,2,0.3333,0.3333,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DJ,D-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30990->AS174,4,0.6667,AS327831->AS10886,2,0.3333,0.3333,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DJ,L-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30990->AS174,6,1.0,AS174->AS20144,6,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DJ,H-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS36236->AS1508,6,1.0,AS30990->AS6762,4,0.6667,0.3333,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DJ,E-Root,weighted,all,full,5,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30990->AS174,4,0.8,AS327831->AS21556,1,0.2,0.6,-0.8,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DJ,G-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS30990->AS3356,4,0.6667,AS30990->AS174,2,0.3333,0.3333,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DO,J-Root,weighted,all,full,26,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS6400->AS1299,8,0.3077,AS207036->AS53667,2,0.0769,0.2308,-0.3077,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DO,H-Root,weighted,all,full,26,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,5,AS6400->AS1299,7,0.2692,AS64126->AS1508,6,0.2308,0.0385,-0.2692,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DO,G-Root,weighted,all,full,27,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS6400->AS1299,8,0.2963,AS265695->AS174,4,0.1481,0.1481,-0.2963,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DO,D-Root,weighted,all,full,26,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS6400->AS1299,8,0.3077,AS207036->AS53667,2,0.0769,0.2308,-0.3077,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DO,I-Root,weighted,all,full,26,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS6400->AS1299,8,0.3077,AS207036->AS53667,2,0.0769,0.2308,-0.3077,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
DO,F-Root,weighted,all,full,26,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS6400->AS1299,8,0.3077,AS28118->AS701,2,0.0769,0.2308,-0.3077,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EC,B-Root,weighted,all,full,42,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS3549->AS3356,6,0.1429,AS264851->AS174,2,0.0476,0.0952,-0.1429,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EC,L-Root,weighted,all,full,42,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,13,AS3356->AS20144,6,0.1429,AS264851->AS20144,4,0.0952,0.0476,-0.1429,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EC,G-Root,weighted,all,full,42,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,9,AS3549->AS3356,4,0.0952,AS23520->AS6762,2,0.0476,0.0476,-0.0952,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EC,C-Root,weighted,all,full,42,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,10,AS22724->AS23520,4,0.0952,AS3549->AS174,2,0.0476,0.0476,-0.0952,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EC,D-Root,weighted,all,full,41,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,10,AS52468->AS10886,16,0.3902,AS23520->AS10886,2,0.0488,0.3415,-0.3902,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EC,E-Root,weighted,all,full,42,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS19114->AS12956,2,0.0476,AS26613->AS6762,2,0.0476,0.0,-0.0476,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EC,F-Root,weighted,all,full,42,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS19114->AS12956,2,0.0476,AS26613->AS6762,2,0.0476,0.0,-0.0476,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EE,K-Root,weighted,all,full,78,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,12,AS8728->AS25152,39,0.5,AS1257->AS25152,10,0.1282,0.3718,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,K-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS8758->AS25152,4,1.0,AS8452->AS8220,4,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,J-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,B-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS174->AS1299,4,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,C-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS174->AS2149,4,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,F-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,A-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,D-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS3356->AS10886,4,1.0,AS8452->AS3356,2,0.5,0.5,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,I-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS8452->AS4651,4,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,H-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS36236->AS1508,4,1.0,AS8452->AS3356,1,0.25,0.75,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,E-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,M-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS3356->AS7500,4,1.0,AS8452->AS3356,2,0.5,0.5,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,L-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS8452->AS20144,4,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
EG,G-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS8452->AS3356,1,0.25,None,0,0.0,0.25,-0.25,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ES,D-Root,weighted,all,full,478,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,51,AS1299->AS10886,93,0.1946,AS8708->AS10886,57,0.1192,0.0753,-0.1946,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ES,E-Root,weighted,all,full,484,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,24,AS8708->AS21556,10,0.0207,AS35699->AS21556,10,0.0207,0.0,-0.0207,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ES,F-Root,weighted,all,full,476,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,23,AS3352->AS3557,133,0.2794,AS766->AS1930,6,0.0126,0.2668,-0.2794,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,K-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS1299->AS25152,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,C-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS174->AS2149,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,J-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,B-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37425->AS1299,1,0.5,None,0,0.0,0.5,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,A-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS1299->AS10886,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,I-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37425->AS1299,1,0.5,None,0,0.0,0.5,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,L-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS1299->AS20144,2,1.0,AS37425->AS1299,1,0.5,0.5,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,H-Root,weighted,all,full,1,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS36236->AS1508,1,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,E-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,M-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS3356->AS7500,2,1.0,AS37425->AS3356,1,0.5,0.5,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,F-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
ET,G-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FI,J-Root,weighted,all,full,302,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS209693->AS9002,2,0.0066,None,0,0.0,0.0066,-0.0066,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FI,F-Root,weighted,all,full,299,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS209693->AS9002,2,0.0067,None,0,0.0,0.0067,-0.0067,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FJ,K-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS53813->AS25152,2,0.5,None,0,0.0,0.5,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FJ,C-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FJ,J-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FJ,F-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FJ,D-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS53813->AS10886,2,0.5,None,0,0.0,0.5,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FJ,E-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FJ,M-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS6939->AS7500,2,0.5,None,0,0.0,0.5,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FJ,L-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS53813->AS9790,2,0.5,AS9790->AS20144,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FJ,G-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,K-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS139759->AS25152,4,0.6667,None,0,0.0,0.6667,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,J-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,C-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,B-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,F-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS13335->AS9246,3,0.5,AS9246->AS13335,2,0.3333,0.1667,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,A-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS3549->AS9246,4,0.6667,AS4637->AS9246,1,0.1667,0.5,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,I-Root,weighted,all,full,5,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS139759->AS6461,3,0.6,AS6461->AS835,1,0.2,0.4,-0.6,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
