unit_id,src_country,service_id,msm_id,file_name,num_measurements,num_probes,num_probe_asns,num_files_or_targets,num_egress_links,num_egress_asns,num_next_asns_after_egress,num_egress_transitions,egress_transition_entropy,effective_egress_transitions,num_src_dst_as_pairs,src_dst_as_pair_entropy,effective_as_pair_transitions,network_effective_diversity,physical_level,num_feasible_candidates,num_feasible_corridors,effective_feasible_candidates,effective_feasible_corridors,physical_candidate_diversity_upper_bound,best_case_physical_candidate_diversity_upper_bound,physical_candidate_concentration_tier,is_physical_candidate_concentrated,physical_candidate_exposure_class,sufficient_observation_for_physical_concentration,concentration_interpretation,network_to_physical_compression_ratio,log_network_physical_compression_gap,physical_coverage_ratio,absolute_compression_tier,network_physical_compression_tier,joint_cross_layer_risk_class,is_network_physical_mismatch,is_physical_candidate_concentration_only,is_joint_physical_concentration_and_mismatch,network_percentile,physical_upper_bound_percentile,rank_gap_upper_bound,strict_upper_bound_mismatch_75_25,upper_bound_mismatch_category,pdb_interconnection_footprint_score,pdb_interconnection_footprint_percentile,pdb_interconnection_footprint_tier,paper_case_scope
NA,VI,msm_5006,5006,root_dns_traces.json,1,2,1,1,4,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,,,,paper_service_country_cross_layer_audit
NA,VI,msm_5008,5008,root_dns_traces.json,1,2,1,1,4,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,,,,paper_service_country_cross_layer_audit
NA,VI,msm_5012,5012,root_dns_traces.json,1,2,1,1,4,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,,,,paper_service_country_cross_layer_audit
NA,VI,msm_5015,5015,root_dns_traces.json,1,2,1,1,4,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,,,,paper_service_country_cross_layer_audit
NA,VI,msm_5016,5016,root_dns_traces.json,1,2,1,1,4,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,,,,paper_service_country_cross_layer_audit
NA,ES,msm_5011,5011,root_dns_traces.json,1,2,2,1,3,2,2,2,0.6365141682948128,1.8898815748423097,2,0.6365141682948128,1.8898815748423097,1.8898815748423097,corridor,3,2,3.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.9449407874211548,-0.03739676494658695,1.0582673679787997,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.6431818181818182,0.29375,-125.0,False,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high,paper_service_country_cross_layer_audit
NA,VI,msm_5004,5004,root_dns_traces.json,1,2,1,1,3,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,,,,paper_service_country_cross_layer_audit
NA,VI,msm_5005,5005,root_dns_traces.json,1,2,1,1,3,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,,,,paper_service_country_cross_layer_audit
NA,VI,msm_5013,5013,root_dns_traces.json,1,2,1,1,3,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,,,,paper_service_country_cross_layer_audit
NA,DJ,msm_5006,5006,root_dns_traces.json,1,2,2,1,2,2,1,2,0.6931471805599453,2.0,2,0.6931471805599453,2.0,2.0,corridor,6,2,6.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.7085227272727272,0.29375,-117.0,False,network_high_physical_upper_low,5.41164605185504,0.3858695652173913,medium,paper_service_country_cross_layer_audit
NA,DE,msm_5005,5005,root_dns_traces.json,1,2,2,1,2,1,1,1,-0.0,1.0,2,0.6365141682948128,1.8898815748423097,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,24.754048429722108,0.9945652173913044,high,paper_service_country_cross_layer_audit
NA,DE,msm_5006,5006,root_dns_traces.json,1,2,2,1,2,1,1,1,-0.0,1.0,2,0.6931471805599453,2.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,24.754048429722108,0.9945652173913044,high,paper_service_country_cross_layer_audit
NA,DE,msm_5014,5014,root_dns_traces.json,1,2,2,1,2,1,1,1,-0.0,1.0,2,0.6365141682948128,1.8898815748423097,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,24.754048429722108,0.9945652173913044,high,paper_service_country_cross_layer_audit
NA,VI,msm_5010,5010,root_dns_traces.json,1,2,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,,,,paper_service_country_cross_layer_audit
NA,NL,msm_5001,5001,root_dns_traces.json,1,2,2,1,1,1,1,1,-0.0,1.0,2,0.6931471805599453,2.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,22.945488311949887,0.9728260869565216,high,paper_service_country_cross_layer_audit
NA,NL,msm_5008,5008,root_dns_traces.json,1,2,2,1,1,1,1,1,-0.0,1.0,2,0.6365141682948128,1.8898815748423097,1.0,corridor,1,2,1.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,22.945488311949887,0.9728260869565216,high,paper_service_country_cross_layer_audit
NA,BR,msm_5004,5004,root_dns_traces.json,1,2,2,1,0,0,0,0,0.0,0.0,2,0.6365141682948128,1.8898815748423097,1.8898815748423097,corridor,4,2,4.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.9449407874211548,-0.03739676494658695,1.0582673679787997,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.6431818181818182,0.29375,-125.0,False,network_high_physical_upper_low,24.383809801808635,0.9891304347826086,high,paper_service_country_cross_layer_audit
NA,DE,msm_5010,5010,root_dns_traces.json,1,2,2,1,0,0,0,0,0.0,0.0,2,0.6365141682948128,1.8898815748423097,1.8898815748423097,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.9449407874211548,-0.03739676494658695,1.0582673679787997,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.6431818181818182,0.29375,-125.0,False,network_high_physical_upper_low,24.754048429722108,0.9945652173913044,high,paper_service_country_cross_layer_audit
NA,CG,MULTI,MULTI,root_dns_traces.json,13,1,1,1,26,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.13793103448275862,0.1724137931034483,-32.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_country_cross_layer_audit
NA,GQ,MULTI,MULTI,root_dns_traces.json,13,1,1,1,26,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,2,1.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.13793103448275862,0.1724137931034483,-32.0,False,network_low_physical_upper_low,1.3862943611198906,0.0543478260869565,low,paper_country_cross_layer_audit
NA,CV,MULTI,MULTI,root_dns_traces.json,11,1,1,1,18,1,3,3,1.0608569471580214,2.8888455168024434,3,1.0608569471580214,2.8888455168024434,2.8888455168024434,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.4444227584012217,0.2595000426006624,0.6923180863661157,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.6436781609195402,0.1724137931034483,-1.0,False,network_high_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_country_cross_layer_audit
NA,PW,msm_5015,5015,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.13793103448275862,0.1724137931034483,-32.0,False,network_low_physical_upper_low,,,,paper_country_cross_layer_audit
NA,BJ,msm_5004,5004,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,BJ,msm_5006,5006,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,BJ,msm_5009,5009,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,BJ,msm_5010,5010,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,CG,msm_5001,5001,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5004,5004,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5005,5005,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5006,5006,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5008,5008,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5009,5009,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5010,5010,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5011,5011,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5012,5012,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5013,5013,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5014,5014,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5015,5015,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CG,msm_5016,5016,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.6063274678708135,0.3967391304347826,medium,paper_service_country_cross_layer_audit
NA,CV,msm_5004,5004,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,CV,msm_5005,5005,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,CV,msm_5009,5009,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,CV,msm_5011,5011,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,CV,msm_5012,5012,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,CV,msm_5013,5013,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,CV,msm_5014,5014,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,3.332204510175204,0.2146739130434782,low,paper_service_country_cross_layer_audit
NA,FJ,msm_5005,5005,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,2.079441541679836,0.1005434782608695,low,paper_service_country_cross_layer_audit
NA,KW,msm_5004,5004,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.605802066295997,0.391304347826087,medium,paper_service_country_cross_layer_audit
NA,KW,msm_5006,5006,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.605802066295997,0.391304347826087,medium,paper_service_country_cross_layer_audit
NA,KW,msm_5014,5014,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,2,1.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,5.605802066295997,0.391304347826087,medium,paper_service_country_cross_layer_audit
NA,PA,msm_5004,5004,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,3,2,3.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,9.03783552451739,0.592391304347826,medium,paper_service_country_cross_layer_audit
NA,PW,msm_5015,5015,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,,,,paper_service_country_cross_layer_audit
