unit_id,src_country,service_id,msm_id,file_name,num_measurements,num_probes,num_probe_asns,num_files_or_targets,num_egress_links,num_egress_asns,num_next_asns_after_egress,num_egress_transitions,egress_transition_entropy,effective_egress_transitions,num_src_dst_as_pairs,src_dst_as_pair_entropy,effective_as_pair_transitions,network_effective_diversity,physical_level,num_feasible_candidates,num_feasible_corridors,effective_feasible_candidates,effective_feasible_corridors,physical_candidate_diversity_upper_bound,best_case_physical_candidate_diversity_upper_bound,physical_candidate_concentration_tier,is_physical_candidate_concentrated,physical_candidate_exposure_class,sufficient_observation_for_physical_concentration,concentration_interpretation,network_to_physical_compression_ratio,log_network_physical_compression_gap,physical_coverage_ratio,absolute_compression_tier,network_physical_compression_tier,joint_cross_layer_risk_class,is_network_physical_mismatch,is_physical_candidate_concentration_only,is_joint_physical_concentration_and_mismatch,network_percentile,physical_upper_bound_percentile,rank_gap_upper_bound,strict_upper_bound_mismatch_75_25,upper_bound_mismatch_category,pdb_interconnection_footprint_score,pdb_interconnection_footprint_percentile,pdb_interconnection_footprint_tier,paper_case_scope
NA,FI,msm_5016,5016,root_dns_traces.json,1,6,6,1,0,0,0,0,0.0,0.0,6,1.7480673485460894,5.743491774985174,5.743491774985174,corridor,12,8,12.0,8.0,8.0,8.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.7179364718731468,-0.28864671905742445,1.3928809012737988,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9528409090909091,0.6840909090909091,32.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high,paper_service_country_cross_layer_audit
NA,DK,msm_5014,5014,root_dns_traces.json,1,39,18,1,9,6,3,6,1.7351264569629228,5.669644724526931,18,2.2175739122256006,9.185020147857028,5.669644724526931,corridor,10,8,10.0,8.0,8.0,8.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.7087055905658664,-0.2996579835159172,1.4110231573050658,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9511363636363637,0.6840909090909091,31.0,False,network_high_physical_upper_high,15.116666835304722,0.8152173913043478,high,paper_service_country_cross_layer_audit
NA,SG,msm_5006,5006,root_dns_traces.json,1,48,11,1,66,9,6,10,1.7310750324333206,5.646721054930338,12,1.9970629043217407,7.367385573977112,5.646721054930338,corridor,35,37,35.0,37.0,37.0,37.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.15261408256568482,-1.7434625011063676,6.552475257777092,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.95,0.9107954545454545,5.0,False,network_high_physical_upper_high,16.96840130793428,0.8804347826086957,high,paper_service_country_cross_layer_audit
NA,ZA,MULTI,MULTI,root_dns_traces.json,13,75,14,1,134,7,6,7,1.7268415794740517,5.622866456257927,21,2.6356335328715508,13.952148808708715,5.622866456257927,corridor,6,18,6.0,18.0,18.0,18.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.312381469792107,-1.0539107034999946,3.20121420987458,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8620689655172413,0.7758620689655172,6.0,False,network_high_physical_upper_high,16.271109638736306,0.8695652173913043,high,paper_country_cross_layer_audit
NA,SG,msm_5010,5010,root_dns_traces.json,1,29,7,1,32,5,5,6,1.721055479157629,5.5904259294535725,8,1.9587735093753889,7.090625144573019,5.5904259294535725,corridor,32,45,32.0,45.0,45.0,45.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.1242316873211905,-1.9430234173692646,8.049476116464431,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9488636363636364,0.9215909090909091,-1.0,False,network_high_physical_upper_high,16.96840130793428,0.8804347826086957,high,paper_service_country_cross_layer_audit
NA,HK,msm_5009,5009,root_dns_traces.json,1,63,14,1,93,7,4,7,1.7178851254414504,5.57273036725052,15,2.1160717416463553,8.298474822951157,5.57273036725052,corridor,14,20,14.0,20.0,20.0,20.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.278636518362526,-1.1615931105445199,3.5889050217707954,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.946590909090909,0.85625,15.0,False,network_high_physical_upper_high,18.393809748151316,0.9021739130434784,high,paper_service_country_cross_layer_audit
NA,DK,msm_5005,5005,root_dns_traces.json,1,85,15,1,142,9,5,11,1.7141975457354186,5.552218322984119,21,2.406577752939548,11.095923104176634,5.552218322984119,corridor,10,12,10.0,12.0,12.0,12.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.4626848602486766,-0.6851456898871471,2.1612982959125477,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9454545454545454,0.7704545454545455,22.0,False,network_high_physical_upper_high,15.116666835304722,0.8152173913043478,high,paper_service_country_cross_layer_audit
NA,NZ,msm_5012,5012,root_dns_traces.json,1,29,8,1,0,0,0,0,0.0,0.0,9,1.706074350815868,5.507299261460068,5.507299261460068,corridor,2,15,2.0,15.0,15.0,15.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.3671532840973379,-0.8996642120882898,2.723658055949419,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9443181818181818,0.8045454545454546,18.0,False,network_high_physical_upper_high,18.15077737517557,0.8967391304347826,high,paper_service_country_cross_layer_audit
NA,NZ,msm_5015,5015,root_dns_traces.json,1,31,10,1,20,6,4,6,1.6957425341696346,5.450691787846755,11,1.960738710085123,7.104573347159391,5.450691787846755,corridor,7,23,7.0,23.0,23.0,23.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.23698659947159803,-1.3138664513618268,4.219647871355048,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9431818181818182,0.8789772727272728,9.0,False,network_high_physical_upper_high,18.15077737517557,0.8967391304347826,high,paper_service_country_cross_layer_audit
NA,DE,MULTI,MULTI,root_dns_traces.json,12,33,10,1,67,8,5,8,1.6895355897739077,5.416964427209458,10,1.9988206556392871,7.380346993815811,5.416964427209458,corridor,4,6,4.0,6.0,6.0,6.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.9028274045349097,-0.08696497382583801,1.1076314198893293,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8505747126436781,0.5402298850574713,13.0,False,network_high_physical_upper_high,24.754048429722108,0.9945652173913044,high,paper_country_cross_layer_audit
NA,SG,msm_5014,5014,root_dns_traces.json,1,460,17,1,834,15,4,16,1.685284465350128,5.393985115992725,18,1.7604650867911567,5.815141310988355,5.393985115992725,corridor,35,44,35.0,44.0,44.0,44.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.12259057081801647,-1.9513047669438366,8.157234225497508,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9420454545454545,0.9204545454545454,-6.0,False,network_high_physical_upper_high,16.96840130793428,0.8804347826086957,high,paper_service_country_cross_layer_audit
NA,JP,msm_5006,5006,root_dns_traces.json,1,328,27,1,0,0,0,0,0.0,0.0,32,1.6849968948807077,5.392434188172081,5.392434188172081,corridor,14,22,14.0,22.0,22.0,22.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.24511064491691278,-1.2803790829616968,4.07979017124686,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9409090909090909,0.8698863636363636,8.0,False,network_high_physical_upper_high,20.74469514415807,0.9402173913043478,high,paper_service_country_cross_layer_audit
NA,JP,msm_5008,5008,root_dns_traces.json,1,77,26,1,64,6,6,7,1.6735269506324508,5.3309366296698775,28,2.9222616742909113,18.58326926960966,5.3309366296698775,corridor,21,49,21.0,49.0,49.0,49.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.10879462509530362,-2.0665748134455715,9.191630552741042,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9397727272727273,0.9306818181818182,-12.0,False,network_high_physical_upper_high,20.74469514415807,0.9402173913043478,high,paper_service_country_cross_layer_audit
NA,ID,msm_5006,5006,root_dns_traces.json,1,26,18,1,11,6,3,6,1.6726254461503207,5.3261329320071,20,2.832455934442133,16.98712891151898,5.3261329320071,corridor,41,48,41.0,48.0,48.0,48.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.11096110275014792,-2.0471311598521407,9.01216710374363,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9386363636363636,0.9267045454545455,-12.0,False,network_high_physical_upper_high,23.73952311196626,0.9836956521739132,high,paper_service_country_cross_layer_audit
NA,MY,msm_5008,5008,root_dns_traces.json,1,10,6,1,13,6,5,6,1.6715952780212544,5.320648944808781,6,1.7140875411870102,5.551607587307302,5.320648944808781,corridor,29,21,29.0,21.0,21.0,21.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.2533642354670848,-1.2472205693302676,3.946886971464102,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9375,0.8619318181818182,6.0,False,network_high_physical_upper_high,14.76306167553276,0.8043478260869565,high,paper_service_country_cross_layer_audit
NA,SG,msm_5005,5005,root_dns_traces.json,1,77,9,1,122,7,5,9,1.6602781032369542,5.260773679217002,11,1.8824941389575442,6.569870614722966,5.260773679217002,corridor,40,48,40.0,48.0,48.0,48.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.10959945165035422,-2.057516529706115,9.12413324101488,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9363636363636364,0.9267045454545455,-14.0,False,network_high_physical_upper_high,16.96840130793428,0.8804347826086957,high,paper_service_country_cross_layer_audit
NA,NZ,msm_5004,5004,root_dns_traces.json,1,15,7,1,0,0,0,0,0.0,0.0,7,1.6596521764612884,5.257481850439822,5.257481850439822,corridor,2,19,2.0,19.0,19.0,19.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.2767095710757801,-1.1619544296834945,3.613897401930266,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9352272727272727,0.8465909090909091,6.0,False,network_high_physical_upper_high,18.15077737517557,0.8967391304347826,high,paper_service_country_cross_layer_audit
NA,AU,msm_5014,5014,root_dns_traces.json,1,211,19,1,339,8,2,8,1.6467784248937005,5.1902321420370905,23,2.3506082105340096,10.491949098493754,5.1902321420370905,corridor,10,22,10.0,22.0,22.0,22.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.23591964281986774,-1.3125216271834985,4.2387314089125345,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9340909090909091,0.8698863636363636,2.0,False,network_high_physical_upper_high,21.816726333685327,0.9565217391304348,high,paper_service_country_cross_layer_audit
NA,AU,msm_5005,5005,root_dns_traces.json,1,98,19,1,61,5,4,6,1.6441341116590624,5.1765256725791025,25,2.709033418860013,15.01475551912256,5.1765256725791025,corridor,15,31,15.0,31.0,31.0,31.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.1669846991154549,-1.6449799783206192,5.9885726374761425,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9329545454545455,0.9073863636363636,-8.0,False,network_high_physical_upper_high,21.816726333685327,0.9565217391304348,high,paper_service_country_cross_layer_audit
NA,CA,msm_5016,5016,root_dns_traces.json,1,14,8,1,11,6,5,6,1.6417347121875214,5.164120008639387,9,1.8733572325792056,6.5101157251239,5.164120008639387,corridor,5,133,5.0,133.0,133.0,133.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.038827969989769825,-3.0790944134029767,25.754629981002726,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9318181818181818,0.9965909090909091,-58.0,False,network_high_physical_upper_high,21.55608906686206,0.9510869565217392,high,paper_service_country_cross_layer_audit
NA,EE,MULTI,MULTI,root_dns_traces.json,13,58,10,1,232,8,7,9,1.6399809613111354,5.155071365500588,12,1.8460238317414734,6.334582017619446,5.155071365500588,corridor,12,9,12.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.5727857072778432,-0.4853087387050117,1.7458536190654745,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8275862068965517,0.6436781609195402,8.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high,paper_country_cross_layer_audit
NA,NO,msm_5015,5015,root_dns_traces.json,1,24,9,1,0,0,0,0,0.0,0.0,9,1.6373682454367604,5.141620208388052,5.141620208388052,corridor,5,73,5.0,73.0,73.0,73.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.07043315353956237,-2.4889765082670556,14.197859243066537,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9306818181818182,0.9636363636363636,-37.0,False,network_high_physical_upper_high,16.265641644960677,0.8641304347826086,high,paper_service_country_cross_layer_audit
NA,NZ,MULTI,MULTI,root_dns_traces.json,13,96,21,1,291,11,9,14,1.62172990731248,5.061839259701642,36,2.714975820651761,15.104244856683811,5.061839259701642,corridor,7,40,7.0,40.0,40.0,40.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.12654598149254107,-1.9115588044707905,7.902265944801594,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8160919540229885,0.8850574712643678,-6.0,False,network_high_physical_upper_high,18.15077737517557,0.8967391304347826,high,paper_country_cross_layer_audit
NA,MY,MULTI,MULTI,root_dns_traces.json,11,28,9,1,97,9,9,10,1.6206269311189445,5.0562592493776615,10,1.7105299769414517,5.53189247632958,5.0562592493776615,corridor,39,48,39.0,48.0,48.0,48.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.10533873436203461,-2.090727974209832,9.493184117469447,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.7931034482758621,0.9195402298850575,-11.0,False,network_high_physical_upper_high,14.76306167553276,0.8043478260869565,high,paper_country_cross_layer_audit
NA,VN,MULTI,MULTI,root_dns_traces.json,11,17,6,1,138,6,8,9,1.6157246301341543,5.031532602932048,9,1.6157246301341543,5.031532602932048,5.031532602932048,corridor,6,12,6.0,12.0,12.0,12.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.4192943835776706,-0.7679482160094149,2.3849592056716844,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.7816091954022989,0.7126436781609196,2.0,False,network_high_physical_upper_high,11.687033166049336,0.7119565217391305,high,paper_country_cross_layer_audit
NA,VN,msm_5010,5010,root_dns_traces.json,1,6,5,1,10,5,5,5,1.6094379124341005,5.000000000000001,5,1.6094379124341005,5.000000000000001,5.000000000000001,corridor,6,8,6.0,8.0,8.0,8.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.6250000000000001,-0.4054651081081644,1.5999999999999996,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9278409090909091,0.6840909090909091,12.0,False,network_high_physical_upper_high,11.687033166049336,0.7119565217391305,high,paper_service_country_cross_layer_audit
NA,SE,msm_5013,5013,root_dns_traces.json,1,24,18,1,13,5,5,6,1.605207107455459,4.978890661341917,19,2.8262574070313105,16.88215939164531,4.978890661341917,corridor,17,28,17.0,28.0,28.0,28.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.17781752361935418,-1.5790607873694997,5.62374269782687,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.925,0.9,-9.0,False,network_high_physical_upper_high,18.501649345616475,0.9130434782608696,high,paper_service_country_cross_layer_audit
NA,NZ,msm_5013,5013,root_dns_traces.json,1,14,6,1,0,0,0,0,0.0,0.0,6,1.6020559154587264,4.963225915211198,4.963225915211198,corridor,2,18,2.0,18.0,18.0,18.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.2757347730672888,-1.1588273835765739,3.626673519904454,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9238636363636363,0.834659090909091,0.0,False,network_high_physical_upper_high,18.15077737517557,0.8967391304347826,high,paper_service_country_cross_layer_audit
NA,CA,msm_5001,5001,root_dns_traces.json,1,16,7,1,12,5,3,5,1.5890269151739727,4.898979485566356,9,2.054119627853983,7.799967974501555,4.898979485566356,corridor,3,100,3.0,100.0,100.0,100.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.04898979485566356,-2.8403411494384456,20.412414523193153,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9221590909090909,0.9846590909090909,-56.0,False,network_high_physical_upper_high,21.55608906686206,0.9510869565217392,high,paper_service_country_cross_layer_audit
NA,VN,msm_5015,5015,root_dns_traces.json,1,8,5,1,12,5,5,5,1.5890269151739727,4.898979485566356,5,1.5890269151739727,4.898979485566356,4.898979485566356,corridor,6,8,6.0,8.0,8.0,8.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.6123724356957945,-0.4224452099334055,1.6329931618554523,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9221590909090909,0.6840909090909091,9.0,False,network_high_physical_upper_high,11.687033166049336,0.7119565217391305,high,paper_service_country_cross_layer_audit
NA,PH,msm_5009,5009,root_dns_traces.json,1,40,21,1,26,6,6,6,1.58508217884913,4.879692369539052,24,2.702929301305751,14.923382844871657,4.879692369539052,corridor,10,101,10.0,101.0,101.0,101.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.04831378583702032,-2.8534683708479784,20.698026094940225,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9204545454545454,0.9875,-58.0,False,network_high_physical_upper_high,15.751947002141888,0.8532608695652174,high,paper_service_country_cross_layer_audit
NA,TH,msm_5014,5014,root_dns_traces.json,1,25,8,1,38,6,5,6,1.5768143232251497,4.839514100475547,9,1.8545551949677517,6.388855823284267,4.839514100475547,corridor,4,7,4.0,7.0,7.0,7.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.6913591572107924,-0.3147939502745414,1.446426202025562,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9181818181818182,0.6625,7.0,False,network_high_physical_upper_high,16.56787979159028,0.875,high,paper_service_country_cross_layer_audit
NA,TH,msm_5011,5011,root_dns_traces.json,1,15,8,1,20,6,6,6,1.5741030017371853,4.826410394111339,9,2.0045785180331825,7.422964591615617,4.826410394111339,corridor,4,7,4.0,7.0,7.0,7.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.6894871991587628,-0.31704044379182705,1.4503532498066551,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9170454545454545,0.6625,6.0,False,network_high_physical_upper_high,16.56787979159028,0.875,high,paper_service_country_cross_layer_audit
NA,AE,MULTI,MULTI,root_dns_traces.json,13,17,8,1,25,6,6,7,1.5674243088877977,4.794283683158742,13,2.088608398444725,8.073672008599045,4.794283683158742,corridor,14,14,14.0,14.0,14.0,14.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.34244883451133873,-0.951178341414322,2.9201442645496556,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.7701149425287356,0.7298850574712644,0.0,False,network_high_physical_upper_high,10.82475905840779,0.6847826086956522,high,paper_country_cross_layer_audit
NA,SE,msm_5001,5001,root_dns_traces.json,1,35,14,1,16,5,4,5,1.559581156259877,4.756828460010884,19,2.52822571099537,12.531252336934577,4.756828460010884,corridor,11,17,11.0,17.0,17.0,17.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.27981343882416965,-1.1399850494136845,3.5738097648282867,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9130681818181818,0.8227272727272728,-6.0,False,network_high_physical_upper_high,18.501649345616475,0.9130434782608696,high,paper_service_country_cross_layer_audit
NA,TH,msm_5012,5012,root_dns_traces.json,1,8,8,1,8,5,5,5,1.559581156259877,4.756828460010884,8,2.031759218569271,7.627492990030072,4.756828460010884,corridor,4,5,4.0,5.0,5.0,5.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.9513656920021768,-0.041372760745574944,1.0511205190671433,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9130681818181818,0.615909090909091,6.0,False,network_high_physical_upper_high,16.56787979159028,0.875,high,paper_service_country_cross_layer_audit
NA,NZ,msm_5016,5016,root_dns_traces.json,1,22,7,1,0,0,0,0,0.0,0.0,7,1.5454229031935935,4.68995460446875,4.68995460446875,corridor,2,15,2.0,15.0,15.0,15.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.31266364029791666,-1.033886452258367,3.1983252003564138,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9102272727272728,0.8045454545454546,-5.0,False,network_high_physical_upper_high,18.15077737517557,0.8967391304347826,high,paper_service_country_cross_layer_audit
NA,IL,msm_5014,5014,root_dns_traces.json,1,10,5,1,0,0,0,0,0.0,0.0,5,1.5418327382863624,4.673147082971281,4.673147082971281,corridor,2,17,2.0,17.0,17.0,17.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.2748910048806636,-1.154627753046426,3.6378054656030767,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9090909090909091,0.8227272727272728,-8.0,False,network_high_physical_upper_high,12.031158407843488,0.717391304347826,high,paper_service_country_cross_layer_audit
NA,PA,MULTI,MULTI,root_dns_traces.json,12,11,4,1,49,4,4,5,1.5382847840132805,4.656596348795222,6,1.7326375944021533,5.655551303608097,4.656596348795222,corridor,6,9,6.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.5173995943105802,-0.5697627334664346,1.932742141656432,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.7586206896551724,0.6436781609195402,2.0,False,network_high_physical_upper_high,9.03783552451739,0.592391304347826,medium,paper_country_cross_layer_audit
NA,TH,msm_5001,5001,root_dns_traces.json,1,22,8,1,29,6,5,6,1.516690329557268,4.557117650843262,9,1.844802316585956,6.3268489536700026,4.557117650843262,corridor,4,7,4.0,7.0,7.0,7.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.6510168072633231,-0.3643619759590089,1.536058652930477,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9079545454545455,0.6625,1.0,False,network_high_physical_upper_high,16.56787979159028,0.875,high,paper_service_country_cross_layer_audit
NA,MY,msm_5014,5014,root_dns_traces.json,1,12,7,1,19,6,6,6,1.5157802117456352,4.552972023690236,7,1.6859123928607946,5.397373211266974,4.552972023690236,corridor,17,19,17.0,19.0,19.0,19.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.23963010651001243,-1.2813989893604738,4.173098341289671,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9068181818181819,0.8465909090909091,-12.0,False,network_high_physical_upper_high,14.76306167553276,0.8043478260869565,high,paper_service_country_cross_layer_audit
NA,SG,msm_5015,5015,root_dns_traces.json,1,95,13,1,117,11,8,12,1.5139220498368822,4.5445197198107365,14,1.7573743233087715,5.797195831481634,4.5445197198107365,corridor,34,43,34.0,43.0,43.0,43.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.10568650511187759,-2.071379631869799,9.461945959339088,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9056818181818181,0.9181818181818182,-30.0,False,network_high_physical_upper_high,16.96840130793428,0.8804347826086957,high,paper_service_country_cross_layer_audit
NA,IL,msm_5011,5011,root_dns_traces.json,1,10,5,1,0,0,0,0,0.0,0.0,5,1.5136635047822231,4.54334490858874,4.54334490858874,corridor,2,17,2.0,17.0,17.0,17.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.26725558285816114,-1.1777736652217372,3.7417366152112286,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9045454545454545,0.8227272727272728,-12.0,False,network_high_physical_upper_high,12.031158407843488,0.717391304347826,high,paper_service_country_cross_layer_audit
NA,NZ,msm_5005,5005,root_dns_traces.json,1,40,11,1,35,6,4,6,1.5131500014867085,4.541012484910395,11,2.044739579249543,7.727145966712061,4.541012484910395,corridor,7,26,7.0,26.0,26.0,26.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.1746543263427075,-1.5836596229344333,5.725595357070031,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9034090909090909,0.89375,-22.0,False,network_high_physical_upper_high,18.15077737517557,0.8967391304347826,high,paper_service_country_cross_layer_audit
NA,TW,msm_5015,5015,root_dns_traces.json,1,37,10,1,49,4,4,6,1.5096400775550833,4.525101815469893,12,2.0438067615262607,7.7199413088426265,4.525101815469893,corridor,14,24,14.0,24.0,24.0,24.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.1885459089779122,-1.509574149494833,5.303748065502435,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9022727272727272,0.8852272727272728,-21.0,False,network_high_physical_upper_high,14.3978103094875,0.7880434782608695,high,paper_service_country_cross_layer_audit
NA,EE,msm_5010,5010,root_dns_traces.json,1,22,5,1,39,5,5,5,1.5016237649354807,4.4889721913402285,5,1.5016237649354807,4.4889721913402285,4.4889721913402285,corridor,5,5,5.0,5.0,5.0,5.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.8977944382680457,-0.0890184459255996,1.113840716065385,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9,0.615909090909091,-4.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high,paper_service_country_cross_layer_audit
NA,HK,msm_5014,5014,root_dns_traces.json,1,159,12,1,291,7,1,7,1.4997572303538949,4.4806011843267,13,1.7013516020381043,5.481350992412129,4.4806011843267,corridor,14,20,14.0,20.0,20.0,20.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.22403005921633498,-1.3433076376115651,4.463686719085979,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8988636363636363,0.85625,-20.0,False,network_high_physical_upper_high,18.393809748151316,0.9021739130434784,high,paper_service_country_cross_layer_audit
