country,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,group_unique_probes,group_unique_probe_asns,share_of_country_observation_mass,rank_within_country,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
PT,landing_region_08ea81d123b5::landing_region_343850da3642,"Marseille, France -> Carcavelos, Portugal",31.0,31,31,31,27,13,337,228,0.039440203562340966,3,False,False,True,0.0,31.0
PT,landing_region_30beda532e6f::landing_region_343850da3642,"Lagos, Nigeria -> Carcavelos, Portugal",20.5,41,41,41,41,40,337,228,0.02608142493638677,4,False,False,False,0.0,20.5
PT,landing_region_30beda532e6f::landing_region_f7627feb3284,"Lagos, Nigeria -> Seixal, Portugal",20.5,41,41,41,41,40,337,228,0.02608142493638677,5,False,False,False,0.0,20.5
PT,landing_region_1159954a018c::landing_region_f7627feb3284,"Brean, United Kingdom -> Seixal, Portugal",14.0,14,14,14,13,5,337,228,0.017811704834605598,6,False,False,False,0.0,14.0
PT,landing_region_2e263771884f::landing_region_343850da3642,"Accra, Ghana -> Carcavelos, Portugal",4.0,8,8,8,8,8,337,228,0.005089058524173028,7,False,False,False,0.0,4.0
PT,landing_region_2e263771884f::landing_region_f7627feb3284,"Accra, Ghana -> Seixal, Portugal",4.0,8,8,8,8,8,337,228,0.005089058524173028,8,False,False,False,0.0,4.0
PT,landing_region_343850da3642::landing_region_44e270aeb18c,"Carcavelos, Portugal -> Melkbosstrand, South Africa",4.0,8,8,8,8,7,337,228,0.005089058524173028,9,False,False,False,0.0,4.0
PT,landing_region_343850da3642::landing_region_8eb611963dd1,"Carcavelos, Portugal -> Barcelona, Spain",4.0,4,4,4,4,4,337,228,0.005089058524173028,10,False,False,False,0.0,4.0
PT,landing_region_44e270aeb18c::landing_region_f7627feb3284,"Melkbosstrand, South Africa -> Seixal, Portugal",4.0,8,8,8,8,7,337,228,0.005089058524173028,11,False,False,False,0.0,4.0
PT,landing_region_343850da3642::landing_region_8afa8229a8fd,"Carcavelos, Portugal -> Cotonou, Benin",2.0,4,4,4,4,4,337,228,0.002544529262086514,12,False,False,False,0.0,2.0
PT,landing_region_8afa8229a8fd::landing_region_f7627feb3284,"Cotonou, Benin -> Seixal, Portugal",2.0,4,4,4,4,4,337,228,0.002544529262086514,13,False,False,False,0.0,2.0
PT,landing_region_343850da3642::landing_region_3ee19f69866b,"Carcavelos, Portugal -> Luanda, Angola",1.0,2,2,2,2,2,337,228,0.001272264631043257,14,False,False,False,0.0,1.0
PT,landing_region_343850da3642::landing_region_4152cf6e5b87,"Carcavelos, Portugal -> Banjul, Gambia",1.0,1,1,1,1,1,337,228,0.001272264631043257,15,False,False,False,0.0,1.0
PT,landing_region_343850da3642::landing_region_88cdc9b92bbf,"Carcavelos, Portugal -> Machico, Portugal",1.0,1,1,1,1,1,337,228,0.001272264631043257,16,False,False,False,1.0,0.0
PT,landing_region_343850da3642::landing_region_9d5009d65552,"Carcavelos, Portugal -> Dakar, Senegal",1.0,2,2,2,2,2,337,228,0.001272264631043257,17,False,False,False,0.0,1.0
PT,landing_region_343850da3642::landing_region_bed1f90b1b26,"Carcavelos, Portugal -> Abidjan, Côte d'Ivoire",1.0,2,2,2,2,2,337,228,0.001272264631043257,18,False,False,False,0.0,1.0
PT,landing_region_343850da3642::landing_region_e3bb6769193d,"Carcavelos, Portugal -> Athens, Greece",1.0,1,1,1,1,1,337,228,0.001272264631043257,19,False,False,False,0.0,1.0
PT,landing_region_3ee19f69866b::landing_region_f7627feb3284,"Luanda, Angola -> Seixal, Portugal",1.0,2,2,2,2,2,337,228,0.001272264631043257,20,False,False,False,0.0,1.0
PT,landing_region_9d5009d65552::landing_region_f7627feb3284,"Dakar, Senegal -> Seixal, Portugal",1.0,2,2,2,2,2,337,228,0.001272264631043257,21,False,False,False,0.0,1.0
PT,landing_region_a2ee20dddede::landing_region_f7627feb3284,"Burgau, Portugal -> Seixal, Portugal",1.0,1,1,1,1,1,337,228,0.001272264631043257,22,False,False,False,1.0,0.0
PT,landing_region_bed1f90b1b26::landing_region_f7627feb3284,"Abidjan, Côte d'Ivoire -> Seixal, Portugal",1.0,2,2,2,2,2,337,228,0.001272264631043257,23,False,False,False,0.0,1.0
PT,landing_region_0074f164da96::landing_region_343850da3642,"Mumbai, India -> Carcavelos, Portugal",0.5,1,1,1,1,1,337,228,0.0006361323155216285,24,False,False,False,0.0,0.5
PT,landing_region_0074f164da96::landing_region_f7627feb3284,"Mumbai, India -> Seixal, Portugal",0.5,1,1,1,1,1,337,228,0.0006361323155216285,25,False,False,False,0.0,0.5
PW,landing_region_4dc2204794ee::landing_region_df61fea74887,"Ngeremlengui, Palau -> El Segundo, CA, United States",1.0,1,1,1,1,1,1,1,1.0,1,True,False,False,0.0,1.0
QA,landing_region_f0ff9789c5ea::landing_region_fab792fddadd,"Al-Kheesa, Qatar -> Kuwait City, Kuwait",2.0,2,2,2,2,2,4,4,0.5,1,True,False,False,0.0,2.0
QA,landing_region_08ea81d123b5::landing_region_f0ff9789c5ea,"Marseille, France -> Al-Kheesa, Qatar",1.0,1,1,1,1,1,4,4,0.25,2,False,True,False,0.0,1.0
QA,landing_region_8dc97f28b4d0::landing_region_f0ff9789c5ea,"Sharjah, United Arab Emirates -> Al-Kheesa, Qatar",1.0,1,1,1,1,1,4,4,0.25,3,False,False,True,0.0,1.0
RE,landing_region_17f0858c5f8b::landing_region_eafefa1c1ea4,"Saint Paul, Réunion -> Amanzimtoti, South Africa",6.0,6,6,6,6,1,6,1,1.0,1,True,False,False,0.0,6.0
SA,landing_region_a096883e3a96::landing_region_fab792fddadd,"Jeddah, Saudi Arabia -> Kuwait City, Kuwait",12.0,12,12,12,12,10,16,13,0.75,1,True,False,False,0.0,12.0
SA,landing_region_08ea81d123b5::landing_region_a096883e3a96,"Marseille, France -> Jeddah, Saudi Arabia",3.0,3,3,3,3,2,16,13,0.1875,2,False,True,False,0.0,3.0
SA,landing_region_05a5445633a9::landing_region_1b3a8d836a7d,"Al Khobar, Saudi Arabia -> Karachi, Pakistan",1.0,1,1,1,1,1,16,13,0.0625,3,False,False,True,0.0,1.0
SE,landing_region_d073d559153a::landing_region_e2b0cd002b0c,"Bunkeflostand, Sweden -> Tuborg, Denmark",674.0,674,674,320,204,113,789,452,0.412484700122399,1,True,False,False,622.0,52.0
SE,landing_region_1ce0b85cd8b9::landing_region_d073d559153a,"Uto, Sweden -> Bunkeflostand, Sweden",422.0,817,817,788,610,362,789,452,0.2582619339045288,2,False,True,False,299.0,123.0
SE,landing_region_1ce0b85cd8b9::landing_region_e2b0cd002b0c,"Uto, Sweden -> Tuborg, Denmark",396.0,791,791,763,594,355,789,452,0.2423500611995104,3,False,False,True,273.0,123.0
SE,landing_region_3c99e4792a25::landing_region_65aa8d7cf62e,"Stavsnas, Sweden -> Espoo, Finland",57.5,115,115,115,113,90,789,452,0.03518971848225214,4,False,False,False,0.0,57.5
SE,landing_region_65aa8d7cf62e::landing_region_c607af4095db,"Espoo, Finland -> Kista, Sweden",57.5,115,115,115,113,90,789,452,0.03518971848225214,5,False,False,False,0.0,57.5
SE,landing_region_3c99e4792a25::landing_region_5631d1801aee,"Stavsnas, Sweden -> Tallinn, Estonia",8.5,17,17,16,12,11,789,452,0.005201958384332925,6,False,False,False,0.0,8.5
SE,landing_region_5631d1801aee::landing_region_c607af4095db,"Tallinn, Estonia -> Kista, Sweden",8.5,17,17,16,12,11,789,452,0.005201958384332925,7,False,False,False,0.0,8.5
SE,landing_region_1ce0b85cd8b9::landing_region_3d94d1c98c16,"Uto, Sweden -> Näsby, Sweden",4.0,4,4,4,1,1,789,452,0.0024479804161566705,8,False,False,False,4.0,0.0
SE,landing_region_1ce0b85cd8b9::landing_region_f159b54a8504,"Uto, Sweden -> Visby, Sweden",4.0,4,4,4,4,4,789,452,0.0024479804161566705,9,False,False,False,4.0,0.0
SE,landing_region_3c99e4792a25::landing_region_5ff6ee2e39f7,"Stavsnas, Sweden -> Haradsholm, Finland",1.0,1,1,1,1,1,789,452,0.0006119951040391676,10,False,False,False,0.0,1.0
SE,landing_region_1c12bbea2f36::landing_region_d073d559153a,"Borbby Strandbad, Sweden -> Bunkeflostand, Sweden",0.5,1,1,1,1,1,789,452,0.0003059975520195838,11,False,False,False,0.5,0.0
SE,landing_region_1c12bbea2f36::landing_region_e2b0cd002b0c,"Borbby Strandbad, Sweden -> Tuborg, Denmark",0.5,1,1,1,1,1,789,452,0.0003059975520195838,12,False,False,False,0.5,0.0
SG,landing_region_5d023e72c246::landing_region_b37879c52c2b,"Singapore, Singapore -> Batam, Indonesia",1525.6,4612,4612,2472,2031,1039,2375,1164,0.268544270374934,1,True,False,False,1507.0,18.6
SG,landing_region_9430e1a9028b::landing_region_b37879c52c2b,"Changi North, Singapore -> Batam, Indonesia",1525.6,4612,4612,2472,2031,1039,2375,1164,0.268544270374934,2,False,True,False,1507.0,18.6
SG,landing_region_af2b1cb46785::landing_region_b37879c52c2b,"Tuas, Singapore -> Batam, Indonesia",1525.6,4612,4612,2472,2031,1039,2375,1164,0.268544270374934,3,False,False,True,1507.0,18.6
SG,landing_region_08ea81d123b5::landing_region_af2b1cb46785,"Marseille, France -> Tuas, Singapore",105.5,211,211,211,182,120,2375,1164,0.0185706741770815,4,False,False,False,0.0,105.5
SG,landing_region_16217d497d23::landing_region_af2b1cb46785,"Toulon, France -> Tuas, Singapore",105.5,211,211,211,182,120,2375,1164,0.0185706741770815,5,False,False,False,0.0,105.5
SG,landing_region_0074f164da96::landing_region_af2b1cb46785,"Mumbai, India -> Tuas, Singapore",83.0,83,83,83,83,69,2375,1164,0.014610103854955113,6,False,False,False,0.0,83.0
SG,landing_region_76da986d22a9::landing_region_9430e1a9028b,"Cavite, Philippines -> Changi North, Singapore",72.0,72,72,72,70,59,2375,1164,0.012673825030804435,7,False,False,False,0.0,72.0
SG,landing_region_5d023e72c246::landing_region_7a7da5f2aeb1,"Singapore, Singapore -> Lantau Island, China",55.75,223,223,221,214,153,2375,1164,0.009813413131490934,8,False,False,False,0.0,55.75
SG,landing_region_7a7da5f2aeb1::landing_region_9430e1a9028b,"Lantau Island, China -> Changi North, Singapore",55.75,223,223,221,214,153,2375,1164,0.009813413131490934,9,False,False,False,0.0,55.75
SG,landing_region_85e39fb7d29e::landing_region_9430e1a9028b,"Chai Wan, China -> Changi North, Singapore",55.75,223,223,221,214,153,2375,1164,0.009813413131490934,10,False,False,False,0.0,55.75
SG,landing_region_85e39fb7d29e::landing_region_af2b1cb46785,"Chai Wan, China -> Tuas, Singapore",55.75,223,223,221,214,153,2375,1164,0.009813413131490934,11,False,False,False,0.0,55.75
SG,landing_region_ae1b031adf3a::landing_region_b37879c52c2b,"Ancol, Indonesia -> Batam, Indonesia",40.509523809523806,269,269,269,268,194,2375,1164,0.007130703011709876,12,False,False,False,0.0,40.509523809523806
SG,landing_region_5d023e72c246::landing_region_ae1b031adf3a,"Singapore, Singapore -> Ancol, Indonesia",39.509523809523806,267,267,267,266,193,2375,1164,0.006954677664059814,13,False,False,False,0.0,39.509523809523806
SG,landing_region_9430e1a9028b::landing_region_ae1b031adf3a,"Changi North, Singapore -> Ancol, Indonesia",39.509523809523806,267,267,267,266,193,2375,1164,0.006954677664059814,14,False,False,False,0.0,39.509523809523806
SG,landing_region_ae1b031adf3a::landing_region_af2b1cb46785,"Ancol, Indonesia -> Tuas, Singapore",39.14285714285714,265,265,265,264,192,2375,1164,0.006890135036588125,15,False,False,False,0.0,39.14285714285714
SG,landing_region_5a1e27deaea1::landing_region_b37879c52c2b,"Tanjung Pakis, Indonesia -> Batam, Indonesia",37.509523809523806,257,257,257,256,185,2375,1164,0.006602626968759691,16,False,False,False,0.0,37.509523809523806
SG,landing_region_5a1e27deaea1::landing_region_9430e1a9028b,"Tanjung Pakis, Indonesia -> Changi North, Singapore",36.509523809523806,255,255,255,254,184,2375,1164,0.0064266016211096295,17,False,False,False,0.0,36.509523809523806
SG,landing_region_5a1e27deaea1::landing_region_af2b1cb46785,"Tanjung Pakis, Indonesia -> Tuas, Singapore",36.30952380952381,254,254,254,253,184,2375,1164,0.006391396551579618,18,False,False,False,0.0,36.30952380952381
SG,landing_region_3996aeca3c5e::landing_region_5d023e72c246,"Perth, WA, Australia -> Singapore, Singapore",33.5,67,67,67,67,65,2375,1164,0.005896849146277064,19,False,False,False,0.0,33.5
SG,landing_region_3996aeca3c5e::landing_region_af2b1cb46785,"Perth, WA, Australia -> Tuas, Singapore",33.5,67,67,67,67,65,2375,1164,0.005896849146277064,20,False,False,False,0.0,33.5
SG,landing_region_32509493c7f4::landing_region_9430e1a9028b,"Chennai, India -> Changi North, Singapore",26.0,52,52,52,51,47,2375,1164,0.004576659038901602,21,False,False,False,0.0,26.0
