probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
SV,H-Root,all_publicly_visible,237,5,0,151,81,160,77,0.02109704641350211,0.0,0.6371308016877637,0.34177215189873417
SV,H-Root,resolved_entry_only,186,5,0,117,64,128,58,0.026881720430107527,0.0,0.6290322580645161,0.34408602150537637
TD,H-Root,all_publicly_visible,14,0,0,14,0,14,0,0.0,0.0,1.0,0.0
TD,H-Root,resolved_entry_only,14,0,0,14,0,14,0,0.0,0.0,1.0,0.0
TG,H-Root,all_publicly_visible,6,0,0,4,2,5,1,0.0,0.0,0.6666666666666666,0.3333333333333333
TG,H-Root,resolved_entry_only,6,0,0,4,2,5,1,0.0,0.0,0.6666666666666666,0.3333333333333333
TH,H-Root,all_publicly_visible,739,0,53,397,289,535,204,0.0,0.07171853856562922,0.5372124492557511,0.3910690121786198
TH,H-Root,resolved_entry_only,728,0,52,393,283,528,200,0.0,0.07142857142857142,0.5398351648351648,0.38873626373626374
TJ,H-Root,all_publicly_visible,214,0,0,132,82,164,50,0.0,0.0,0.616822429906542,0.38317757009345793
TJ,H-Root,resolved_entry_only,190,0,0,118,72,148,42,0.0,0.0,0.6210526315789474,0.37894736842105264
TL,H-Root,all_publicly_visible,79,3,2,68,6,57,22,0.0379746835443038,0.02531645569620253,0.8607594936708861,0.0759493670886076
TL,H-Root,resolved_entry_only,79,3,2,68,6,57,22,0.0379746835443038,0.02531645569620253,0.8607594936708861,0.0759493670886076
TN,H-Root,all_publicly_visible,104,0,0,65,39,78,26,0.0,0.0,0.625,0.375
TN,H-Root,resolved_entry_only,99,0,0,60,39,75,24,0.0,0.0,0.6060606060606061,0.3939393939393939
TO,H-Root,all_publicly_visible,18,4,0,14,0,11,7,0.2222222222222222,0.0,0.7777777777777778,0.0
TO,H-Root,resolved_entry_only,18,4,0,14,0,11,7,0.2222222222222222,0.0,0.7777777777777778,0.0
TR,H-Root,all_publicly_visible,1223,0,0,584,639,797,426,0.0,0.0,0.47751430907604253,0.5224856909239575
TR,H-Root,resolved_entry_only,1188,0,0,563,625,774,414,0.0,0.0,0.4739057239057239,0.5260942760942761
TT,H-Root,all_publicly_visible,18,0,0,10,8,14,4,0.0,0.0,0.5555555555555556,0.4444444444444444
TT,H-Root,resolved_entry_only,18,0,0,10,8,14,4,0.0,0.0,0.5555555555555556,0.4444444444444444
TV,H-Root,all_publicly_visible,10,2,0,8,0,6,4,0.2,0.0,0.8,0.0
