country,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
PH,785,22,9299->9299,0.28662420382165604,0.375796178343949,0.46496815286624205,2.5213246139437406,0.815687475014911,12.445070664456107,broad_network_transition_distribution,0.08280254777070063,True,True,auditable,,44,22,0.5923566878980892,0.40764331210191085,transition_near_country
PK,70,1,COUNTRY_FALLBACK:PK->SG,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,False,False,"insufficient_minimum_unique_probes,maximum_country_fallback_share","minimum_unique_probes,maximum_country_fallback_share",7,3,0.0,1.0,transition_near_country
PR,20,2,5786->20080,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0,transition_near_country
PT,105,7,12353->12353,0.3333333333333333,0.5238095238095237,0.6190476190476191,1.8017595666059842,0.9259212546276557,6.060301592644599,broad_network_transition_distribution,0.09523809523809523,True,True,auditable,,13,8,0.8095238095238095,0.19047619047619047,transition_near_country
QA,10,1,8781->6939,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
RE,230,1,COUNTRY_FALLBACK:RE->ZA,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,False,False,"insufficient_minimum_unique_probe_asns,maximum_country_fallback_share","minimum_unique_probe_asns,maximum_country_fallback_share",26,1,0.0,1.0,transition_near_country
SE,1655,19,8473->8473,0.3867069486404834,0.5287009063444109,0.6193353474320242,2.151492095106989,0.7306967847966979,8.597677383581669,broad_network_transition_distribution,0.04833836858006042,True,True,auditable,,137,57,0.8157099697885196,0.18429003021148035,transition_near_country
SG,655,13,4637->4637,0.21374045801526717,0.40458015267175573,0.5648854961832062,2.2010189486593905,0.8581139983354998,9.03421421157094,broad_network_transition_distribution,0.3282442748091603,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,75,37,0.11450381679389313,0.8854961832061069,transition_near_country
SN,10,1,8346->6453,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
TG,10,1,COUNTRY_FALLBACK:TG->NG,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",1,1,0.0,1.0,transition_near_country
TH,215,13,COUNTRY_FALLBACK:TH->SG,0.16279069767441862,0.32558139534883723,0.4418604651162791,2.366487242564398,0.92262532812985,10.659880862658369,broad_network_transition_distribution,0.16279069767441862,True,True,auditable,,21,14,0.37209302325581395,0.627906976744186,transition_near_country
TO,10,1,24390->24390,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
TR,80,1,COUNTRY_FALLBACK:TR->GR,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,False,False,"insufficient_minimum_unique_probes,maximum_country_fallback_share","minimum_unique_probes,maximum_country_fallback_share",8,3,0.0,1.0,transition_near_country
TW,215,8,COUNTRY_FALLBACK:TW->TW,0.3023255813953488,0.5581395348837209,0.6976744186046512,1.799928253499393,0.8655825217598359,6.049213438947559,broad_network_transition_distribution,0.32558139534883723,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,21,10,0.8837209302325582,0.11627906976744186,transition_near_country
US,3250,52,COUNTRY_FALLBACK:US->US,0.23846153846153847,0.3476923076923077,0.4461538461538462,2.8694130727613043,0.7262050324224189,17.62666959068384,broad_network_transition_distribution,0.34,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,300,107,0.7107692307692308,0.28923076923076924,transition_near_country
VE,10,1,21826->21826,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,transition_near_country
VI,40,1,14434->14434,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",2,1,0.5,0.5,transition_near_country
VN,105,5,45899->45899,0.3333333333333333,0.6666666666666666,0.8095238095238095,1.4582763579606373,0.9060780454433016,4.2985439881866645,weak_network_transition_concentration,0.0,True,True,auditable,,13,7,0.0,1.0,transition_near_country
ZA,475,12,2018->2018,0.3894736842105263,0.6210526315789473,0.7263157894736842,1.8601174884502505,0.7485663449807848,6.4244915306441035,broad_network_transition_distribution,0.12631578947368421,True,True,auditable,,37,25,0.5894736842105263,0.4105263157894737,transition_near_country
