probe_country,service_id,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share
CL,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,74,74.0,5,landing_region_0770::landing_region_0809,0.5405405405405406,0.8513513513513513,0.9594594594594594,2.980206224477979,moderate_corridor_observation_concentration,True,True,True,True,auditable,,17,9,1,0.6621621621621622,0.33783783783783783
CM,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3,3.0,3,landing_region_0239::landing_region_0556,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
CN,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,28,27.999999999999996,7,landing_region_0230::landing_region_0230,0.42857142857142855,0.7142857142857142,0.8928571428571428,3.9568346534399064,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,5,1,0.8214285714285714,0.1785714285714286
CO,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,36,36.0,8,landing_region_0149::landing_region_0174,0.3611111111111111,0.5833333333333333,0.75,5.411495915764765,broad_corridor_observation_distribution,False,False,False,False,insufficient_minimum_unique_probes,minimum_unique_probes,7,7,1,0.6111111111111112,0.3888888888888889
CU,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0174::landing_region_0213,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
CV,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,2,landing_region_0239::landing_region_0769,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
CW,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3,3.0,1,landing_region_0174::landing_region_0603,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,0.0,1.0
CY,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,20,20.0,3,landing_region_0431::landing_region_0734,0.4,0.8,1.0,2.8717458874925876,moderate_corridor_observation_concentration,True,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,10,4,1,0.2,0.8
DE,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,24,24.0,3,landing_region_0376::landing_region_0376,0.625,0.8333333333333334,1.0,2.5072181440762384,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,4,1,0.7916666666666666,0.20833333333333334
DK,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,237,237.0,7,landing_region_0051::landing_region_0051,0.35864978902953587,0.6962025316455696,0.8122362869198312,4.278170069684655,weak_corridor_observation_concentration,True,True,True,True,auditable,,64,21,1,0.7637130801687764,0.23628691983122363
DO,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,10,10.0,2,landing_region_0174::landing_region_0783,0.8,1.0,1.0,1.6493848884661177,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,1,0.0,1.0
EC,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,8,8.0,7,landing_region_0174::landing_region_0465,0.25,0.5,0.625,6.168843301631763,broad_corridor_observation_distribution,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.375,0.625
EE,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,115,115.0,5,landing_region_0051::landing_region_0512,0.4434782608695652,0.682608695652174,0.9217391304347826,3.6172208714506486,weak_corridor_observation_concentration,True,True,True,True,auditable,,27,16,1,0.017391304347826087,0.9826086956521739
ES,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0126::landing_region_0431,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
FI,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,305,305.0,12,landing_region_0051::landing_region_0512,0.5901639344262295,0.7213114754098361,0.8508196721311475,3.8467269687057977,weak_corridor_observation_concentration,True,True,True,True,auditable,,92,33,1,0.1377049180327869,0.8622950819672132
FJ,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0041::landing_region_0348,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
FM,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3,3.0,3,landing_region_0014::landing_region_0014,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.6666666666666666,0.3333333333333333
FR,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,8,8.0,1,landing_region_0431::landing_region_0431,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,3,1,1.0,0.0
GB,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,16,16.0,2,landing_region_0406::landing_region_0406,0.875,1.0,1.0,1.4575692649810903,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,6,1,0.875,0.125
GH,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,10,10.0,4,landing_region_0770::landing_region_0809,0.4,0.6000000000000001,0.8,3.7892914162759954,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.6,0.4
GP,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3,3.0,4,landing_region_0106::landing_region_0106,0.3333333333333333,0.6666666666666666,0.8333333333333333,3.77976314968462,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0
GQ,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0556::landing_region_0577,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
