probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
SS,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,8,0.75,1.0,1.0,1.7547653506033232,moderate_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5,probe_country_service
SV,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,7,0.8571428571428571,1.0,1.0,1.5069930657725377,severe_network_transition_concentration,0.8571428571428571,1.0,1.0,1.5069930657725377,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,0.0,1.0,probe_country_service
TG,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
TH,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,44,0.2727272727272727,0.38636363636363635,0.5,9.197805269641314,broad_network_transition_distribution,0.5681818181818182,0.6818181818181819,0.7954545454545455,4.13743536204005,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,12,12,0.8409090909090909,0.1590909090909091,probe_country_service
TL,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,19,0.5263157894736842,0.6842105263157894,0.7894736842105263,3.8198013038681418,weak_network_transition_concentration,0.5263157894736842,0.631578947368421,0.7368421052631579,4.223654057021528,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,0.8947368421052632,0.10526315789473684,probe_country_service
TO,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
TR,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,16,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,3,0.0,1.0,probe_country_service
TW,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,424,0.18632075471698112,0.34198113207547165,0.49292452830188677,17.59298313282292,broad_network_transition_distribution,0.6981132075471698,0.7924528301886792,0.875,3.3630331711332984,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,50,20,0.9292452830188679,0.07075471698113207,probe_country_service
UG,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,7,0.5714285714285714,0.8571428571428571,1.0,2.6004900059896596,moderate_network_transition_concentration,0.42857142857142855,0.7142857142857142,0.8571428571428571,3.5859888270569544,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.42857142857142855,0.5714285714285714,probe_country_service
US,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,890,0.3292134831460674,0.4314606741573034,0.5224719101123596,18.576873169077025,broad_network_transition_distribution,0.32696629213483147,0.5853932584269663,0.7033707865168539,6.75323177373384,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,84,47,0.8685393258426967,0.13146067415730336,probe_country_service
