probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
EC,K-Root,dns_root,anycast,all_publicly_visible,48,46,15,0.3125,0.3125,0.3125,0.16666666666666666,0.14583333333333334,0.0,15,0.3125,0.9583333333333334,24,19,1,1,0.9166666666666666,True,True,auditable,,probe_country_service
EC,K-Root,dns_root,anycast,resolved_entry_only,44,44,15,0.3409090909090909,0.3409090909090909,0.3409090909090909,0.18181818181818182,0.1590909090909091,0.0,15,0.3409090909090909,1.0,22,18,1,1,1.0,True,True,auditable,,probe_country_service
EE,K-Root,dns_root,anycast,all_publicly_visible,76,66,15,0.19736842105263158,0.19736842105263158,0.19736842105263158,0.0,0.19736842105263158,0.0,15,0.19736842105263158,0.868421052631579,39,22,1,1,0.868421052631579,True,True,auditable,,probe_country_service
EE,K-Root,dns_root,anycast,resolved_entry_only,66,66,15,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.0,0.22727272727272727,0.0,15,0.22727272727272727,1.0,34,20,1,1,1.0,True,True,auditable,,probe_country_service
ES,K-Root,dns_root,anycast,all_publicly_visible,461,388,27,0.05856832971800434,0.05856832971800434,0.0368763557483731,0.01735357917570499,0.019522776572668113,0.026030368763557483,27,0.05856832971800434,0.841648590021692,230,73,1,1,0.8199566160520607,True,True,auditable,,probe_country_service
ES,K-Root,dns_root,anycast,resolved_entry_only,378,378,27,0.07142857142857142,0.07142857142857142,0.04497354497354497,0.021164021164021163,0.023809523809523808,0.031746031746031744,27,0.07142857142857142,1.0,193,55,1,1,1.0,True,True,auditable,,probe_country_service
FI,K-Root,dns_root,anycast,all_publicly_visible,280,269,119,0.425,0.425,0.41785714285714287,0.15,0.2892857142857143,0.007142857142857143,119,0.425,0.9607142857142857,141,50,1,1,0.9535714285714286,True,True,auditable,,probe_country_service
FI,K-Root,dns_root,anycast,resolved_entry_only,267,267,119,0.44569288389513106,0.44569288389513106,0.43820224719101125,0.15730337078651685,0.30337078651685395,0.00749063670411985,119,0.44569288389513106,1.0,134,49,1,1,1.0,True,True,auditable,,probe_country_service
FR,K-Root,dns_root,anycast,all_publicly_visible,1901,1798,31,0.016307206733298264,0.016307206733298264,0.009468700683850605,0.009468700683850605,0.0,0.016307206733298264,31,0.016307206733298264,0.9458179905312993,952,163,1,1,0.9374013677012099,True,True,auditable,,probe_country_service
FR,K-Root,dns_root,anycast,resolved_entry_only,1782,1782,31,0.01739618406285073,0.01739618406285073,0.010101010101010102,0.010101010101010102,0.0,0.01739618406285073,31,0.01739618406285073,1.0,894,146,1,1,1.0,True,True,auditable,,probe_country_service
