landing_region_id,landing_region_label,landing_station_count,region_diameter_km,configured_maximum_diameter_km,diameter_within_configured_maximum,configured_radius_km,diameter_within_configured_radius,region_assignment_methods,landing_station_ids
landing_region_bc8926b4de3a,"Güimar, Canary Islands, Spain",4,22.0353746265942,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""candelaria-canary-islands-spain"", ""gimar-canary-islands-spain"", ""las-caletillas-spain"", ""los-realejos-canary-islands-spain""]"
landing_region_bc8cb7972e5f,"Aberdeen, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""aberdeen-united-kingdom""]"
landing_region_bca281b1600d,"Castlefreke, Ireland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""castlefreke-ireland""]"
landing_region_bce6785617c9,"Busan, South Korea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""busan-south-korea""]"
landing_region_bd03623e84bf,"Hollywood, FL, United States",3,13.401002117514905,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dania-beach-fl-united-states"", ""hollywood-fl-united-states"", ""north-miami-beach-fl-united-states""]"
landing_region_bd88e79cc490,"Kuala Tungkal, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kuala-tungkal-indonesia""]"
landing_region_bd9d9c1e8915,"Fuzhou, China",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""fuzhou-china""]"
landing_region_bdd5973efcc8,"Andalsnes, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""andalsnes-norway""]"
landing_region_be83c6d38254,"Apia, Samoa",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""apia-samoa""]"
landing_region_bea1d479dcda,"Makemo, French Polynesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""makemo-french-polynesia""]"
landing_region_bea624a510ae,"Istanbul, Turkey",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""istanbul-turkey""]"
landing_region_bed1f90b1b26,"Abidjan, Côte d'Ivoire",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""abidjan-cte-divoire""]"
landing_region_bfbd2d5054a7,"Melaka, Malaysia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""melaka-malaysia""]"
landing_region_c0018732c600,"Christchurch, New Zealand",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""christchurch-new-zealand""]"
landing_region_c05bcbfbd1d0,"Sand Point, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sand-point-ak-united-states""]"
landing_region_c0a3cf17d0a7,"Kitakyushu, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kitakyushu-japan""]"
landing_region_c0c3cfced92c,"Sedili, Malaysia",2,0.32598300302568783,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kuala-sedili-malaysia"", ""sedili-malaysia""]"
landing_region_c0f5aaedd65f,"Wenchang, China",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""wenchang-china""]"
landing_region_c105e69a8d54,"Atafu, Tokelau",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""atafu-tokelau""]"
landing_region_c14c53b76714,"Leganes, Philippines",2,7.967530998548389,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""iloilo-city-philippines"", ""leganes-philippines""]"
landing_region_c2234be9314b,"Penmarch, France",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""penmarch-france""]"
landing_region_c2d40a01dbd6,"Great Level Bay, Bonaire, Sint Eustatius and Saba",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""great-level-bay-bonaire-sint-eustatius-and-saba""]"
landing_region_c2fb9af81032,"Singkawang, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""singkawang-indonesia""]"
landing_region_c330398c7964,"Caracaraí, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""caracara-brazil""]"
landing_region_c344da466704,"Kwajalein, Marshall Islands",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kwajalein-marshall-islands""]"
landing_region_c3af57a0fbd8,"San Foca, Italy",2,18.43421203279246,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""otranto-italy"", ""san-foca-italy""]"
landing_region_c3dc1f9caa32,"Shantou, China",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""shantou-china""]"
landing_region_c40dbe766ade,"Lome, Togo",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lome-togo""]"
landing_region_c46ffe89b19a,"Okha, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""okha-russia""]"
landing_region_c479c17fedeb,"Kiamsam, Malaysia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kiamsam-malaysia""]"
landing_region_c4d524a017fd,"Leava, Wallis and Futuna",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""leava-wallis-and-futuna""]"
landing_region_c4db4d40e8ff,"Kingisepp, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kingisepp-russia""]"
landing_region_c4f185a5efeb,"Lampedusa, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lampedusa-italy""]"
landing_region_c5050ee610ae,"Bintulu, Malaysia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bintulu-malaysia""]"
landing_region_c518bc02c664,"Ivujivik, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ivujivik-qc-canada""]"
landing_region_c51cb80e0473,"Buenavista, Philippines",2,13.378132271706335,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""buenavista-philippines"", ""butuan-city-philippines""]"
landing_region_c570f1fd62f5,"Puerto Montt, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""puerto-montt-chile""]"
landing_region_c5f3e9d4fc57,"Huahine, French Polynesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""huahine-french-polynesia""]"
landing_region_c607af4095db,"Kista, Sweden",2,10.365513214813117,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kista-sweden"", ""stockholm-sweden""]"
landing_region_c63359a5c57f,"Riohacha, Colombia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""riohacha-colombia""]"
landing_region_c6826274cd68,"Ugolnye Kopi, Russia",2,6.662067584648917,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""anadyr-russia"", ""ugolnye-kopi-russia""]"
landing_region_c689796b3cef,"Macapá, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""macap-brazil""]"
landing_region_c6a94d0de8da,"Lokalahti, Finland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lokalahti-finland""]"
landing_region_c71a72bb15cd,"Yantai, China",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""yantai-china""]"
landing_region_c78987ebb9a4,"Sines, Portugal",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sines-portugal""]"
landing_region_c7dfff36e38b,"Velidhoo, Maldives",2,26.11809181805371,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dhuvaafaru-maldives"", ""velidhoo-maldives""]"
landing_region_c8486bd5b395,"Neapoli, Greece",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""neapoli-greece""]"
landing_region_c89355c7119d,"N'zeto, Angola",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""nzeto-angola""]"
landing_region_c8a750d9dd63,"Logi, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""logi-russia""]"
landing_region_c8a807717f89,"Hateruma, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""hateruma-japan""]"
landing_region_c92bb91dd683,"Aitutaki, Cook Islands",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""aitutaki-cook-islands""]"
landing_region_c92fc361db9a,"Rodney Bay, Saint Lucia",2,5.007895232135158,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""castries-saint-lucia"", ""rodney-bay-saint-lucia""]"
landing_region_c94f4fef1bdd,"Gambier Harbour, BC, Canada",2,6.917770251867706,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""gambier-harbour-bc-canada"", ""gibsons-bc-canada""]"
landing_region_c952725e868d,"Anyer, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""anyer-indonesia""]"
landing_region_c9af62eb2a00,"Capraia Isola, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""capraia-isola-italy""]"
landing_region_c9bc763c2a01,"Belém, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""belm-brazil""]"
landing_region_c9c628987dc1,"Itoshima, Japan",2,23.281777783067017,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""fukuoka-japan"", ""itoshima-japan""]"
landing_region_ca0bbe6a1277,"Poindimie, New Caledonia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""poindimie-new-caledonia""]"
landing_region_ca49ab31c10b,"Amwaj Island, Bahrain",3,8.1380146506096,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""al-hidd-bahrain"", ""amwaj-island-bahrain"", ""manama-bahrain""]"
landing_region_ca4edf31a8f3,"Almería, Spain",2,15.828856852317834,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""almera-spain"", ""roquetas-de-mar-spain""]"
landing_region_ca8641b5e5d8,"Ny-Ålesund, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ny-lesund-norway""]"
landing_region_ca8ba064dbbf,"Legazpi City, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""legazpi-city-philippines""]"
landing_region_ca92af51de13,"Kelibia, Tunisia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kelibia-tunisia""]"
landing_region_caa5fe5bd73d,"Port Sudan, Sudan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""port-sudan-sudan""]"
landing_region_caa83c19808d,"Port-au-Prince, Haiti",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""port-au-prince-haiti""]"
landing_region_cb7209623730,"Fogo Island, NL, Canada",3,14.438656598876008,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""farewell-nl-canada"", ""fogo-island-nl-canada"", ""stag-harbour-nl-canada""]"
landing_region_cbf4be12c1d8,"The Hague, Netherlands",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""the-hague-netherlands""]"
landing_region_cc1ec3c30a7f,"Camiguin Island, Philippines",2,23.184449741810727,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""camiguin-island-philippines"", ""kinoguitan-philippines""]"
landing_region_cc314324bd60,"Netanya, Israel",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""netanya-israel""]"
landing_region_cc48f6720dba,"Punta Dungeness, Argentina",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""punta-dungeness-argentina""]"
landing_region_cc4aecf8bcd9,"Ende, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ende-indonesia""]"
landing_region_ccdaee0b9e47,"Khasab, Oman",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""khasab-oman""]"
landing_region_cce98189c12d,"Meimen, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""meimen-chile""]"
landing_region_ccf70eb55c24,"Mata-Utu, Wallis and Futuna",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mata-utu-wallis-and-futuna""]"
landing_region_cd268a4c9784,"Macaé, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""maca-brazil""]"
landing_region_cd4a58926c06,"Velas, Portugal",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""velas-portugal""]"
landing_region_cd753b5157b2,"Chichiriviche, Venezuela",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""chichiriviche-venezuela""]"
landing_region_cd9341e26e53,"Saraemee, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""saraemee-indonesia""]"
landing_region_cd9a04987295,"Muntok, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""muntok-indonesia""]"
landing_region_ce3a9b3ca12e,"Molde, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""molde-norway""]"
landing_region_ce4340c7a1cb,"Ras Ghareb, Egypt",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ras-ghareb-egypt""]"
landing_region_ce80c3fde7f3,"Kaunakakai, HI, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kaunakakai-hi-united-states""]"
landing_region_cf432e5aaa09,"Torquay, VIC, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""torquay-vic-australia""]"
landing_region_cf94c31bbaa3,"Black River, Jamaica",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""black-river-jamaica""]"
landing_region_cff035e0f73b,"Codroy, NL, Canada",2,28.385818986465196,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cape-ray-nl-canada"", ""codroy-nl-canada""]"
landing_region_d009cd59cf0b,"Pringgabaya, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""pringgabaya-indonesia""]"
landing_region_d026f3e5a07d,"Point Roberts, WA, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""point-roberts-wa-united-states""]"
landing_region_d02a371f2548,"Tarama, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tarama-japan""]"
landing_region_d02d22941d60,"Vila do Maio, Cape Verde",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""vila-do-maio-cape-verde""]"
landing_region_d05727ba7970,"Cannes, France",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cannes-france""]"
landing_region_d073d559153a,"Bunkeflostand, Sweden",4,26.579339988450855,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""barsebck-sweden"", ""bunkeflostand-sweden"", ""dragor-denmark"", ""klagshamn-sweden""]"
landing_region_d0dc64a35758,"Alor, Indonesia",2,18.861848975648,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""alor-indonesia"", ""kokar-indonesia""]"
landing_region_d0e5e5b9d5fa,"Port Nelson, Bahamas",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""port-nelson-bahamas""]"
landing_region_d10d0633b214,"Pine Island, BC, Canada",2,15.204045728783807,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""pine-island-bc-canada"", ""scarlett-point-bc-canada""]"
landing_region_d11a09f6c794,"Rurutu, French Polynesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""rurutu-french-polynesia""]"
landing_region_d122b1e000ce,"Bella Coola, BC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bella-coola-bc-canada""]"
landing_region_d150a56714f1,"Kokopo, Papua New Guinea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kokopo-papua-new-guinea""]"
landing_region_d2089b057e43,"Arica, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""arica-chile""]"
landing_region_d272674b678a,"Qaqortoq, Greenland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""qaqortoq-greenland""]"
landing_region_d2c6344efeaa,"Constitución, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""constitucin-chile""]"
landing_region_d2d1ba3fde74,"Tungku, Brunei",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tungku-brunei""]"
landing_region_d3050590cb7b,"Fonte Boa, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""fonte-boa-brazil""]"
landing_region_d3a1f2b1c630,"Ruppione, France",2,20.272172638538855,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""propriano-france"", ""ruppione-france""]"
landing_region_d3ab8d3a9c26,"Sitka, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sitka-ak-united-states""]"
landing_region_d3c3fd26bb0d,"Puerto Chacabuco, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""puerto-chacabuco-chile""]"
landing_region_d3c9826e4ce9,"Portoscuso, Italy",2,9.483950142739488,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""carloforte-italy"", ""portoscuso-italy""]"
landing_region_d3e36174bf57,"Kolhufushi, Maldives",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kolhufushi-maldives""]"
landing_region_d4269fd004e4,"Martin Valley, BC, Canada",2,2.078240893294769,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""martin-valley-bc-canada"", ""ocean-falls-bc-canada""]"
landing_region_d47f15b2dd09,"Nybro, Sweden",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""nybro-sweden""]"
landing_region_d48e4beadfef,"Caves Point, Bahamas",2,11.356806507820805,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""caves-point-bahamas"", ""nassau-bahamas""]"
landing_region_d50cc3018f42,"Sumbawa Besar, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sumbawa-besar-indonesia""]"
landing_region_d514e04d4eb8,"Drøbak, Norway",2,23.173298401138457,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""drbak-norway"", ""moss-norway""]"
landing_region_d51ce847b879,"Skalvik, Sweden",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""skalvik-sweden""]"
landing_region_d52440656e21,"West Island, Cocos (Keeling) Islands",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""west-island-cocos-keeling-islands""]"
landing_region_d53227f23017,"Ondong Siau, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ondong-siau-indonesia""]"
landing_region_d5376611ccce,"Morib, Malaysia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""morib-malaysia""]"
landing_region_d5ccf51de3e6,"Kitimat, BC, Canada",2,9.474916198447135,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kitamaat-village-bc-canada"", ""kitimat-bc-canada""]"
landing_region_d5fd2f8e766f,"Sture, Norway",2,4.0914650827590995,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sture-norway"", ""ygarden-norway""]"
landing_region_d63db3e8730b,"Sventoji, Lithuania",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sventoji-lithuania""]"
landing_region_d6c3b8908c94,"Kochi, India",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kochi-india""]"
landing_region_d6e66fb95245,"Matara, Sri Lanka",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""matara-sri-lanka""]"
landing_region_d7175f7e9967,"Marmaris, Turkey",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""marmaris-turkey""]"
landing_region_d73ad53b11b4,"Pelican, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""pelican-ak-united-states""]"
landing_region_d74300142cac,"Sassnitz, Germany",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sassnitz-germany""]"
landing_region_d77c3f65b5a6,"Shima, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""shima-japan""]"
landing_region_d7854823fa36,"Playa del Carmen, Mexico",2,29.924515348295856,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""isla-de-cozumel-mexico"", ""playa-del-carmen-mexico""]"
landing_region_d78988c84482,"Diego Garcia, British Indian Ocean Territory",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""diego-garcia-british-indian-ocean-territory""]"
landing_region_d7cca9432f66,"Batu Prahu, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""batu-prahu-indonesia""]"
landing_region_d8238f687690,"Larvik, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""larvik-norway""]"
landing_region_d84551d28c05,"Ninomiya, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ninomiya-japan""]"
landing_region_d8d4b71b38ed,"Bandon, OR, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bandon-or-united-states""]"
landing_region_d8f29edb742a,"Baie du Tombeau, Mauritius",2,5.16904184381891,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""baie-du-tombeau-mauritius"", ""terre-rouge-mauritius""]"
landing_region_d9166dc7d0df,"Owia, Saint Vincent and the Grenadines",2,14.00284456383533,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""chateaubelair-saint-vincent-and-the-grenadines"", ""owia-saint-vincent-and-the-grenadines""]"
landing_region_d931c6f5e934,"Liloan, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""liloan-philippines""]"
landing_region_d9472ff56e44,"Hana, HI, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""hana-hi-united-states""]"
landing_region_da27bcef4ab9,"Greve de Lecq, Jersey",3,14.896756943016374,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""archirondel-jersey"", ""greve-de-lecq-jersey"", ""st-ouens-bay-jersey""]"
landing_region_da5fa0999cb1,"Kudahuvadhoo, Maldives",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kudahuvadhoo-maldives""]"
landing_region_da9fec4c07c9,"George Town, Bahamas",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""george-town-bahamas""]"
landing_region_dabd5ee320df,"Palanas, Philippines",2,18.856824310735913,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""palanas-philippines"", ""placer-philippines""]"
landing_region_db1f44999cc5,"Timika, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""timika-indonesia""]"
landing_region_db23c1b788b4,"Nanny Cay, Virgin Islands (U.K.)",2,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""nanny-cay-virgin-islands-u-k-"", ""tortola-virgin-islands-u-k-""]"
landing_region_db49992174b4,"Lumut, Malaysia",2,6.770515662712539,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lumut-malaysia"", ""pantai-teluk-baharu-malaysia""]"
landing_region_dbe3261635ed,"Freetown, Sierra Leone",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""freetown-sierra-leone""]"
landing_region_dc3abce92257,"Maputo, Mozambique",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""maputo-mozambique""]"
landing_region_dc4291c5261b,"Dillingham, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dillingham-ak-united-states""]"
landing_region_dc5ec478dcf4,"Murakami, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""murakami-japan""]"
landing_region_dc8cc45945b7,"Santa Teresa Gallura, Italy",3,27.729150121123702,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bonifacio-france"", ""la-maddalena-italy"", ""santa-teresa-gallura-italy""]"
landing_region_dd16e66d5060,"Sept-Îles, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sept-les-qc-canada""]"
landing_region_dd98804a0f5e,"Al Ghariya, Qatar",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""al-ghariya-qatar""]"
landing_region_ddc8aefc8647,"Iquique, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""iquique-chile""]"
landing_region_de45fa5a430b,"Mouly, New Caledonia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mouly-new-caledonia""]"
landing_region_de954bf93a40,"Yuzhno Kurilsk, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""yuzhno-kurilsk-russia""]"
landing_region_de9dfbd6b522,"Auxiliadora, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""auxiliadora-brazil""]"
landing_region_dea561830ecf,"Shearwater, BC, Canada",6,26.890550173321454,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bella-bella-bc-canada"", ""cousins-inlet-bc-canada"", ""dryad-point-bc-canada"", ""kaiete-point-bc-canada"", ""old-bella-bella-bc-canada"", ""shearwater-bc-canada""]"
landing_region_dedc4e65ad40,"Yonaguni, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""yonaguni-japan""]"
landing_region_dee355f0b05b,"Milton, NL, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""milton-nl-canada""]"
landing_region_df3d1db01d0e,"Toronto, ON, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""toronto-on-canada""]"
landing_region_df56c3d73192,"Swakopmund, Namibia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""swakopmund-namibia""]"
landing_region_df61fea74887,"El Segundo, CA, United States",4,26.699859974169975,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""el-segundo-ca-united-states"", ""hermosa-beach-ca-united-states"", ""los-angeles-ca-united-states"", ""redondo-beach-ca-united-states""]"
