country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
QA,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_08ea81d123b5::landing_region_f0ff9789c5ea,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
RU,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_4a305adf53fa::landing_region_530fd95ed1fa,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,transition_near_country
SE,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,68,68.0,16,landing_region_1ce0b85cd8b9::landing_region_e1a72a298b9d,0.3602941176470588,0.5024509803921569,0.6274509803921569,2.0433000658842992,0.7369647180248428,7.716030639068572,broad_corridor_observation_distribution,False,False,True,True,auditable,,49,25,1,0.7352941176470589,0.2647058823529412,transition_near_country
SG,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,179,179.0,9,landing_region_d0ecf913edd7::landing_region_d5376611ccce,0.8547486033519553,0.893854748603352,0.9273743016759777,0.6659359172340676,0.30308049714308566,1.9463112554225315,severe_corridor_observation_concentration,True,True,True,True,auditable,,176,89,1,0.03910614525139664,0.9608938547486033,transition_near_country
SL,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_c88b92706e9c::landing_region_dbe3261635ed,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
SN,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_9d5009d65552::landing_region_c88b92706e9c,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,53,53.0,9,landing_region_b8a30afb11ed::landing_region_d0ecf913edd7,0.4528301886792453,0.7547169811320755,0.9245283018867925,1.3417802080512717,0.6106704894398932,3.825848252498462,weak_corridor_observation_concentration,True,True,True,True,auditable,,43,20,1,0.22641509433962265,0.7735849056603774,transition_near_country
TO,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_1cece50a3587::landing_region_ab5fcb6a28e2,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TW,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,83,83.0,12,landing_region_319252418c1f::landing_region_3362110f86da,0.2891566265060241,0.5783132530120482,0.8192771084337349,1.7336359322597454,0.6976664223614398,5.66120027390131,weak_corridor_observation_concentration,True,True,True,True,auditable,,59,18,1,0.30120481927710846,0.6987951807228916,transition_near_country
TZ,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_173727a59ebb::landing_region_5524694c9ae5,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
US,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,261,261.0,23,landing_region_35391ab448ed::landing_region_b3d356cd3c9f,0.2867177522349936,0.5255427841634738,0.6790549169859514,2.074407024555857,0.6615885349165417,7.959825078530521,broad_corridor_observation_distribution,False,False,True,True,auditable,,190,67,1,0.9272030651340996,0.07279693486590039,transition_near_country
VE,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_8812d6f6982d::landing_region_9329cea6236f,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,transition_near_country
VI,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4,4.0,2,landing_region_0c894d5ef6d3::landing_region_fd5565d28cce,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.5,0.5,transition_near_country
VN,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,7,7.0,3,landing_region_319252418c1f::landing_region_66a38a926c5f,0.5714285714285714,0.8571428571428571,1.0,0.9556998911125343,0.8699155297736259,2.6004900059896596,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,5,1,0.0,1.0,transition_near_country
ZA,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,25,25.0,7,landing_region_22e3b376dfe7::landing_region_44e270aeb18c,0.6,0.6799999999999999,0.76,1.3722386064276921,0.7051911451789677,3.944170264921839,weak_corridor_observation_concentration,True,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,19,12,1,0.68,0.32,transition_near_country
