probe_country,service_id,path_scope_stratum,msm_id,file_name,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,group_unique_probes,group_unique_probe_asns,share_of_unit_observation_mass,rank_within_unit,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_00c458c2b5c8::landing_region_568e54040a5c,"Palompon, Philippines -> Talisay, Philippines",1.0,1,1,1,1,1,51,29,0.010526315789473684,7,False,False,False,1.0,0.0
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_11a5fc08eb7a::landing_region_73f9243dcd5b,"Caticlan, Philippines -> Roxas City, Philippines",1.0,1,1,1,1,1,51,29,0.010526315789473684,8,False,False,False,1.0,0.0
PH,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_85b85b02a38f::landing_region_d0ecf913edd7,"Batangas, Philippines -> Katong, Singapore",0.5,1,1,1,1,1,51,29,0.005263157894736842,9,False,False,False,0.0,0.5
PK,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_149ad599e1a3::landing_region_d0ecf913edd7,"Tanjung Bemban, Indonesia -> Katong, Singapore",2.0,2,2,2,2,2,4,4,0.5,1,True,False,False,2.0,0.0
PK,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_08ea81d123b5::landing_region_1b3a8d836a7d,"Marseille, France -> Karachi, Pakistan",1.0,2,2,2,2,2,4,4,0.25,2,False,True,False,0.0,1.0
PK,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_1b3a8d836a7d::landing_region_b368d05deae2,"Karachi, Pakistan -> La Tour Fondue, France",1.0,2,2,2,2,2,4,4,0.25,3,False,False,True,0.0,1.0
PL,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_65aa8d7cf62e::landing_region_71db3ba08a92,"Espoo, Finland -> Stockholm, Sweden",1.0,1,1,1,1,1,1,1,1.0,1,True,False,False,0.0,1.0
PR,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_0c894d5ef6d3::landing_region_822747b0ce7e,"Dania Beach, FL, United States -> Miramar, PR, United States",2.0,2,2,2,2,2,2,2,1.0,1,True,False,False,0.0,2.0
PT,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_09d9f94c7c1e::landing_region_1a00bf1d418e,"Virginia Beach, VA, United States -> Bilbao, Spain",1.0,1,1,1,1,1,2,2,0.3333333333333333,1,True,False,False,0.0,1.0
PT,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_1a00bf1d418e::landing_region_c88b92706e9c,"Bilbao, Spain -> Seixal, Portugal",1.0,1,1,1,1,1,2,2,0.3333333333333333,2,False,True,False,0.0,1.0
PT,B-Root,all_publicly_visible,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,landing_region_a2ee20dddede::landing_region_c88b92706e9c,"Burgau, Portugal -> Seixal, Portugal",1.0,1,1,1,1,1,2,2,0.3333333333333333,3,False,False,True,1.0,0.0
