probe_country,service_id,path_scope_stratum,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
IN,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,-1->9498,as_transition,1,1,0.03333333333333333,5,False,False,False,False,30,23,13,0,1
IN,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,-1->-1,as_transition,17,17,0.6071428571428571,1,True,False,False,False,28,22,12,0,17
IN,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55836->4755,as_transition,5,5,0.17857142857142858,2,False,True,False,False,28,22,12,5,0
IN,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9498->9498,as_transition,3,3,0.10714285714285714,3,False,False,True,False,28,22,12,0,3
IN,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,138754->-1,as_transition,2,2,0.07142857142857142,4,False,False,False,False,28,22,12,2,0
IN,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,-1->9498,as_transition,1,1,0.03571428571428571,5,False,False,False,False,28,22,12,0,1
IT,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,34428->34428,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,2,0
IT,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,34428->34428,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,2,0
JP,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,37904->-1,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
JP,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,37904->-1,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
KE,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,37100->37100,as_transition,4,4,1.0,1,True,False,False,False,4,2,1,0,4
KE,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,37100->37100,as_transition,4,4,1.0,1,True,False,False,False,4,2,1,0,4
KY,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,36549->3855,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
KY,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,36549->3855,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
LK,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,18001->18001,as_transition,12,12,0.6666666666666666,1,True,False,False,False,18,9,3,0,12
LK,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,45489->-1,as_transition,6,6,0.3333333333333333,2,False,True,False,False,18,9,3,0,6
LK,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,18001->18001,as_transition,12,12,0.6666666666666666,1,True,False,False,False,18,9,3,0,12
LK,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,45489->-1,as_transition,6,6,0.3333333333333333,2,False,True,False,False,18,9,3,0,6
LV,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,174->174,as_transition,4,4,1.0,1,True,False,False,False,4,2,2,0,4
LV,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,174->174,as_transition,4,4,1.0,1,True,False,False,False,4,2,2,0,4
ML,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8346->6453,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
ML,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8346->6453,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MN,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55805->-1,as_transition,6,6,1.0,1,True,False,False,False,6,3,3,0,6
MN,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55805->-1,as_transition,6,6,1.0,1,True,False,False,False,6,3,3,0,6
MP,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7131->7131,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MT,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,15735->1299,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MT,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,15735->1299,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MV,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7642->-1,as_transition,18,18,0.8181818181818182,1,True,False,False,False,22,10,3,0,18
MV,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,24016->45489,as_transition,2,2,0.09090909090909091,2,False,True,False,False,22,10,3,0,2
MV,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,45489->-1,as_transition,2,2,0.09090909090909091,3,False,False,True,False,22,10,3,0,2
MV,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7642->-1,as_transition,18,18,0.8181818181818182,1,True,False,False,False,22,10,3,0,18
MV,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,24016->45489,as_transition,2,2,0.09090909090909091,2,False,True,False,False,22,10,3,0,2
MV,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,45489->-1,as_transition,2,2,0.09090909090909091,3,False,False,True,False,22,10,3,0,2
MX,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,265539->23520,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MX,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,265539->23520,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,37002->-1,as_transition,17,17,0.09883720930232558,1,True,False,False,False,172,75,1,0,17
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,-1->2914,as_transition,13,13,0.0755813953488372,2,False,True,False,False,172,75,1,0,13
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3462->-1,as_transition,10,10,0.05813953488372093,3,False,False,True,False,172,75,1,10,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,-1->-1,as_transition,7,7,0.040697674418604654,4,False,False,False,False,172,75,1,0,7
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1299->1299,as_transition,7,7,0.040697674418604654,5,False,False,False,False,172,75,1,0,7
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,174->174,as_transition,7,7,0.040697674418604654,6,False,False,False,False,172,75,1,0,7
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8473->8473,as_transition,6,6,0.03488372093023256,7,False,False,False,False,172,75,1,6,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55850->55850,as_transition,6,6,0.03488372093023256,8,False,False,False,False,172,75,1,6,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,64073->64073,as_transition,4,4,0.023255813953488372,9,False,False,False,False,172,75,1,4,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6939->6939,as_transition,4,4,0.023255813953488372,10,False,False,False,False,172,75,1,0,4
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23520->-1,as_transition,4,4,0.023255813953488372,11,False,False,False,False,172,75,1,2,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,47605->47605,as_transition,4,4,0.023255813953488372,12,False,False,False,False,172,75,1,4,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,47605->-1,as_transition,4,4,0.023255813953488372,13,False,False,False,False,172,75,1,4,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,56655->56655,as_transition,4,4,0.023255813953488372,14,False,False,False,False,172,75,1,4,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6327->6327,as_transition,4,4,0.023255813953488372,15,False,False,False,False,172,75,1,0,4
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,56030->56030,as_transition,4,4,0.023255813953488372,16,False,False,False,False,172,75,1,4,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,131111->-1,as_transition,4,4,0.023255813953488372,17,False,False,False,False,172,75,1,0,4
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,39699->-1,as_transition,4,4,0.023255813953488372,18,False,False,False,False,172,75,1,4,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8434->8434,as_transition,4,4,0.023255813953488372,19,False,False,False,False,172,75,1,4,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8434->29518,as_transition,2,2,0.011627906976744186,20,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9416->-1,as_transition,2,2,0.011627906976744186,21,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,36924->-1,as_transition,2,2,0.011627906976744186,22,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6461->6461,as_transition,2,2,0.011627906976744186,23,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,29518->29518,as_transition,2,2,0.011627906976744186,24,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,983->-1,as_transition,2,2,0.011627906976744186,25,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,38040->38040,as_transition,2,2,0.011627906976744186,26,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7922->7922,as_transition,2,2,0.011627906976744186,27,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,38442->38442,as_transition,2,2,0.011627906976744186,28,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7473->7473,as_transition,2,2,0.011627906976744186,29,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,56655->-1,as_transition,2,2,0.011627906976744186,30,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2119->2119,as_transition,2,2,0.011627906976744186,31,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3356->3356,as_transition,2,2,0.011627906976744186,32,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9299->9299,as_transition,2,2,0.011627906976744186,33,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,5786->20080,as_transition,2,2,0.011627906976744186,34,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,36149->-1,as_transition,2,2,0.011627906976744186,35,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,19518->19518,as_transition,2,2,0.011627906976744186,36,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8529->8529,as_transition,2,2,0.011627906976744186,37,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,39699->39699,as_transition,2,2,0.011627906976744186,38,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,15735->1299,as_transition,2,2,0.011627906976744186,39,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1759->1759,as_transition,2,2,0.011627906976744186,40,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23700->7632,as_transition,2,2,0.011627906976744186,41,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4780->4780,as_transition,2,2,0.011627906976744186,42,False,False,False,False,172,75,1,2,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55885->38800,as_transition,2,2,0.011627906976744186,43,False,False,False,False,172,75,1,0,2
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23520->23520,as_transition,1,1,0.005813953488372093,44,False,False,False,False,172,75,1,0,1
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,983->983,as_transition,1,1,0.005813953488372093,45,False,False,False,False,172,75,1,0,1
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,38040->-1,as_transition,1,1,0.005813953488372093,46,False,False,False,False,172,75,1,0,1
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4804->7474,as_transition,1,1,0.005813953488372093,47,False,False,False,False,172,75,1,1,0
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3491->-1,as_transition,1,1,0.005813953488372093,48,False,False,False,False,172,75,1,0,1
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,135607->-1,as_transition,1,1,0.005813953488372093,49,False,False,False,False,172,75,1,0,1
NA,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3491->3491,as_transition,1,1,0.005813953488372093,50,False,False,False,False,172,75,1,0,1
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,37002->-1,as_transition,17,17,0.09883720930232558,1,True,False,False,False,172,75,1,0,17
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,-1->2914,as_transition,13,13,0.0755813953488372,2,False,True,False,False,172,75,1,0,13
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3462->-1,as_transition,10,10,0.05813953488372093,3,False,False,True,False,172,75,1,10,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,-1->-1,as_transition,7,7,0.040697674418604654,4,False,False,False,False,172,75,1,0,7
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1299->1299,as_transition,7,7,0.040697674418604654,5,False,False,False,False,172,75,1,0,7
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,174->174,as_transition,7,7,0.040697674418604654,6,False,False,False,False,172,75,1,0,7
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8473->8473,as_transition,6,6,0.03488372093023256,7,False,False,False,False,172,75,1,6,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55850->55850,as_transition,6,6,0.03488372093023256,8,False,False,False,False,172,75,1,6,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,64073->64073,as_transition,4,4,0.023255813953488372,9,False,False,False,False,172,75,1,4,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6939->6939,as_transition,4,4,0.023255813953488372,10,False,False,False,False,172,75,1,0,4
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23520->-1,as_transition,4,4,0.023255813953488372,11,False,False,False,False,172,75,1,2,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,47605->47605,as_transition,4,4,0.023255813953488372,12,False,False,False,False,172,75,1,4,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,47605->-1,as_transition,4,4,0.023255813953488372,13,False,False,False,False,172,75,1,4,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,56655->56655,as_transition,4,4,0.023255813953488372,14,False,False,False,False,172,75,1,4,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6327->6327,as_transition,4,4,0.023255813953488372,15,False,False,False,False,172,75,1,0,4
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,56030->56030,as_transition,4,4,0.023255813953488372,16,False,False,False,False,172,75,1,4,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,131111->-1,as_transition,4,4,0.023255813953488372,17,False,False,False,False,172,75,1,0,4
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,39699->-1,as_transition,4,4,0.023255813953488372,18,False,False,False,False,172,75,1,4,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8434->8434,as_transition,4,4,0.023255813953488372,19,False,False,False,False,172,75,1,4,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8434->29518,as_transition,2,2,0.011627906976744186,20,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9416->-1,as_transition,2,2,0.011627906976744186,21,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,36924->-1,as_transition,2,2,0.011627906976744186,22,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6461->6461,as_transition,2,2,0.011627906976744186,23,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,29518->29518,as_transition,2,2,0.011627906976744186,24,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,983->-1,as_transition,2,2,0.011627906976744186,25,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,38040->38040,as_transition,2,2,0.011627906976744186,26,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7922->7922,as_transition,2,2,0.011627906976744186,27,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,38442->38442,as_transition,2,2,0.011627906976744186,28,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7473->7473,as_transition,2,2,0.011627906976744186,29,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,56655->-1,as_transition,2,2,0.011627906976744186,30,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2119->2119,as_transition,2,2,0.011627906976744186,31,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3356->3356,as_transition,2,2,0.011627906976744186,32,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,9299->9299,as_transition,2,2,0.011627906976744186,33,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,5786->20080,as_transition,2,2,0.011627906976744186,34,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,36149->-1,as_transition,2,2,0.011627906976744186,35,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,19518->19518,as_transition,2,2,0.011627906976744186,36,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8529->8529,as_transition,2,2,0.011627906976744186,37,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,39699->39699,as_transition,2,2,0.011627906976744186,38,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,15735->1299,as_transition,2,2,0.011627906976744186,39,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1759->1759,as_transition,2,2,0.011627906976744186,40,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23700->7632,as_transition,2,2,0.011627906976744186,41,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4780->4780,as_transition,2,2,0.011627906976744186,42,False,False,False,False,172,75,1,2,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,55885->38800,as_transition,2,2,0.011627906976744186,43,False,False,False,False,172,75,1,0,2
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,23520->23520,as_transition,1,1,0.005813953488372093,44,False,False,False,False,172,75,1,0,1
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,983->983,as_transition,1,1,0.005813953488372093,45,False,False,False,False,172,75,1,0,1
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,38040->-1,as_transition,1,1,0.005813953488372093,46,False,False,False,False,172,75,1,0,1
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4804->7474,as_transition,1,1,0.005813953488372093,47,False,False,False,False,172,75,1,1,0
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3491->-1,as_transition,1,1,0.005813953488372093,48,False,False,False,False,172,75,1,0,1
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,135607->-1,as_transition,1,1,0.005813953488372093,49,False,False,False,False,172,75,1,0,1
NA,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3491->3491,as_transition,1,1,0.005813953488372093,50,False,False,False,False,172,75,1,0,1
NC,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,18200->-1,as_transition,10,10,1.0,1,True,False,False,False,10,5,2,0,10
NC,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,18200->-1,as_transition,10,10,1.0,1,True,False,False,False,10,5,2,0,10
NO,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,29695->29695,as_transition,22,22,0.3142857142857143,1,True,False,False,False,70,28,9,22,0
NO,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,224->224,as_transition,12,12,0.17142857142857143,2,False,True,False,False,70,28,9,12,0
NO,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,56655->56655,as_transition,10,10,0.14285714285714285,3,False,False,True,False,70,28,9,10,0
NO,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2119->2119,as_transition,8,8,0.11428571428571428,4,False,False,False,False,70,28,9,8,0
NO,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,50304->50304,as_transition,4,4,0.05714285714285714,5,False,False,False,False,70,28,9,4,0
NO,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,49409->57829,as_transition,4,4,0.05714285714285714,6,False,False,False,False,70,28,9,4,0
NO,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,57829->-1,as_transition,4,4,0.05714285714285714,7,False,False,False,False,70,28,9,4,0
NO,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,25400->25400,as_transition,4,4,0.05714285714285714,8,False,False,False,False,70,28,9,4,0
NO,D-Root,all_publicly_visible,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,48144->50304,as_transition,2,2,0.02857142857142857,9,False,False,False,False,70,28,9,2,0
NO,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,29695->29695,as_transition,22,22,0.3142857142857143,1,True,False,False,False,70,28,9,22,0
NO,D-Root,resolved_entry_only,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,224->224,as_transition,12,12,0.17142857142857143,2,False,True,False,False,70,28,9,12,0
