country,msm_id,file_name,network_transition_key,network_transition_representation,hop_pair_as_class,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
TW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1659->1659,as_transition,intra_as_hop_pair,6,6,0.04918032786885246,5,False,False,False,False,122,42,10,6,0
TW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7539->7539,as_transition,intra_as_hop_pair,6,6,0.04918032786885246,6,False,False,False,False,122,42,10,6,0
TW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:TW->SG,country_fallback,country_fallback,3,3,0.02459016393442623,7,False,False,False,True,122,42,10,0,3
TW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,3462->3462,as_transition,intra_as_hop_pair,2,2,0.01639344262295082,8,False,False,False,False,122,42,10,2,0
TW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,983->983,as_transition,intra_as_hop_pair,1,1,0.00819672131147541,9,False,False,False,False,122,42,10,0,1
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->US,country_fallback,country_fallback,6,6,0.24,1,True,False,False,True,25,14,9,6,0
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->CA,country_fallback,country_fallback,4,4,0.16,2,False,True,False,True,25,14,9,0,4
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7922->7922,as_transition,intra_as_hop_pair,4,4,0.16,3,False,False,True,False,25,14,9,4,0
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7018->7018,as_transition,intra_as_hop_pair,2,2,0.08,4,False,False,False,False,25,14,9,2,0
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,2,2,0.08,5,False,False,False,False,25,14,9,2,0
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,19518->19518,as_transition,intra_as_hop_pair,2,2,0.08,6,False,False,False,False,25,14,9,2,0
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,20001->20001,as_transition,intra_as_hop_pair,2,2,0.08,7,False,False,False,False,25,14,9,2,0
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->GU,country_fallback,country_fallback,1,1,0.04,8,False,False,False,True,25,14,9,0,1
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,174->174,as_transition,intra_as_hop_pair,1,1,0.04,9,False,False,False,False,25,14,9,0,1
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,63479->63479,as_transition,intra_as_hop_pair,1,1,0.04,10,False,False,False,False,25,14,9,1,0
VE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:VE->VE,country_fallback,country_fallback,4,4,1.0,1,True,False,False,True,4,2,2,4,0
VI,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,14434->14434,as_transition,intra_as_hop_pair,4,4,1.0,1,True,False,False,False,4,2,1,0,4
ZA,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,22355->22355,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,2,0
