probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds
FI,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,482,482,168,0.34854771784232363,0.34854771784232363,0.34854771784232363,0.07261410788381743,0.2883817427385892,0.0,168,0.34854771784232363,1.0,170,61,2,1,1.0,True,0.16923076923076924,True,True,auditable,
NZ,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,329,329,112,0.3404255319148936,0.8966565349544073,0.3404255319148936,0.3404255319148936,0.0,0.8966565349544073,112,0.3404255319148936,1.0,114,33,2,1,1.0,True,0.06198347107438017,True,True,auditable,
NZ,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,332,329,112,0.3373493975903614,0.8885542168674698,0.3373493975903614,0.3373493975903614,0.0,0.8885542168674698,112,0.3373493975903614,0.9909638554216867,115,34,2,1,0.9909638554216867,True,0.06198347107438017,True,True,auditable,
FI,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,500,484,168,0.336,0.336,0.336,0.07,0.278,0.0,168,0.336,0.968,177,62,3,2,0.964,True,0.16923076923076924,True,True,auditable,
VN,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,81,81,25,0.30864197530864196,0.6790123456790124,0.30864197530864196,0.30864197530864196,0.0,0.6790123456790124,25,0.30864197530864196,1.0,28,16,2,1,1.0,True,0.05,True,True,auditable,
VN,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,81,81,25,0.30864197530864196,0.6790123456790124,0.30864197530864196,0.30864197530864196,0.0,0.6790123456790124,25,0.30864197530864196,1.0,28,16,2,1,1.0,True,0.05,True,True,auditable,
VE,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,90,90,23,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.17777777777777778,0.1,0.0,23,0.25555555555555554,1.0,34,23,2,1,1.0,True,0.0,True,True,auditable,
VE,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,104,90,23,0.22115384615384615,0.22115384615384615,0.22115384615384615,0.15384615384615385,0.08653846153846154,0.0,23,0.22115384615384615,0.8653846153846154,38,25,3,2,0.8653846153846154,True,0.0,True,True,auditable,
CA,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,884,884,184,0.2081447963800905,0.2081447963800905,0.2081447963800905,0.15723981900452488,0.13687782805429866,0.15723981900452488,184,0.2081447963800905,1.0,303,92,2,1,1.0,True,0.21029082774049218,True,True,auditable,
CA,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,908,892,184,0.2026431718061674,0.2026431718061674,0.2026431718061674,0.15308370044052863,0.13325991189427314,0.15308370044052863,184,0.2026431718061674,0.9823788546255506,310,95,3,2,0.973568281938326,True,0.21029082774049218,True,True,auditable,
SE,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,637,637,113,0.17739403453689168,0.18053375196232338,0.17739403453689168,0.17425431711145997,0.0031397174254317113,0.14599686028257458,113,0.17739403453689168,1.0,222,74,2,1,1.0,True,0.01675977653631285,True,True,auditable,
SE,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,666,637,113,0.16966966966966968,0.17267267267267267,0.16966966966966968,0.16666666666666666,0.003003003003003003,0.13963963963963963,113,0.16966966966966968,0.9564564564564565,231,78,3,2,0.9564564564564565,True,0.01675977653631285,True,True,auditable,
AU,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,668,668,100,0.1497005988023952,0.5434131736526946,0.1497005988023952,0.1497005988023952,0.0,0.5224550898203593,100,0.1497005988023952,1.0,238,74,2,1,1.0,True,0.12195121951219512,True,True,auditable,
AU,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,795,668,100,0.12578616352201258,0.45660377358490567,0.12578616352201258,0.12578616352201258,0.0,0.4389937106918239,100,0.12578616352201258,0.8402515723270441,278,77,3,2,0.8402515723270441,True,0.12195121951219512,True,True,auditable,
US,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,5258,5258,417,0.0793077215671358,0.08044883986306581,0.0793077215671358,0.07797641688855078,0.001901863826550019,0.058577405857740586,417,0.0793077215671358,1.0,1820,502,2,1,1.0,True,0.22635135135135134,True,True,auditable,
US,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,5437,5266,417,0.07669670774324076,0.07780025749494206,0.07669670774324076,0.07540923303292257,0.0018392495861688431,0.05664888725400037,417,0.07669670774324076,0.9685488320765128,1877,512,5,2,0.9670774324075777,True,0.22635135135135134,True,True,auditable,
