country,msm_id,file_name,total_hop_pair_segments,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,unique_as_boundary_transitions,top1_as_boundary_transition_key,top1_as_boundary_transition_share,top2_as_boundary_transition_share,top3_as_boundary_transition_share,effective_as_boundary_transition_count,as_boundary_transition_concentration_tier,auditable_as_boundary_case,as_boundary_observation_sufficiency_reason,unique_probes,unique_probe_asns
HK,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,65,12,42,11,0.18461538461538463,0.6461538461538462,0.16923076923076924,2,213605->53808,0.8333333333333334,1.0,1.0,1.5691925832141966,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",6,2
ID,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,93,65,27,1,0.6989247311827957,0.2903225806451613,0.010752688172043012,5,4800->10217,0.8307692307692308,0.8923076923076924,0.9538461538461539,1.9513347234205733,severe_as_boundary_transition_concentration,True,auditable,46,28
IN,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,10,3,0,7,0.3,0.0,0.7,1,9498->136308,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
KE,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,1,207113->6939,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
KY,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,36549->3855,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
MT,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,4,0,0,1.0,0.0,0.0,1,15735->1299,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
MV,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,24016->45489,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
MX,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,265539->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
NO,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,48,6,42,0,0.125,0.875,0.0,2,49409->57829,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
NU,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,55885->38800,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0
NZ,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,127,8,105,14,0.06299212598425197,0.8267716535433071,0.11023622047244094,1,4771->7578,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,1
PE,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,46,16,30,0,0.34782608695652173,0.6521739130434783,0.0,1,3356->3549,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",8,5
PG,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,17828->6939,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PH,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,57,12,45,0,0.21052631578947367,0.7894736842105263,0.0,5,18187->44324,0.3333333333333333,0.5,0.6666666666666666,4.7622031559046,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",6,5
PR,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,2,5786->20080,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1
SE,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,77,5,66,6,0.06493506493506493,0.8571428571428571,0.07792207792207792,2,8434->1257,0.6,1.0,1.0,1.9601317042077895,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2
SG,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,229,112,12,105,0.4890829694323144,0.05240174672489083,0.4585152838427948,13,58453->4800,0.42857142857142855,0.5714285714285714,0.6607142857142857,7.073290093356269,broad_as_boundary_transition_distribution,True,auditable,56,30
SN,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,8346->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TW,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,75,18,22,35,0.24,0.29333333333333333,0.4666666666666667,4,53808->210634,0.5555555555555556,0.7777777777777778,0.8888888888888888,3.1552246470812864,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probe_asns",10,2
US,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,153,15,123,15,0.09803921568627451,0.803921568627451,0.09803921568627451,4,23520->6762,0.5333333333333333,0.8,0.9333333333333333,3.117142110535455,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",8,5
