country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
HK,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,6939->45430,2,0.18181818181818182,3,False,False,True,130,11,69,50,0.08461538461538462,0.5307692307692308,0.38461538461538464,8,5
HK,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,15169->1299,1,0.09090909090909091,4,False,False,False,130,11,69,50,0.08461538461538462,0.5307692307692308,0.38461538461538464,8,5
HK,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,45899->45430,1,0.09090909090909091,5,False,False,False,130,11,69,50,0.08461538461538462,0.5307692307692308,0.38461538461538464,8,5
HK,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,4515->6939,1,0.09090909090909091,6,False,False,False,130,11,69,50,0.08461538461538462,0.5307692307692308,0.38461538461538464,8,5
HN,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,263725->54082,8,1.0,1,True,False,False,13,8,5,0,0.6153846153846154,0.38461538461538464,0.0,4,3
ID,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,7713->10217,2,1.0,1,True,False,False,17,2,4,11,0.11764705882352941,0.23529411764705882,0.6470588235294118,1,1
KY,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,36549->3855,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
MT,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,15735->1299,4,1.0,1,True,False,False,4,4,0,0,1.0,0.0,0.0,2,1
MV,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,24016->45489,2,1.0,1,True,False,False,19,2,0,17,0.10526315789473684,0.0,0.8947368421052632,1,1
MX,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,265539->23520,4,1.0,1,True,False,False,4,4,0,0,1.0,0.0,0.0,2,2
MY,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,9930->3356,2,1.0,1,True,False,False,6,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1
NO,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,49409->57829,4,0.5,1,True,False,False,62,8,45,9,0.12903225806451613,0.7258064516129032,0.14516129032258066,3,2
NO,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,48144->50304,2,0.25,2,False,True,False,62,8,45,9,0.12903225806451613,0.7258064516129032,0.14516129032258066,3,2
NO,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,50304->1299,2,0.25,3,False,False,True,62,8,45,9,0.12903225806451613,0.7258064516129032,0.14516129032258066,3,2
NU,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,55885->38800,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,0
NZ,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,4771->7578,10,1.0,1,True,False,False,96,10,15,71,0.10416666666666667,0.15625,0.7395833333333334,5,1
PA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,11556->23520,2,1.0,1,True,False,False,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,1
PE,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,3356->3549,2,1.0,1,True,False,False,15,2,13,0,0.13333333333333333,0.8666666666666667,0.0,1,1
PG,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,17828->6939,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
PH,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,45754->6939,5,0.38461538461538464,1,True,False,False,89,13,55,21,0.14606741573033707,0.6179775280898876,0.23595505617977527,7,5
PH,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,137818->132021,2,0.15384615384615385,2,False,True,False,89,13,55,21,0.14606741573033707,0.6179775280898876,0.23595505617977527,7,5
PH,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,9658->6939,2,0.15384615384615385,3,False,False,True,89,13,55,21,0.14606741573033707,0.6179775280898876,0.23595505617977527,7,5
PH,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,45209->9658,2,0.15384615384615385,4,False,False,False,89,13,55,21,0.14606741573033707,0.6179775280898876,0.23595505617977527,7,5
PH,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,132400->134707,2,0.15384615384615385,5,False,False,False,89,13,55,21,0.14606741573033707,0.6179775280898876,0.23595505617977527,7,5
PR,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,5786->20080,2,0.5,1,True,False,False,4,4,0,0,1.0,0.0,0.0,2,1
PR,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,14638->23520,2,0.5,2,False,True,False,4,4,0,0,1.0,0.0,0.0,2,1
QA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,8781->6939,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
SE,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,29518->8473,24,0.9230769230769231,1,True,False,False,265,26,227,12,0.09811320754716982,0.8566037735849057,0.045283018867924525,12,3
SE,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,8434->29518,2,0.07692307692307693,2,False,True,False,265,26,227,12,0.09811320754716982,0.8566037735849057,0.045283018867924525,12,3
SG,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,15412->4826,25,0.5102040816326531,1,True,False,False,120,49,39,32,0.4083333333333333,0.325,0.26666666666666666,26,16
SG,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,45430->4826,16,0.32653061224489793,2,False,True,False,120,49,39,32,0.4083333333333333,0.325,0.26666666666666666,26,16
SG,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,9002->4826,4,0.08163265306122448,3,False,False,True,120,49,39,32,0.4083333333333333,0.325,0.26666666666666666,26,16
SG,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,24489->7575,3,0.061224489795918366,4,False,False,False,120,49,39,32,0.4083333333333333,0.325,0.26666666666666666,26,16
SG,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,18403->4826,1,0.02040816326530612,5,False,False,False,120,49,39,32,0.4083333333333333,0.325,0.26666666666666666,26,16
SN,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,8346->6453,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
TW,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,208223->44324,2,1.0,1,True,False,False,77,2,28,47,0.025974025974025976,0.36363636363636365,0.6103896103896104,1,1
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,11878->4826,2,0.6666666666666666,1,True,False,False,164,3,127,34,0.018292682926829267,0.774390243902439,0.2073170731707317,2,1
US,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,36236->4826,1,0.3333333333333333,2,False,True,False,164,3,127,34,0.018292682926829267,0.774390243902439,0.2073170731707317,2,1
ZA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,6939->1299,4,1.0,1,True,False,False,39,4,33,2,0.10256410256410256,0.8461538461538461,0.05128205128205128,3,2
