probe_country,service_id,msm_id,file_name,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,share_of_unit_observation_mass,rank_within_unit,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
PT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0380::landing_region_0380,landing_region_0380 -> landing_region_0380,1.5,3,3,2,1,1,0.08823529411764706,4,False,False,False,1.5,0.0
PT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0380::landing_region_0765,landing_region_0380 -> landing_region_0765,1.5,3,3,2,1,1,0.08823529411764706,5,False,False,False,1.5,0.0
RE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0054::landing_region_0566,landing_region_0054 -> landing_region_0566,42.0,42,42,32,17,1,1.0,1,True,False,False,0.0,42.0
RU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0640,landing_region_0351 -> landing_region_0640,4.0,4,4,4,2,2,0.5714285714285714,1,True,False,False,0.0,4.0
RU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0342::landing_region_0885,landing_region_0342 -> landing_region_0885,3.0,3,3,2,1,1,0.42857142857142855,2,False,True,False,3.0,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0051::landing_region_0512,landing_region_0051 -> landing_region_0512,46.5,83,83,64,32,11,0.30194805194805197,1,True,False,False,43.5,3.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0181::landing_region_0512,landing_region_0181 -> landing_region_0512,36.5,73,73,56,28,9,0.237012987012987,2,False,True,False,36.5,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0051::landing_region_0051,landing_region_0051 -> landing_region_0051,20.166666666666668,36,36,24,12,7,0.13095238095238096,3,False,False,True,20.166666666666668,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0512::landing_region_0699,landing_region_0512 -> landing_region_0699,15.0,16,16,8,4,3,0.09740259740259741,4,False,False,False,15.0,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0051::landing_region_0181,landing_region_0051 -> landing_region_0181,14.166666666666666,30,30,18,9,6,0.09199134199134198,5,False,False,False,14.166666666666666,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0428::landing_region_0428,landing_region_0428 -> landing_region_0428,11.0,12,12,7,4,3,0.07142857142857142,6,False,False,False,11.0,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0415::landing_region_0512,landing_region_0415 -> landing_region_0512,2.5,5,5,4,2,1,0.016233766233766232,7,False,False,False,2.5,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0415::landing_region_0693,landing_region_0415 -> landing_region_0693,2.5,5,5,4,2,1,0.016233766233766232,8,False,False,False,2.5,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0209::landing_region_0699,landing_region_0209 -> landing_region_0699,2.0,2,2,2,1,1,0.012987012987012988,9,False,False,False,2.0,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0181::landing_region_0181,landing_region_0181 -> landing_region_0181,1.6666666666666665,5,5,4,2,1,0.010822510822510822,10,False,False,False,1.6666666666666665,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0209::landing_region_0512,landing_region_0209 -> landing_region_0512,1.0,2,2,2,1,1,0.006493506493506494,11,False,False,False,1.0,0.0
SE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0428::landing_region_0881,landing_region_0428 -> landing_region_0881,1.0,2,2,2,1,1,0.006493506493506494,12,False,False,False,1.0,0.0
SG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0230,landing_region_0132 -> landing_region_0230,32.0,32,32,16,8,4,0.6037735849056604,1,True,False,False,0.0,32.0
SG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0132,landing_region_0132 -> landing_region_0132,4.166666666666666,13,13,10,5,4,0.07861635220125784,2,False,True,False,4.166666666666666,0.0
SG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0487,landing_region_0132 -> landing_region_0487,4.166666666666666,13,13,10,5,4,0.07861635220125784,3,False,False,True,4.166666666666666,0.0
SG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0807,landing_region_0132 -> landing_region_0807,4.166666666666666,13,13,10,5,4,0.07861635220125784,4,False,False,False,4.166666666666666,0.0
SG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0634,landing_region_0132 -> landing_region_0634,2.5,5,5,4,2,1,0.04716981132075472,5,False,False,False,0.0,2.5
SG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0655,landing_region_0132 -> landing_region_0655,2.5,5,5,4,2,1,0.04716981132075472,6,False,False,False,0.0,2.5
SG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0625,landing_region_0041 -> landing_region_0625,2.0,2,2,1,1,1,0.03773584905660377,7,False,False,False,2.0,0.0
SG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0663,landing_region_0132 -> landing_region_0663,1.0,1,1,1,1,1,0.018867924528301886,8,False,False,False,0.0,1.0
SG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0641,landing_region_0132 -> landing_region_0641,0.5,2,2,2,1,1,0.009433962264150943,9,False,False,False,0.5,0.0
SL,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0006::landing_region_0556,landing_region_0006 -> landing_region_0556,3.0,3,3,2,1,1,1.0,1,True,False,False,0.0,3.0
SV,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0775,landing_region_0174 -> landing_region_0775,1.5,3,3,2,1,1,0.5,1,True,False,False,0.0,1.5
SV,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0779,landing_region_0174 -> landing_region_0779,1.5,3,3,2,1,1,0.5,2,False,True,False,0.0,1.5
TD,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0370,landing_region_0174 -> landing_region_0370,3.0,3,3,2,1,1,1.0,1,True,False,False,0.0,3.0
TH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0741::landing_region_0892,landing_region_0741 -> landing_region_0892,11.0,11,11,7,4,4,0.4074074074074074,1,True,False,False,11.0,0.0
TH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0892,landing_region_0132 -> landing_region_0892,7.0,7,7,7,4,4,0.25925925925925924,2,False,True,False,0.0,7.0
TH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0854::landing_region_0887,landing_region_0854 -> landing_region_0887,2.0,2,2,1,1,1,0.07407407407407407,3,False,False,True,2.0,0.0
TH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0854,landing_region_0132 -> landing_region_0854,1.5,3,3,2,1,1,0.05555555555555555,4,False,False,False,0.0,1.5
TH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0887,landing_region_0132 -> landing_region_0887,1.5,3,3,2,1,1,0.05555555555555555,5,False,False,False,0.0,1.5
TH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0741::landing_region_0887,landing_region_0741 -> landing_region_0887,1.5,3,3,2,1,1,0.05555555555555555,6,False,False,False,1.5,0.0
TH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0887::landing_region_0892,landing_region_0887 -> landing_region_0892,1.5,3,3,2,1,1,0.05555555555555555,7,False,False,False,1.5,0.0
TH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0663,landing_region_0132 -> landing_region_0663,1.0,1,1,1,1,1,0.037037037037037035,8,False,False,False,0.0,1.0
TL,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0009::landing_region_0041,landing_region_0009 -> landing_region_0041,3.0,3,3,2,1,1,1.0,1,True,False,False,3.0,0.0
TO,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0903,landing_region_0041 -> landing_region_0903,3.0,3,3,2,1,1,0.5,1,True,False,False,0.0,3.0
TO,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0701::landing_region_0903,landing_region_0701 -> landing_region_0903,3.0,3,3,2,1,1,0.5,2,False,True,False,0.0,3.0
TR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0088::landing_region_0461,landing_region_0088 -> landing_region_0461,27.0,27,27,20,10,4,1.0,1,True,False,False,0.0,27.0
TT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0742::landing_region_0742,landing_region_0742 -> landing_region_0742,1.0,1,1,1,1,1,1.0,1,True,False,False,1.0,0.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0719,landing_region_0230 -> landing_region_0719,43.0,43,43,35,19,4,0.38738738738738737,1,True,False,False,0.0,43.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0719::landing_region_1011,landing_region_0719 -> landing_region_1011,24.5,28,28,21,11,6,0.22072072072072071,2,False,True,False,24.5,0.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0719::landing_region_0719,landing_region_0719 -> landing_region_0719,15.5,19,19,9,5,5,0.13963963963963963,3,False,False,True,15.5,0.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0719,landing_region_0132 -> landing_region_0719,8.0,8,8,6,4,3,0.07207207207207207,4,False,False,False,0.0,8.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0266::landing_region_0719,landing_region_0266 -> landing_region_0719,6.0,6,6,4,2,2,0.05405405405405406,5,False,False,False,0.0,6.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0230,landing_region_0230 -> landing_region_0230,3.0,3,3,2,1,1,0.02702702702702703,6,False,False,False,3.0,0.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0196::landing_region_0719,landing_region_0196 -> landing_region_0719,2.333333333333333,7,7,6,3,2,0.02102102102102102,7,False,False,False,2.333333333333333,0.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0317::landing_region_0719,landing_region_0317 -> landing_region_0719,2.333333333333333,7,7,6,3,2,0.02102102102102102,8,False,False,False,2.333333333333333,0.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0441::landing_region_0719,landing_region_0441 -> landing_region_0719,2.333333333333333,7,7,6,3,2,0.02102102102102102,9,False,False,False,2.333333333333333,0.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0196::landing_region_1011,landing_region_0196 -> landing_region_1011,2.0,4,4,2,1,1,0.018018018018018018,10,False,False,False,2.0,0.0
TW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0441::landing_region_1011,landing_region_0441 -> landing_region_1011,2.0,4,4,2,1,1,0.018018018018018018,11,False,False,False,2.0,0.0
UG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0312::landing_region_0650,landing_region_0312 -> landing_region_0650,2.0,2,2,2,1,1,1.0,1,True,False,False,0.0,2.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0149,landing_region_0149 -> landing_region_0149,126.5,218,218,126,66,19,0.3603988603988604,1,True,False,False,126.5,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0610,landing_region_0149 -> landing_region_0610,110.5,202,202,117,61,18,0.3148148148148148,2,False,True,False,110.5,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0223::landing_region_0223,landing_region_0223 -> landing_region_0223,74.33333333333333,85,85,39,20,10,0.21177587844254508,3,False,False,True,74.33333333333333,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0008::landing_region_0223,landing_region_0008 -> landing_region_0223,5.333333333333333,16,16,12,6,4,0.015194681861348527,4,False,False,False,5.333333333333333,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0223::landing_region_0293,landing_region_0223 -> landing_region_0293,5.333333333333333,16,16,12,6,4,0.015194681861348527,5,False,False,False,5.333333333333333,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0981,landing_region_0174 -> landing_region_0981,4.0,4,4,2,1,1,0.011396011396011397,6,False,False,False,4.0,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0465,landing_region_0174 -> landing_region_0465,3.0,3,3,2,1,1,0.008547008547008548,7,False,False,False,3.0,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0266,landing_region_0014 -> landing_region_0266,2.0,2,2,2,1,1,0.005698005698005698,8,False,False,False,0.0,2.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0060::landing_region_0223,landing_region_0060 -> landing_region_0223,2.0,2,2,1,1,1,0.005698005698005698,9,False,False,False,2.0,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0125::landing_region_0348,landing_region_0125 -> landing_region_0348,2.0,2,2,2,1,1,0.005698005698005698,10,False,False,False,2.0,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0208,landing_region_0174 -> landing_region_0208,2.0,2,2,2,1,1,0.005698005698005698,11,False,False,False,0.0,2.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0200::landing_region_0944,landing_region_0200 -> landing_region_0944,2.0,2,2,2,1,1,0.005698005698005698,12,False,False,False,2.0,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0348::landing_region_0843,landing_region_0348 -> landing_region_0843,2.0,2,2,2,1,1,0.005698005698005698,13,False,False,False,2.0,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0024::landing_region_0266,landing_region_0024 -> landing_region_0266,1.5,3,3,2,1,1,0.004273504273504274,14,False,False,False,1.5,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0266::landing_region_0266,landing_region_0266 -> landing_region_0266,1.5,3,3,2,1,1,0.004273504273504274,15,False,False,False,1.5,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0290,landing_region_0174 -> landing_region_0290,1.0,2,2,2,1,1,0.002849002849002849,16,False,False,False,0.0,1.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0751,landing_region_0174 -> landing_region_0751,1.0,2,2,2,1,1,0.002849002849002849,17,False,False,False,0.0,1.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0187::landing_region_0195,landing_region_0187 -> landing_region_0195,1.0,1,1,1,1,1,0.002849002849002849,18,False,False,False,1.0,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0115::landing_region_0115,landing_region_0115 -> landing_region_0115,0.6666666666666666,2,2,2,1,1,0.0018993352326685659,19,False,False,False,0.6666666666666666,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0115::landing_region_0208,landing_region_0115 -> landing_region_0208,0.6666666666666666,2,2,2,1,1,0.0018993352326685659,20,False,False,False,0.6666666666666666,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0208::landing_region_0208,landing_region_0208 -> landing_region_0208,0.6666666666666666,2,2,2,1,1,0.0018993352326685659,21,False,False,False,0.6666666666666666,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0235::landing_region_0335,landing_region_0235 -> landing_region_0335,0.6666666666666666,2,2,1,1,1,0.0018993352326685659,22,False,False,False,0.6666666666666666,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0335::landing_region_0335,landing_region_0335 -> landing_region_0335,0.6666666666666666,2,2,1,1,1,0.0018993352326685659,23,False,False,False,0.6666666666666666,0.0
US,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0335::landing_region_0562,landing_region_0335 -> landing_region_0562,0.6666666666666666,2,2,1,1,1,0.0018993352326685659,24,False,False,False,0.6666666666666666,0.0
UY,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0975,landing_region_0174 -> landing_region_0975,3.0,3,3,3,2,1,1.0,1,True,False,False,0.0,3.0
VE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0174,landing_region_0149 -> landing_region_0174,4.0,4,4,4,2,2,0.4,1,True,False,False,4.0,0.0
VE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0225::landing_region_0425,landing_region_0225 -> landing_region_0425,2.0,2,2,2,1,1,0.2,2,False,True,False,2.0,0.0
VE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0225::landing_region_0264,landing_region_0225 -> landing_region_0264,1.0,4,4,4,2,2,0.1,3,False,False,True,1.0,0.0
VE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0225::landing_region_0776,landing_region_0225 -> landing_region_0776,1.0,4,4,4,2,2,0.1,4,False,False,False,1.0,0.0
VE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0264::landing_region_0425,landing_region_0264 -> landing_region_0425,1.0,4,4,4,2,2,0.1,5,False,False,False,1.0,0.0
VE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0425::landing_region_0776,landing_region_0425 -> landing_region_0776,1.0,4,4,4,2,2,0.1,6,False,False,False,1.0,0.0
VI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0208,landing_region_0174 -> landing_region_0208,3.0,3,3,2,1,1,0.5,1,True,False,False,0.0,3.0
VI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0115::landing_region_0115,landing_region_0115 -> landing_region_0115,1.0,3,3,2,1,1,0.16666666666666666,2,False,True,False,1.0,0.0
VI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0115::landing_region_0208,landing_region_0115 -> landing_region_0208,1.0,3,3,2,1,1,0.16666666666666666,3,False,False,True,1.0,0.0
VI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0208::landing_region_0208,landing_region_0208 -> landing_region_0208,1.0,3,3,2,1,1,0.16666666666666666,4,False,False,False,1.0,0.0
VN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0988,landing_region_0132 -> landing_region_0988,20.0,20,20,15,9,5,0.5882352941176471,1,True,False,False,0.0,20.0
VN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0230,landing_region_0132 -> landing_region_0230,6.0,6,6,6,3,2,0.17647058823529413,2,False,True,False,0.0,6.0
VN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0988,landing_region_0230 -> landing_region_0988,3.0,3,3,2,1,1,0.08823529411764706,3,False,False,True,0.0,3.0
VN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0133::landing_region_0250,landing_region_0133 -> landing_region_0250,2.0,2,2,1,1,1,0.058823529411764705,4,False,False,False,2.0,0.0
VN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0133::landing_region_0230,landing_region_0133 -> landing_region_0230,1.5,3,3,2,1,1,0.04411764705882353,5,False,False,False,0.0,1.5
VN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0250,landing_region_0230 -> landing_region_0250,1.5,3,3,2,1,1,0.04411764705882353,6,False,False,False,0.0,1.5
ZA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0233::landing_region_0233,landing_region_0233 -> landing_region_0233,33.0,33,33,14,7,5,0.9428571428571428,1,True,False,False,33.0,0.0
ZA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0054::landing_region_0233,landing_region_0054 -> landing_region_0233,2.0,2,2,2,1,1,0.05714285714285714,2,False,True,False,2.0,0.0
