country,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
NZ,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,4049->-1,as_transition,4,4,0.013793103448275862,6,False,False,False,False,290,98,30,4,0
NZ,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,24324->24324,as_transition,2,2,0.006896551724137931,7,False,False,False,False,290,98,30,2,0
NZ,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,23838->-1,as_transition,2,2,0.006896551724137931,8,False,False,False,False,290,98,30,2,0
NZ,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,14593->-1,as_transition,1,1,0.0034482758620689655,9,False,False,False,False,290,98,30,1,0
PA,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,11556->23520,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
PG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,17828->-1,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
PH,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,9299->9299,as_transition,24,24,0.5853658536585366,1,True,False,False,False,41,23,13,4,20
PH,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,17639->17639,as_transition,9,9,0.21951219512195122,2,False,True,False,False,41,23,13,0,9
PH,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,137818->132021,as_transition,2,2,0.04878048780487805,3,False,False,True,False,41,23,13,2,0
PH,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,45209->17639,as_transition,2,2,0.04878048780487805,4,False,False,False,False,41,23,13,2,0
PH,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,3491->3491,as_transition,2,2,0.04878048780487805,5,False,False,False,False,41,23,13,0,2
PH,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,132400->134707,as_transition,2,2,0.04878048780487805,6,False,False,False,False,41,23,13,2,0
PK,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,-1->5384,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
PR,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,5786->20080,as_transition,2,2,0.4,1,True,False,False,False,5,3,3,0,2
PR,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,14638->23520,as_transition,2,2,0.4,2,False,True,False,False,5,3,3,0,2
PR,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,23114->23114,as_transition,1,1,0.2,3,False,False,True,False,5,3,3,0,1
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,8473->8473,as_transition,100,100,0.6024096385542169,1,True,False,False,False,166,74,22,18,82
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,1257->1257,as_transition,16,16,0.0963855421686747,2,False,True,False,False,166,74,22,4,12
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,8434->8434,as_transition,16,16,0.0963855421686747,3,False,False,True,False,166,74,22,16,0
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,2603->2603,as_transition,10,10,0.060240963855421686,4,False,False,False,False,166,74,22,0,10
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,1299->1299,as_transition,6,6,0.03614457831325301,5,False,False,False,False,166,74,22,6,0
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,3301->3301,as_transition,4,4,0.024096385542168676,6,False,False,False,False,166,74,22,4,0
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,51519->-1,as_transition,4,4,0.024096385542168676,7,False,False,False,False,166,74,22,4,0
