probe_country,service_id,msm_id,file_name,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,share_of_unit_observation_mass,rank_within_unit,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0266,landing_region_0230 -> landing_region_0266,50.0,50,50,25,13,5,0.13089005235602094,3,False,False,True,0.0,50.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0230,landing_region_0230 -> landing_region_0230,32.0,32,32,16,8,3,0.08376963350785341,4,False,False,False,32.0,0.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0266::landing_region_0950,landing_region_0266 -> landing_region_0950,8.0,16,16,8,4,3,0.020942408376963352,5,False,False,False,8.0,0.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0266,landing_region_0041 -> landing_region_0266,6.0,6,6,3,3,3,0.015706806282722512,6,False,False,False,0.0,6.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0024::landing_region_0867,landing_region_0024 -> landing_region_0867,4.0,12,12,6,3,2,0.010471204188481676,7,False,False,False,4.0,0.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0266,landing_region_0132 -> landing_region_0266,4.0,4,4,2,1,1,0.010471204188481676,8,False,False,False,0.0,4.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0735,landing_region_0132 -> landing_region_0735,4.0,4,4,2,1,1,0.010471204188481676,9,False,False,False,0.0,4.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0266::landing_region_0867,landing_region_0266 -> landing_region_0867,4.0,12,12,6,3,2,0.010471204188481676,10,False,False,False,4.0,0.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0024::landing_region_0456,landing_region_0024 -> landing_region_0456,2.0,4,4,2,1,1,0.005235602094240838,11,False,False,False,2.0,0.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0024::landing_region_0648,landing_region_0024 -> landing_region_0648,2.0,4,4,2,1,1,0.005235602094240838,12,False,False,False,2.0,0.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0266::landing_region_0456,landing_region_0266 -> landing_region_0456,2.0,4,4,2,1,1,0.005235602094240838,13,False,False,False,2.0,0.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0266::landing_region_0648,landing_region_0266 -> landing_region_0648,2.0,4,4,2,1,1,0.005235602094240838,14,False,False,False,2.0,0.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0133::landing_region_0266,landing_region_0133 -> landing_region_0266,1.0,2,2,1,1,1,0.002617801047120419,15,False,False,False,0.0,1.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0250::landing_region_0266,landing_region_0250 -> landing_region_0266,1.0,2,2,1,1,1,0.002617801047120419,16,False,False,False,0.0,1.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0348::landing_region_0867,landing_region_0348 -> landing_region_0867,1.0,2,2,1,1,1,0.002617801047120419,17,False,False,False,0.0,1.0
JP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0348::landing_region_0950,landing_region_0348 -> landing_region_0950,1.0,2,2,1,1,1,0.002617801047120419,18,False,False,False,0.0,1.0
KE,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0149,landing_region_0149 -> landing_region_0149,12.0,12,12,6,3,1,0.75,1,True,False,False,12.0,0.0
KE,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0330::landing_region_0431,landing_region_0330 -> landing_region_0431,4.0,4,4,2,1,1,0.25,2,False,True,False,0.0,4.0
KH,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0330,landing_region_0230 -> landing_region_0330,8.0,8,8,4,3,3,1.0,1,True,False,False,0.0,8.0
KI,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0089,landing_region_0041 -> landing_region_0089,3.0,6,6,3,2,1,0.5,1,True,False,False,0.0,3.0
KI,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0615,landing_region_0041 -> landing_region_0615,3.0,6,6,3,2,1,0.5,2,False,True,False,0.0,3.0
KY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0412,landing_region_0174 -> landing_region_0412,4.0,4,4,2,1,1,1.0,1,True,False,False,0.0,4.0
LC,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0156::landing_region_0156,landing_region_0156 -> landing_region_0156,2.0,8,8,4,2,2,0.2,1,True,False,False,2.0,0.0
LC,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0156::landing_region_0246,landing_region_0156 -> landing_region_0246,2.0,8,8,4,2,2,0.2,2,False,True,False,2.0,0.0
LC,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0156::landing_region_0564,landing_region_0156 -> landing_region_0564,2.0,8,8,4,2,2,0.2,3,False,False,True,2.0,0.0
LC,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0785,landing_region_0174 -> landing_region_0785,2.0,2,2,1,1,1,0.2,4,False,False,False,0.0,2.0
LC,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0246::landing_region_0564,landing_region_0246 -> landing_region_0564,2.0,8,8,4,2,2,0.2,5,False,False,False,2.0,0.0
LI,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0376::landing_region_0376,landing_region_0376 -> landing_region_0376,8.0,8,8,4,2,2,1.0,1,True,False,False,4.0,4.0
LK,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0288::landing_region_0431,landing_region_0288 -> landing_region_0431,12.0,12,12,6,3,1,1.0,1,True,False,False,0.0,12.0
ME,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0338::landing_region_0341,landing_region_0338 -> landing_region_0341,4.0,4,4,2,1,1,1.0,1,True,False,False,4.0,0.0
MH,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0230,landing_region_0230 -> landing_region_0230,4.0,4,4,2,1,1,0.3333333333333333,1,True,False,False,4.0,0.0
MH,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0266,landing_region_0230 -> landing_region_0266,4.0,4,4,2,1,1,0.3333333333333333,2,False,True,False,0.0,4.0
MH,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0024::landing_region_0266,landing_region_0024 -> landing_region_0266,2.0,4,4,2,1,1,0.16666666666666666,3,False,False,True,2.0,0.0
MH,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0266::landing_region_0266,landing_region_0266 -> landing_region_0266,2.0,4,4,2,1,1,0.16666666666666666,4,False,False,False,2.0,0.0
ML,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0186::landing_region_0239,landing_region_0186 -> landing_region_0239,4.0,4,4,2,1,1,0.6666666666666666,1,True,False,False,0.0,4.0
ML,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0239::landing_region_0308,landing_region_0239 -> landing_region_0308,2.0,2,2,1,1,1,0.3333333333333333,2,False,True,False,0.0,2.0
MM,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0132,landing_region_0061 -> landing_region_0132,6.0,6,6,2,1,1,0.6,1,True,False,False,2.0,4.0
MM,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0926,landing_region_0132 -> landing_region_0926,4.0,4,4,2,2,2,0.4,2,False,True,False,0.0,4.0
MN,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0230,landing_region_0230 -> landing_region_0230,40.0,40,40,14,7,7,0.7142857142857143,1,True,False,False,40.0,0.0
MN,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0266,landing_region_0230 -> landing_region_0266,12.0,12,12,6,3,3,0.21428571428571427,2,False,True,False,0.0,12.0
MN,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0024::landing_region_0266,landing_region_0024 -> landing_region_0266,2.0,4,4,2,1,1,0.03571428571428571,3,False,False,True,2.0,0.0
MN,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0266::landing_region_0266,landing_region_0266 -> landing_region_0266,2.0,4,4,2,1,1,0.03571428571428571,4,False,False,False,2.0,0.0
MP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0014,landing_region_0014 -> landing_region_0014,2.0,4,4,2,1,1,0.25,1,True,False,False,2.0,0.0
MP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0813,landing_region_0014 -> landing_region_0813,2.0,4,4,2,1,1,0.25,2,False,True,False,2.0,0.0
MP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0824,landing_region_0014 -> landing_region_0824,2.0,4,4,2,1,1,0.25,3,False,False,True,0.0,2.0
MP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0813::landing_region_0824,landing_region_0813 -> landing_region_0824,2.0,4,4,2,1,1,0.25,4,False,False,False,0.0,2.0
MT,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0102::landing_region_0102,landing_region_0102 -> landing_region_0102,22.0,44,44,16,8,2,0.4230769230769231,1,True,False,False,22.0,0.0
MT,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0102::landing_region_0623,landing_region_0102 -> landing_region_0623,22.0,44,44,16,8,2,0.4230769230769231,2,False,True,False,22.0,0.0
MT,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0102::landing_region_0431,landing_region_0102 -> landing_region_0431,4.0,4,4,2,1,1,0.07692307692307693,3,False,False,True,0.0,4.0
MT,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0102::landing_region_0572,landing_region_0102 -> landing_region_0572,4.0,4,4,2,1,1,0.07692307692307693,4,False,False,False,0.0,4.0
MV,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0288::landing_region_0439,landing_region_0288 -> landing_region_0439,4.0,4,4,2,1,1,1.0,1,True,False,False,0.0,4.0
MX,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0499,landing_region_0061 -> landing_region_0499,4.0,4,4,2,1,1,0.5,1,True,False,False,4.0,0.0
MX,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0226,landing_region_0174 -> landing_region_0226,4.0,4,4,2,1,1,0.5,2,False,True,False,0.0,4.0
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0655,landing_region_0132 -> landing_region_0655,31.0,32,32,16,10,7,0.484375,1,True,False,False,8.0,23.0
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0266,landing_region_0132 -> landing_region_0266,12.0,12,12,6,5,5,0.1875,2,False,True,False,0.0,12.0
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0230,landing_region_0132 -> landing_region_0230,8.0,8,8,4,2,1,0.125,3,False,False,True,0.0,8.0
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0499,landing_region_0061 -> landing_region_0499,4.0,4,4,2,1,1,0.0625,4,False,False,False,4.0,0.0
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0260,landing_region_0132 -> landing_region_0260,4.0,4,4,2,1,1,0.0625,5,False,False,False,0.0,4.0
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0132,landing_region_0132 -> landing_region_0132,1.0,4,4,2,1,1,0.015625,6,False,False,False,0.0,1.0
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0487,landing_region_0132 -> landing_region_0487,1.0,4,4,2,1,1,0.015625,7,False,False,False,0.0,1.0
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0634,landing_region_0132 -> landing_region_0634,1.0,2,2,1,1,1,0.015625,8,False,False,False,0.0,1.0
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0641,landing_region_0132 -> landing_region_0641,1.0,4,4,2,1,1,0.015625,9,False,False,False,0.0,1.0
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0807,landing_region_0132 -> landing_region_0807,1.0,4,4,2,1,1,0.015625,10,False,False,False,0.0,1.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0174,landing_region_0149 -> landing_region_0174,112.0,112,112,56,34,1,0.0890302066772655,1,True,False,False,112.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0735,landing_region_0041 -> landing_region_0735,84.0,84,84,32,17,1,0.06677265500794913,2,False,True,False,84.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0499,landing_region_0061 -> landing_region_0499,68.0,68,68,34,17,1,0.05405405405405406,3,False,False,True,68.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0230,landing_region_0230 -> landing_region_0230,48.0,48,48,22,12,1,0.03815580286168521,4,False,False,False,48.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0024::landing_region_0266,landing_region_0024 -> landing_region_0266,42.0,84,84,35,18,1,0.033386327503974564,5,False,False,False,42.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0132,landing_region_0061 -> landing_region_0132,42.0,42,42,19,10,1,0.033386327503974564,6,False,False,False,6.0,36.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0266::landing_region_0266,landing_region_0266 -> landing_region_0266,42.0,84,84,35,18,1,0.033386327503974564,7,False,False,False,42.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0376::landing_region_0376,landing_region_0376 -> landing_region_0376,38.0,38,38,15,8,1,0.030206677265500796,8,False,False,False,38.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0719::landing_region_0719,landing_region_0719 -> landing_region_0719,36.0,36,36,8,4,1,0.028616852146263912,9,False,False,False,36.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0266,landing_region_0230 -> landing_region_0266,28.0,28,28,14,7,1,0.022257551669316374,10,False,False,False,0.0,28.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0149,landing_region_0149 -> landing_region_0149,25.0,46,46,17,9,1,0.01987281399046105,11,False,False,False,25.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0610,landing_region_0149 -> landing_region_0610,25.0,46,46,15,8,1,0.01987281399046105,12,False,False,False,25.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0009::landing_region_0735,landing_region_0009 -> landing_region_0735,24.0,24,24,12,6,1,0.019077901430842606,13,False,False,False,24.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0200::landing_region_0944,landing_region_0200 -> landing_region_0944,24.0,24,24,12,9,1,0.019077901430842606,14,False,False,False,0.0,24.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0635,landing_region_0041 -> landing_region_0635,23.0,46,46,23,13,1,0.018282988871224166,15,False,False,False,23.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0945,landing_region_0041 -> landing_region_0945,23.0,46,46,23,13,1,0.018282988871224166,16,False,False,False,23.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0051::landing_region_0512,landing_region_0051 -> landing_region_0512,22.0,40,40,14,7,1,0.017488076311605722,17,False,False,False,18.0,4.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0223::landing_region_0223,landing_region_0223 -> landing_region_0223,22.0,30,30,10,5,1,0.017488076311605722,18,False,False,False,22.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0181::landing_region_0512,landing_region_0181 -> landing_region_0512,18.0,36,36,12,6,1,0.014308426073131956,19,False,False,False,18.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0089::landing_region_0362,landing_region_0089 -> landing_region_0362,16.0,16,16,8,4,1,0.012718600953895072,20,False,False,False,16.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0288,landing_region_0132 -> landing_region_0288,16.0,16,16,8,5,1,0.012718600953895072,21,False,False,False,0.0,16.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0892,landing_region_0132 -> landing_region_0892,16.0,16,16,8,5,1,0.012718600953895072,22,False,False,False,0.0,16.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0330::landing_region_0377,landing_region_0330 -> landing_region_0377,16.0,16,16,8,4,1,0.012718600953895072,23,False,False,False,0.0,16.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0159,landing_region_0149 -> landing_region_0159,14.0,14,14,6,4,1,0.011128775834658187,24,False,False,False,0.0,14.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0640,landing_region_0351 -> landing_region_0640,14.0,20,20,8,4,1,0.011128775834658187,25,False,False,False,14.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0083::landing_region_0083,landing_region_0083 -> landing_region_0083,12.0,12,12,4,2,1,0.009538950715421303,26,False,False,False,12.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0129::landing_region_0174,landing_region_0129 -> landing_region_0174,12.0,12,12,6,3,1,0.009538950715421303,27,False,False,False,0.0,12.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0242::landing_region_0975,landing_region_0242 -> landing_region_0975,12.0,12,12,4,2,1,0.009538950715421303,28,False,False,False,12.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0431::landing_region_0431,landing_region_0431 -> landing_region_0431,12.0,12,12,6,3,1,0.009538950715421303,29,False,False,False,12.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0089,landing_region_0041 -> landing_region_0089,11.0,22,22,11,6,1,0.008744038155802861,30,False,False,False,0.0,11.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0615,landing_region_0041 -> landing_region_0615,11.0,22,22,11,6,1,0.008744038155802861,31,False,False,False,0.0,11.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0008::landing_region_0008,landing_region_0008 -> landing_region_0008,10.933333333333334,36,36,16,8,1,0.008691043985161632,32,False,False,False,9.333333333333332,1.6
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0008::landing_region_0293,landing_region_0008 -> landing_region_0293,10.933333333333334,36,36,16,8,1,0.008691043985161632,33,False,False,False,9.333333333333332,1.6
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0293::landing_region_0293,landing_region_0293 -> landing_region_0293,10.933333333333334,36,36,16,8,1,0.008691043985161632,34,False,False,False,9.333333333333332,1.6
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0266,landing_region_0041 -> landing_region_0266,10.0,10,10,5,3,1,0.00794912559618442,35,False,False,False,0.0,10.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0735,landing_region_0132 -> landing_region_0735,10.0,10,10,5,3,1,0.00794912559618442,36,False,False,False,0.0,10.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0719,landing_region_0230 -> landing_region_0719,10.0,10,10,3,2,1,0.00794912559618442,37,False,False,False,0.0,10.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0009::landing_region_0945,landing_region_0009 -> landing_region_0945,8.0,8,8,4,2,1,0.006359300476947536,38,False,False,False,8.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0039::landing_region_0159,landing_region_0039 -> landing_region_0159,8.0,8,8,4,2,1,0.006359300476947536,39,False,False,False,0.0,8.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0625,landing_region_0041 -> landing_region_0625,8.0,8,8,4,2,1,0.006359300476947536,40,False,False,False,8.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0230,landing_region_0132 -> landing_region_0230,8.0,8,8,4,2,1,0.006359300476947536,41,False,False,False,0.0,8.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0465,landing_region_0174 -> landing_region_0465,8.0,8,8,4,2,1,0.006359300476947536,42,False,False,False,8.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0330,landing_region_0230 -> landing_region_0330,8.0,8,8,4,3,1,0.006359300476947536,43,False,False,False,0.0,8.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0266::landing_region_0719,landing_region_0266 -> landing_region_0719,8.0,8,8,4,2,1,0.006359300476947536,44,False,False,False,0.0,8.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0271::landing_region_0362,landing_region_0271 -> landing_region_0362,8.0,8,8,4,2,1,0.006359300476947536,45,False,False,False,8.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0512,landing_region_0351 -> landing_region_0512,8.0,16,16,8,4,1,0.006359300476947536,46,False,False,False,0.0,8.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0512::landing_region_0640,landing_region_0512 -> landing_region_0640,8.0,16,16,8,4,1,0.006359300476947536,47,False,False,False,0.0,8.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0591::landing_region_0770,landing_region_0591 -> landing_region_0770,8.0,8,8,4,2,1,0.006359300476947536,48,False,False,False,0.0,8.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0763::landing_region_0770,landing_region_0763 -> landing_region_0770,8.0,8,8,4,2,1,0.006359300476947536,49,False,False,False,8.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0008::landing_region_0223,landing_region_0008 -> landing_region_0223,7.6,24,24,8,4,1,0.006041335453100159,50,False,False,False,4.0,3.6
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0223::landing_region_0293,landing_region_0223 -> landing_region_0293,7.6,24,24,8,4,1,0.006041335453100159,51,False,False,False,4.0,3.6
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0348,landing_region_0041 -> landing_region_0348,6.0,6,6,3,2,1,0.0047694753577106515,52,False,False,False,0.0,6.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0051::landing_region_0051,landing_region_0051 -> landing_region_0051,6.0,8,8,4,2,1,0.0047694753577106515,53,False,False,False,6.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0061,landing_region_0061 -> landing_region_0061,6.0,6,6,3,2,1,0.0047694753577106515,54,False,False,False,6.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0603,landing_region_0174 -> landing_region_0603,6.0,6,6,3,2,1,0.0047694753577106515,55,False,False,False,0.0,6.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0417,landing_region_0351 -> landing_region_0417,6.0,16,16,4,2,1,0.0047694753577106515,56,False,False,False,6.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0420,landing_region_0351 -> landing_region_0420,6.0,16,16,4,2,1,0.0047694753577106515,57,False,False,False,6.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0428::landing_region_0428,landing_region_0428 -> landing_region_0428,6.0,8,8,2,1,1,0.0047694753577106515,58,False,False,False,6.0,0.0
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,landing_region_0591::landing_region_0975,landing_region_0591 -> landing_region_0975,6.0,6,6,3,2,1,0.0047694753577106515,59,False,False,False,0.0,6.0
