probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
ML,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,6,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MM,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,10,0.4,0.8,1.0,2.8717458874925876,moderate_network_transition_concentration,0.6,1.0,1.0,1.9601317042077895,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.2,0.8
MN,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,56,0.2857142857142857,0.5,0.7142857142857142,4.649326960458956,broad_network_transition_distribution,0.7142857142857143,0.9285714285714286,0.9642857142857143,2.244420336072016,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,7,7,0.7857142857142857,0.21428571428571427
MP,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,8,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.25,0.5,0.75,4.0,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
MT,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,52,0.3076923076923077,0.5384615384615385,0.6923076923076923,5.91938942435933,broad_network_transition_distribution,0.4230769230769231,0.8461538461538461,0.9230769230769231,3.072434372200789,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",8,2,0.8461538461538461,0.15384615384615385
MV,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MX,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,8,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
MY,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,64,0.21875,0.375,0.53125,7.850521976640532,broad_network_transition_distribution,0.484375,0.671875,0.796875,4.935275744000853,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,10,7,0.1875,0.8125
NA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,1258,0.10174880763116058,0.16693163751987283,0.22416534181240064,73.10426242928989,broad_network_transition_distribution,0.0890302066772655,0.15580286168521462,0.20985691573926868,57.70502645871759,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_unique_probe_asns,minimum_unique_probe_asns,34,1,0.7217806041335454,0.27821939586645467
NC,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,40,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",5,2,0.0,1.0
NG,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,12,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
NL,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,30,0.3333333333333333,0.6,0.7333333333333333,5.038221548800905,broad_network_transition_distribution,0.26666666666666666,0.5333333333333333,0.7,4.810703544513079,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,3,3,0.6,0.4
NO,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,258,0.32558139534883723,0.5116279069767442,0.5736434108527132,10.196893015327133,broad_network_transition_distribution,0.2248062015503876,0.3875968992248062,0.5090439276485789,13.834658681342503,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,14,7,0.9379844961240312,0.062015503875969005
NZ,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,268,0.39552238805970147,0.5597014925373134,0.664179104477612,6.962122583461253,broad_network_transition_distribution,0.39552238805970147,0.544776119402985,0.6791044776119403,6.5966126656817625,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,20,8,0.8059701492537313,0.19402985074626866
PA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
PE,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,56,0.42857142857142855,0.6428571428571428,0.7857142857142857,4.885311168971641,broad_network_transition_distribution,0.7142857142857143,0.8571428571428572,0.9285714285714286,2.448150070226196,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,10,8,0.14285714285714285,0.8571428571428571
PG,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,10,0.6,1.0,1.0,1.9601317042077895,moderate_network_transition_concentration,0.4,0.8,1.0,2.8717458874925876,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.4,0.6
PH,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,288,0.3125,0.3958333333333333,0.47916666666666663,13.408738140719214,broad_network_transition_distribution,0.4138888888888889,0.49722222222222223,0.5736111111111112,11.386201043052324,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,27,15,0.5833333333333335,0.4166666666666667
PK,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,6,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.3333333333333333,0.6666666666666666
PL,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,18,0.5555555555555556,1.0,1.0,1.9876669750024174,moderate_network_transition_concentration,0.4444444444444444,0.6666666666666666,0.8888888888888888,3.5716523669284492,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.8888888888888888,0.1111111111111111
PR,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
PT,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,28,0.5,0.6428571428571428,0.7857142857142857,3.931571338718576,weak_network_transition_concentration,0.7142857142857143,0.7857142857142857,0.8571428571428572,2.8401708381994757,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2,1.0,0.0
QA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
RO,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
SE,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,304,0.3223684210526316,0.4276315789473684,0.5197368421052632,11.911283623292098,broad_network_transition_distribution,0.23026315789473684,0.42105263157894735,0.6008771929824561,7.5239452642600675,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,22,12,0.9473684210526315,0.05263157894736842
SG,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,130,0.2153846153846154,0.4,0.5230769230769231,11.560275079317586,broad_network_transition_distribution,0.23076923076923078,0.38461538461538464,0.5230769230769231,10.160971615580957,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,8,5,0.27692307692307694,0.7230769230769231
SL,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,8,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
SV,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,28,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.7142857142857143,0.8571428571428572,1.0,2.2173474522732106,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,3,0.0,1.0
TH,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,42,0.2857142857142857,0.47619047619047616,0.5714285714285714,7.92873133940639,broad_network_transition_distribution,0.5238095238095238,0.8095238095238095,0.9047619047619048,3.1409419701295422,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,8,5,0.38095238095238093,0.6190476190476191
TJ,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,14,0.5714285714285714,1.0,1.0,1.9796263300525183,moderate_network_transition_concentration,0.5714285714285714,1.0,1.0,1.9796263300525183,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
TL,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,28,0.42857142857142855,0.7142857142857142,0.8571428571428571,3.5859888270569544,weak_network_transition_concentration,0.42857142857142855,0.5714285714285714,0.7142857142857142,4.371369344007118,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,0.5714285714285714,0.42857142857142855
TN,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,6,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
TO,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,20,0.6,0.8,1.0,2.586409289858933,moderate_network_transition_concentration,0.2,0.4,0.6000000000000001,5.000000000000001,broad_corridor_observation_distribution,network_concentrated_physical_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.4,0.6
TR,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,12,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,0.0,1.0
TV,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,8,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
TW,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,94,0.2127659574468085,0.4042553191489362,0.5531914893617021,8.536452555088916,broad_network_transition_distribution,0.5531914893617021,0.7021276595744681,0.8297872340425532,4.2974061899817295,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,13,6,0.9574468085106383,0.0425531914893617
UA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,12,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1.0,0.0
UG,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
US,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,1528,0.20157068062827224,0.3494764397905759,0.4594240837696335,18.210348588848124,broad_network_transition_distribution,0.2650523560209424,0.5157068062827226,0.7526178010471204,7.560110918662909,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,126,40,0.9646596858638743,0.03534031413612566
UZ,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,46,0.4782608695652174,0.9130434782608696,1.0,2.527617390874607,moderate_network_transition_concentration,0.5217391304347826,0.8260869565217391,1.0,2.7338011028044598,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,5,5,0.2608695652173913,0.7391304347826086
VE,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,22,0.45454545454545453,0.6363636363636364,0.8181818181818181,3.6264430977659163,weak_network_transition_concentration,0.36363636363636365,0.5454545454545454,0.7272727272727273,5.857725991919796,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.5454545454545454,0.45454545454545453
VI,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,8,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,0.6666666666666666,0.8333333333333333,3.464101615137755,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5000000000000001,0.5000000000000001
VN,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
ZA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,188,0.6808510638297872,0.7446808510638298,0.7872340425531915,3.901582294089037,weak_network_transition_concentration,0.3723404255319149,0.6808510638297872,0.9361702127659575,3.7621362587986895,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,18,6,0.2765957446808511,0.723404255319149
