country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
NG,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,37282->3356,2,0.6666666666666666,1,True,False,False,6,3,3,0,0.5,0.5,0.0,3,3
NG,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,30844->36937,1,0.3333333333333333,2,False,True,False,6,3,3,0,0.5,0.5,0.0,3,3
NO,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,49409->57829,2,0.4,1,True,False,False,44,5,39,0,0.11363636363636363,0.8863636363636364,0.0,4,3
NO,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,25400->1299,1,0.2,2,False,True,False,44,5,39,0,0.11363636363636363,0.8863636363636364,0.0,4,3
NO,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,48144->50304,1,0.2,3,False,False,True,44,5,39,0,0.11363636363636363,0.8863636363636364,0.0,4,3
NO,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,50304->1299,1,0.2,4,False,False,False,44,5,39,0,0.11363636363636363,0.8863636363636364,0.0,4,3
NU,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,55885->38800,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,0
NZ,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,64073->137409,4,0.26666666666666666,1,True,False,False,122,15,101,6,0.12295081967213115,0.8278688524590164,0.04918032786885246,15,8
NZ,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,23655->9790,3,0.2,2,False,True,False,122,15,101,6,0.12295081967213115,0.8278688524590164,0.04918032786885246,15,8
NZ,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,135069->2914,2,0.13333333333333333,3,False,False,True,122,15,101,6,0.12295081967213115,0.8278688524590164,0.04918032786885246,15,8
NZ,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4049->55850,2,0.13333333333333333,4,False,False,False,122,15,101,6,0.12295081967213115,0.8278688524590164,0.04918032786885246,15,8
NZ,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,14593->55850,1,0.06666666666666667,5,False,False,False,122,15,101,6,0.12295081967213115,0.8278688524590164,0.04918032786885246,15,8
NZ,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,18199->2914,1,0.06666666666666667,6,False,False,False,122,15,101,6,0.12295081967213115,0.8278688524590164,0.04918032786885246,15,8
NZ,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,55785->55850,1,0.06666666666666667,7,False,False,False,122,15,101,6,0.12295081967213115,0.8278688524590164,0.04918032786885246,15,8
NZ,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,45177->2914,1,0.06666666666666667,8,False,False,False,122,15,101,6,0.12295081967213115,0.8278688524590164,0.04918032786885246,15,8
OM,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,8529->6939,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
PA,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,11556->23520,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
PG,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,17828->4826,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,45754->1299,2,0.18181818181818182,1,True,False,False,40,11,29,0,0.275,0.725,0.0,10,8
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,4775->1299,2,0.18181818181818182,2,False,True,False,40,11,29,0,0.275,0.725,0.0,10,8
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,137818->132021,1,0.09090909090909091,3,False,False,True,40,11,29,0,0.275,0.725,0.0,10,8
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9299->1299,1,0.09090909090909091,4,False,False,False,40,11,29,0,0.275,0.725,0.0,10,8
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,18187->6939,1,0.09090909090909091,5,False,False,False,40,11,29,0,0.275,0.725,0.0,10,8
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,45209->9658,1,0.09090909090909091,6,False,False,False,40,11,29,0,0.275,0.725,0.0,10,8
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9658->2914,1,0.09090909090909091,7,False,False,False,40,11,29,0,0.275,0.725,0.0,10,8
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,17639->1299,1,0.09090909090909091,8,False,False,False,40,11,29,0,0.275,0.725,0.0,10,8
PH,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,132400->134707,1,0.09090909090909091,9,False,False,False,40,11,29,0,0.275,0.725,0.0,10,8
PR,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,5786->20080,1,0.5,1,True,False,False,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,2,1
PR,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,14638->23520,1,0.5,2,False,True,False,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,2,1
PT,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,37721->6939,2,0.4,1,True,False,False,28,5,22,1,0.17857142857142858,0.7857142857142857,0.03571428571428571,5,4
PT,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,60171->6939,2,0.4,2,False,True,False,28,5,22,1,0.17857142857142858,0.7857142857142857,0.03571428571428571,5,4
PT,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,2860->6453,1,0.2,3,False,False,True,28,5,22,1,0.17857142857142858,0.7857142857142857,0.03571428571428571,5,4
PW,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,17893->174,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
SA,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,39386->1299,3,1.0,1,True,False,False,3,3,0,0,1.0,0.0,0.0,3,1
SE,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,9158->1299,1,0.5,1,True,False,False,36,2,34,0,0.05555555555555555,0.9444444444444444,0.0,2,1
SE,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,8434->29518,1,0.5,2,False,True,False,36,2,34,0,0.05555555555555555,0.9444444444444444,0.0,2,1
SL,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,329109->60171,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,1,1
SN,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,8346->6453,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
TW,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,7539->3491,2,0.3333333333333333,1,True,False,False,106,6,46,54,0.05660377358490566,0.4339622641509434,0.5094339622641509,6,4
TW,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,18041->6939,1,0.16666666666666666,2,False,True,False,106,6,46,54,0.05660377358490566,0.4339622641509434,0.5094339622641509,6,4
TW,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,18041->7539,1,0.16666666666666666,3,False,False,True,106,6,46,54,0.05660377358490566,0.4339622641509434,0.5094339622641509,6,4
TW,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,208223->44324,1,0.16666666666666666,4,False,False,False,106,6,46,54,0.05660377358490566,0.4339622641509434,0.5094339622641509,6,4
TW,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,1659->7539,1,0.16666666666666666,5,False,False,False,106,6,46,54,0.05660377358490566,0.4339622641509434,0.5094339622641509,6,4
TZ,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,37035->37662,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
US,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,137409->7578,11,0.7333333333333333,1,True,False,False,36,15,19,2,0.4166666666666667,0.5277777777777778,0.05555555555555555,15,6
US,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,23520->1299,2,0.13333333333333333,2,False,True,False,36,15,19,2,0.4166666666666667,0.5277777777777778,0.05555555555555555,15,6
US,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,6360->11537,1,0.06666666666666667,3,False,False,True,36,15,19,2,0.4166666666666667,0.5277777777777778,0.05555555555555555,15,6
US,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,11537->20080,1,0.06666666666666667,4,False,False,False,36,15,19,2,0.4166666666666667,0.5277777777777778,0.05555555555555555,15,6
ZA,5010,dns-root_b-root_msm5010_20260701T000000Z_010000Z.json,37640->60171,3,1.0,1,True,False,False,9,3,6,0,0.3333333333333333,0.6666666666666666,0.0,3,1
