probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
CL,M-Root,all_publicly_visible,1536,1,0,949,586,1115,421,0.0006510416666666666,0.0,0.6178385416666666,0.3815104166666667
CL,M-Root,resolved_entry_only,1525,1,0,946,578,1105,420,0.0006557377049180328,0.0,0.620327868852459,0.37901639344262295
CM,M-Root,all_publicly_visible,38,2,0,30,6,27,11,0.05263157894736842,0.0,0.7894736842105263,0.15789473684210525
CM,M-Root,resolved_entry_only,38,2,0,30,6,27,11,0.05263157894736842,0.0,0.7894736842105263,0.15789473684210525
CN,M-Root,all_publicly_visible,1345,9,0,934,402,997,348,0.006691449814126394,0.0,0.6944237918215613,0.2988847583643123
CN,M-Root,resolved_entry_only,1336,9,0,927,400,991,345,0.006736526946107785,0.0,0.6938622754491018,0.2994011976047904
CO,M-Root,all_publicly_visible,843,14,0,595,234,643,200,0.0166073546856465,0.0,0.7058125741399762,0.2775800711743772
CO,M-Root,resolved_entry_only,829,12,0,589,228,632,197,0.014475271411338963,0.0,0.7104945717732207,0.2750301568154403
CR,M-Root,all_publicly_visible,232,0,0,118,114,180,52,0.0,0.0,0.5086206896551724,0.49137931034482757
CR,M-Root,resolved_entry_only,232,0,0,118,114,180,52,0.0,0.0,0.5086206896551724,0.49137931034482757
CU,M-Root,all_publicly_visible,23,1,0,16,6,19,4,0.043478260869565216,0.0,0.6956521739130435,0.2608695652173913
CU,M-Root,resolved_entry_only,23,1,0,16,6,19,4,0.043478260869565216,0.0,0.6956521739130435,0.2608695652173913
CV,M-Root,all_publicly_visible,67,6,0,38,23,43,24,0.08955223880597014,0.0,0.5671641791044776,0.34328358208955223
CV,M-Root,resolved_entry_only,67,6,0,38,23,43,24,0.08955223880597014,0.0,0.5671641791044776,0.34328358208955223
CW,M-Root,all_publicly_visible,34,0,0,32,2,21,13,0.0,0.0,0.9411764705882353,0.058823529411764705
CW,M-Root,resolved_entry_only,34,0,0,32,2,21,13,0.0,0.0,0.9411764705882353,0.058823529411764705
CY,M-Root,all_publicly_visible,185,13,1,135,36,146,39,0.07027027027027027,0.005405405405405406,0.7297297297297297,0.1945945945945946
CY,M-Root,resolved_entry_only,183,13,1,135,34,144,39,0.07103825136612021,0.00546448087431694,0.7377049180327869,0.18579234972677597
CZ,M-Root,all_publicly_visible,5051,4,1,3881,1165,3925,1126,0.0007919223916056226,0.00019798059790140566,0.7683627004553554,0.2306473965551376
CZ,M-Root,resolved_entry_only,4997,4,1,3861,1131,3883,1114,0.0008004802881729037,0.00020012007204322593,0.7726635981588953,0.22633580148088853
DE,M-Root,all_publicly_visible,23130,190,29,18409,4502,18468,4662,0.008214440121054907,0.0012537829658452228,0.7958927799394725,0.19463899697362733
DE,M-Root,resolved_entry_only,23020,190,29,18344,4457,18373,4647,0.008253692441355343,0.001259774109470026,0.7968722849695916,0.19361424847958297
DJ,M-Root,all_publicly_visible,40,1,3,32,4,24,16,0.025,0.075,0.8,0.1
