analysis_scope,country,network_atomic_segments,corridor_atomic_segments,shared_atomic_segments,network_only_atomic_segments,corridor_only_atomic_segments,segment_population_aligned,probe_country,service_id,path_scope_stratum
probe_country_service,,11,11,11,0,0,True,CL,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,CM,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,CM,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,36,36,36,0,0,True,CN,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,12,12,12,0,0,True,CN,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,7,7,7,0,0,True,CO,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,CO,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,CR,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,CR,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,CU,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,CV,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,CW,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,CW,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,25,25,25,0,0,True,CY,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,CY,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,91,91,91,0,0,True,CZ,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,45,45,45,0,0,True,CZ,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,439,439,439,0,0,True,DE,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,231,231,231,0,0,True,DE,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,DJ,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,DJ,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,65,65,65,0,0,True,DK,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,27,27,27,0,0,True,DK,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,11,11,11,0,0,True,DO,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,DO,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,13,13,13,0,0,True,EC,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,11,11,11,0,0,True,EC,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,95,95,95,0,0,True,EE,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,32,32,32,0,0,True,EE,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,EG,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,142,142,142,0,0,True,ES,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,68,68,68,0,0,True,ES,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,ET,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,ET,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,370,370,370,0,0,True,FI,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,186,186,186,0,0,True,FI,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,330,330,330,0,0,True,FR,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,176,176,176,0,0,True,FR,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,150,150,150,0,0,True,GB,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,70,70,70,0,0,True,GB,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,8,8,8,0,0,True,GE,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,GE,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,8,8,8,0,0,True,GH,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,GH,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,GP,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,GP,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,7,7,7,0,0,True,GQ,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,GQ,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,26,26,26,0,0,True,GR,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,13,13,13,0,0,True,GR,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,26,26,26,0,0,True,GU,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,GU,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,31,31,31,0,0,True,HK,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,16,16,16,0,0,True,HK,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,20,20,20,0,0,True,HN,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,HN,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,13,13,13,0,0,True,HR,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,9,9,9,0,0,True,HR,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,10,10,10,0,0,True,HU,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,HU,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,220,220,220,0,0,True,ID,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,94,94,94,0,0,True,ID,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,48,48,48,0,0,True,IE,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,20,20,20,0,0,True,IE,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,21,21,21,0,0,True,IL,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,9,9,9,0,0,True,IL,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,IM,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,150,150,150,0,0,True,IN,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,63,63,63,0,0,True,IN,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,IQ,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,IQ,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,IR,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,IR,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,IS,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,121,121,121,0,0,True,IT,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,69,69,69,0,0,True,IT,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,83,83,83,0,0,True,JP,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,32,32,32,0,0,True,JP,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,7,7,7,0,0,True,KE,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,KE,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,KG,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,KG,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,8,8,8,0,0,True,KI,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,KI,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,9,9,9,0,0,True,KR,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,KR,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,KY,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,KY,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,15,15,15,0,0,True,KZ,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,9,9,9,0,0,True,KZ,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,LB,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,LC,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,LC,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,LI,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,LI,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,49,49,49,0,0,True,LK,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,18,18,18,0,0,True,LK,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,18,18,18,0,0,True,LT,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,LT,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,9,9,9,0,0,True,LU,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,LU,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,12,12,12,0,0,True,LV,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,LV,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,MD,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,MD,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,ME,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,ME,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,MG,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MG,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,MK,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,MK,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,ML,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,14,14,14,0,0,True,MM,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,MM,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,MN,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,MN,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,MP,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MP,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,7,7,7,0,0,True,MT,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,MT,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,MU,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,20,20,20,0,0,True,MV,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,16,16,16,0,0,True,MV,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,18,18,18,0,0,True,MX,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,MX,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,39,39,39,0,0,True,MY,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,16,16,16,0,0,True,MY,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,9,9,9,0,0,True,MZ,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,MZ,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1186,1186,1186,0,0,True,NA,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,533,533,533,0,0,True,NA,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,20,20,20,0,0,True,NC,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,NC,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,20,20,20,0,0,True,NG,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,NG,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,NI,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,NI,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,154,154,154,0,0,True,NL,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,84,84,84,0,0,True,NL,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,120,120,120,0,0,True,NO,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,59,59,59,0,0,True,NO,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,NP,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,NP,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,415,415,415,0,0,True,NZ,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,200,200,200,0,0,True,NZ,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,OM,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,15,15,15,0,0,True,PA,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,PA,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,10,10,10,0,0,True,PE,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,PE,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,PF,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,PF,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,7,7,7,0,0,True,PG,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,PG,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,141,141,141,0,0,True,PH,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,57,57,57,0,0,True,PH,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,PK,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,PK,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,48,48,48,0,0,True,PL,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,24,24,24,0,0,True,PL,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,PR,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,PR,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,74,74,74,0,0,True,PT,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,29,29,29,0,0,True,PT,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,PW,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,PY,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,PY,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,QA,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,QA,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,47,47,47,0,0,True,RE,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,30,30,30,0,0,True,RE,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,17,17,17,0,0,True,RO,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,RO,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,8,8,8,0,0,True,RS,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,RS,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,382,382,382,0,0,True,RU,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,159,159,159,0,0,True,RU,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,SA,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,SA,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,256,256,256,0,0,True,SE,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,95,95,95,0,0,True,SE,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,101,101,101,0,0,True,SG,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,51,51,51,0,0,True,SG,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,12,12,12,0,0,True,SI,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,9,9,9,0,0,True,SI,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,13,13,13,0,0,True,SK,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,SK,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,SL,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,SL,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,SN,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,SS,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,SS,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,SV,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,SV,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,TD,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TD,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,TG,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,38,38,38,0,0,True,TH,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,19,19,19,0,0,True,TH,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,8,8,8,0,0,True,TJ,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,TJ,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,7,7,7,0,0,True,TL,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,TL,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,TN,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,TN,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,11,11,11,0,0,True,TO,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,11,11,11,0,0,True,TO,Topology-IPv4-UDP,resolved_entry_only
