probe_country,service_id,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
EC,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0174::landing_region_0465,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
EE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,46,46.0,3,landing_region_0512::landing_region_0640,0.7608695652173914,0.9565217391304348,1.0,1.941491833076413,moderate_corridor_observation_concentration,True,True,True,True,auditable,,12,9,1,0.0,1.0,probe_country_service
ES,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,7,7.0,4,landing_region_0018::landing_region_0018,0.5714285714285714,0.8571428571428571,0.9285714285714285,2.8711737460267326,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,1.0,0.0,probe_country_service
ET,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0330::landing_region_0431,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,81,81.0,6,landing_region_0351::landing_region_0420,0.32098765432098764,0.6049382716049383,0.8765432098765431,4.326417229149638,weak_corridor_observation_concentration,True,True,True,True,auditable,,15,7,1,0.4444444444444444,0.5555555555555556,probe_country_service
FJ,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0041::landing_region_0041,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
FM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4,4.0,1,landing_region_0014::landing_region_0014,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
GB,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0230::landing_region_0230,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
GG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4,4.0,1,landing_region_0077::landing_region_0077,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
GH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0006::landing_region_0556,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
GP,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,10,10.0,2,landing_region_0106::landing_region_0106,0.8,1.0,1.0,1.6493848884661177,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.8,0.2,probe_country_service
GU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,29,29.0,3,landing_region_0014::landing_region_0014,0.8275862068965517,0.9655172413793103,1.0,1.7262808555229034,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,3,1,0.8275862068965517,0.1724137931034483,probe_country_service
HK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,136,136.0,4,landing_region_0230::landing_region_0230,0.6985294117647058,0.8161764705882353,0.9191176470588235,2.559561495103397,moderate_corridor_observation_concentration,True,True,True,True,auditable,,20,16,1,0.9191176470588235,0.08088235294117647,probe_country_service
ID,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,246,246.0,8,landing_region_0061::landing_region_0061,0.8861788617886179,0.926829268292683,0.9552845528455285,1.7214362257119262,severe_corridor_observation_concentration,True,True,True,True,auditable,,54,42,1,0.9878048780487805,0.012195121951219513,probe_country_service
IL,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,182,182.0,1,landing_region_0083::landing_region_0083,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,28,10,1,1.0,0.0,probe_country_service
IM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,8,8.0,1,landing_region_0334::landing_region_0334,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,1.0,0.0,probe_country_service
IN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,63,63.0,5,landing_region_0132::landing_region_0132,0.5238095238095238,0.7301587301587302,0.8888888888888888,3.5506403376791478,weak_corridor_observation_concentration,True,True,True,True,auditable,,25,11,1,0.6349206349206349,0.36507936507936506,probe_country_service
IT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0364::landing_region_0460,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
JP,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,62,62.0,3,landing_region_0132::landing_region_0132,0.8064516129032258,0.9677419354838709,1.0,1.7834199545676837,severe_corridor_observation_concentration,True,True,True,True,auditable,,26,11,1,0.967741935483871,0.03225806451612903,probe_country_service
KE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6,6.0,2,landing_region_0312::landing_region_0650,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.3333333333333333,0.6666666666666666,probe_country_service
KH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0132::landing_region_0132,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
KI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0041::landing_region_0041,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
KN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0105::landing_region_0105,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
KY,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0174::landing_region_0412,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
LA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0132::landing_region_0132,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
LK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,18,18.0,2,landing_region_0288::landing_region_0431,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",6,2,1,0.0,1.0,probe_country_service
LT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,6,6.0,1,landing_region_0132::landing_region_0132,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
LV,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4,4.0,1,landing_region_0051::landing_region_0512,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,0.0,1.0,probe_country_service
MH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0132::landing_region_0132,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
ML,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,10,10.0,2,landing_region_0239::landing_region_0239,0.8,1.0,1.0,1.6493848884661177,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.8,0.2,probe_country_service
MM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,4,4.0,1,landing_region_0132::landing_region_0132,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,1.0,0.0,probe_country_service
MN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,26,26.0,3,landing_region_0230::landing_region_0230,0.6538461538461539,0.8846153846153846,1.0,2.375873071916056,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,1,0.7692307692307693,0.23076923076923078,probe_country_service
MP,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0014::landing_region_0824,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
MT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,32,32.0,2,landing_region_0102::landing_region_0102,0.9375,1.0,1.0,1.2633812503027273,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",8,2,1,0.9375,0.0625,probe_country_service
MV,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,63,63.0,4,landing_region_0439::landing_region_0439,0.6507936507936508,0.9365079365079365,0.9682539682539683,2.3549882935450617,moderate_corridor_observation_concentration,True,True,True,True,auditable,,10,3,1,0.6507936507936508,0.3492063492063492,probe_country_service
MX,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0174::landing_region_0226,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
MY,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0132::landing_region_0132,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
NA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,918,918.0000000000001,57,landing_region_0132::landing_region_0132,0.1655773420479303,0.2570806100217865,0.3384168482207698,23.176609687780907,broad_corridor_observation_distribution,False,False,False,False,insufficient_minimum_unique_probe_asns,minimum_unique_probe_asns,41,1,1,0.8769063180827885,0.12309368191721132,probe_country_service
NC,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,30,30.0,3,landing_region_0041::landing_region_0041,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",5,2,1,0.6666666666666666,0.3333333333333333,probe_country_service
NO,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,391,391.0,11,landing_region_0335::landing_region_0335,0.7800511508951407,0.8491048593350383,0.8797953964194374,2.629940448054432,moderate_corridor_observation_concentration,True,True,True,True,auditable,,69,26,1,1.0,0.0,probe_country_service
NZ,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,477,477.0,8,landing_region_0089::landing_region_0089,0.70020964360587,0.8176100628930818,0.9266247379454926,2.814960270073422,moderate_corridor_observation_concentration,True,True,True,True,auditable,,77,24,1,0.9937106918238994,0.006289308176100629,probe_country_service
OM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0030::landing_region_0337,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
PG,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0041::landing_region_0758,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
PH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,125,125.0,10,landing_region_0230::landing_region_0250,0.284,0.484,0.6679999999999999,6.213759225947545,broad_corridor_observation_distribution,False,False,True,True,auditable,,23,11,1,0.504,0.496,probe_country_service
PK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,13,13.0,2,landing_region_0132::landing_region_0132,0.6923076923076923,1.0,1.0,1.8538077549635301,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,0.6923076923076923,0.3076923076923077,probe_country_service
PT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,222,222.0,2,landing_region_0239::landing_region_0239,0.9819819819819819,1.0,1.0,1.0944171860227616,severe_corridor_observation_concentration,True,True,True,True,auditable,,51,12,1,1.0,0.0,probe_country_service
QA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0132::landing_region_0132,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
RE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,78,78.0,2,landing_region_0132::landing_region_0132,0.5641025641025641,1.0,1.0,1.9835858466340404,moderate_corridor_observation_concentration,True,False,False,False,insufficient_minimum_unique_probe_asns,minimum_unique_probe_asns,17,1,1,0.5641025641025641,0.4358974358974359,probe_country_service
