country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,370,370.0,3,landing_region_0051::landing_region_0051,0.8702702702702703,0.9891891891891892,1.0,1.5266621716076239,severe_corridor_observation_concentration,True,True,True,True,auditable,,71,26,1,0.9891891891891892,0.010810810810810811,service_country_corridor_concentration_summary,DK,D-Root
DK,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,364,364.0,3,landing_region_0051::landing_region_0051,0.8681318681318682,0.989010989010989,1.0,1.5337981452767648,severe_corridor_observation_concentration,True,True,True,True,auditable,,71,26,1,0.9835164835164835,0.016483516483516484,country_corridor_concentration_summary,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,453,453.0,6,landing_region_0132::landing_region_0132,0.8609271523178808,0.9293598233995585,0.9845474613686533,1.7359139902798897,severe_corridor_observation_concentration,True,True,True,True,auditable,,72,34,1,0.9337748344370861,0.06622516556291391,service_country_corridor_concentration_summary,SG,D-Root
CA,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,179,179.0,3,landing_region_0008::landing_region_0008,0.8603351955307262,0.9497206703910615,1.0,1.6415059217648622,severe_corridor_observation_concentration,True,True,True,True,auditable,,44,9,1,0.8156424581005587,0.18435754189944134,country_corridor_concentration_summary,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,62,62.0,3,landing_region_0132::landing_region_0132,0.8064516129032258,0.9677419354838709,1.0,1.7834199545676837,severe_corridor_observation_concentration,True,True,True,True,auditable,,26,11,1,0.967741935483871,0.03225806451612903,service_country_corridor_concentration_summary,JP,D-Root
NO,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,485,485.0,11,landing_region_0335::landing_region_0335,0.8010309278350516,0.8742268041237113,0.8989690721649485,2.4243157185481103,severe_corridor_observation_concentration,True,True,True,True,auditable,,111,43,1,1.0,0.0,country_corridor_concentration_summary,,
US,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,638,638.0,12,landing_region_0223::landing_region_0223,0.7847439916405434,0.9305120167189134,0.9430512016718914,2.2342382554660665,moderate_corridor_observation_concentration,True,True,True,True,auditable,,129,43,1,0.9780564263322884,0.0219435736677116,country_corridor_concentration_summary,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,391,391.0,11,landing_region_0335::landing_region_0335,0.7800511508951407,0.8491048593350383,0.8797953964194374,2.629940448054432,moderate_corridor_observation_concentration,True,True,True,True,auditable,,69,26,1,1.0,0.0,service_country_corridor_concentration_summary,NO,D-Root
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,516,516.0,15,landing_region_0223::landing_region_0223,0.7655038759689923,0.9341085271317829,0.9496124031007752,2.3193395409848834,moderate_corridor_observation_concentration,True,True,True,True,auditable,,98,40,1,0.9922480620155039,0.007751937984496124,service_country_corridor_concentration_summary,US,D-Root
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,46,46.0,3,landing_region_0512::landing_region_0640,0.7608695652173914,0.9565217391304348,1.0,1.941491833076413,moderate_corridor_observation_concentration,True,True,True,True,auditable,,12,9,1,0.0,1.0,service_country_corridor_concentration_summary,EE,D-Root
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,87,87.0,4,landing_region_0132::landing_region_0132,0.7586206896551724,0.9080459770114943,0.9770114942528736,2.1485152400178205,moderate_corridor_observation_concentration,True,True,True,True,auditable,,17,8,1,0.9080459770114943,0.09195402298850575,service_country_corridor_concentration_summary,VN,D-Root
TW,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,462,462.0,6,landing_region_0719::landing_region_0719,0.7359307359307359,0.8528138528138528,0.9523809523809523,2.46098911111409,moderate_corridor_observation_concentration,True,True,True,True,auditable,,75,24,1,0.8614718614718615,0.13852813852813853,country_corridor_concentration_summary,,
EE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,34,34.0,2,landing_region_0512::landing_region_0640,0.7352941176470589,1.0,1.0,1.7823305304103543,moderate_corridor_observation_concentration,True,True,True,True,auditable,,13,9,1,0.0,1.0,country_corridor_concentration_summary,,
NZ,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,564,564.0,9,landing_region_0089::landing_region_0089,0.7056737588652482,0.8191489361702127,0.925531914893617,2.8243933148160507,moderate_corridor_observation_concentration,True,True,True,True,auditable,,90,25,1,0.9929078014184397,0.0070921985815602835,country_corridor_concentration_summary,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,477,477.0,8,landing_region_0089::landing_region_0089,0.70020964360587,0.8176100628930818,0.9266247379454926,2.814960270073422,moderate_corridor_observation_concentration,True,True,True,True,auditable,,77,24,1,0.9937106918238994,0.006289308176100629,service_country_corridor_concentration_summary,NZ,D-Root
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,136,136.0,4,landing_region_0230::landing_region_0230,0.6985294117647058,0.8161764705882353,0.9191176470588235,2.559561495103397,moderate_corridor_observation_concentration,True,True,True,True,auditable,,20,16,1,0.9191176470588235,0.08088235294117647,service_country_corridor_concentration_summary,HK,D-Root
SE,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,389,389.0,4,landing_region_0051::landing_region_0051,0.6760925449871465,0.9640102827763497,0.9948586118251929,2.1329992021807964,moderate_corridor_observation_concentration,True,True,True,True,auditable,,66,19,1,0.8740359897172236,0.12596401028277635,country_corridor_concentration_summary,,
MV,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,61,61.0,3,landing_region_0439::landing_region_0439,0.6721311475409836,0.9672131147540983,1.0,2.094350932898138,moderate_corridor_observation_concentration,True,True,True,True,auditable,,10,3,1,0.6721311475409836,0.32786885245901637,country_corridor_concentration_summary,,
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,330,330.0,4,landing_region_0051::landing_region_0051,0.6696969696969697,0.8606060606060606,0.9939393939393939,2.4211384352331398,moderate_corridor_observation_concentration,True,True,True,True,auditable,,53,15,1,0.9939393939393939,0.006060606060606061,service_country_corridor_concentration_summary,SE,D-Root
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,63,63.0,4,landing_region_0439::landing_region_0439,0.6507936507936508,0.9365079365079365,0.9682539682539683,2.3549882935450617,moderate_corridor_observation_concentration,True,True,True,True,auditable,,10,3,1,0.6507936507936508,0.3492063492063492,service_country_corridor_concentration_summary,MV,D-Root
,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,160,160.0,6,landing_region_0008::landing_region_0008,0.65,0.84375,0.9187500000000001,2.863488976313452,moderate_corridor_observation_concentration,True,True,True,True,auditable,,36,8,1,0.8375,0.1625,service_country_corridor_concentration_summary,CA,D-Root
